Filename,Output,Delay
cleaned_transformed_ds6.csv,out2_2sec_shift_filt,2.999999995013257
cleaned_transformed_ds6.csv,out2_2sec_shift_noise_filt,2.999999995013257
cleaned_transformed_ds6.csv,out2_4sec_shift,2.999999995102189
cleaned_transformed_ds6.csv,out2_4sec_shift_noise,2.999999995013257
cleaned_transformed_ds6.csv,out2_4sec_shift_filt,2.9999999950132312
cleaned_transformed_ds6.csv,out2_4sec_shift_noise_filt,2.999999995102189
cleaned_transformed_ds6.csv,out2_6sec_shift,2.999999995013257
cleaned_transformed_ds6.csv,out2_6sec_shift_noise,2.999999995102095
cleaned_transformed_ds6.csv,out2_6sec_shift_filt,2.999999995013257
cleaned_transformed_ds6.csv,out2_6sec_shift_noise_filt,2.99999999501322
cleaned_transformed_ds6.csv,out2_8sec_shift,2.999999995013257
cleaned_transformed_ds6.csv,out2_8sec_shift_noise,2.999999995102242
cleaned_transformed_ds6.csv,out2_8sec_shift_filt,2.9999999950132312
cleaned_transformed_ds6.csv,out2_8sec_shift_noise_filt,2.999999995102189
