input1,input1.1,input1.2,input1.3,input1.4,output1_delay4sec,output2_delay4sec,output3_delay4sec,output4_delay4sec,output5_delay4sec,output6_delay4sec,output7_delay4sec
42.03337,3.85761,588.4264,1.018905,-9.21779,1617.7,14.512,16.893,376.45,139.55,601.09,501.28
41.95137,3.63551,584.22927,1.01853,-9.02007,1954.9,14.571,16.461,442.1,139.26,594.12,498.2
42.29283,3.4037,580.5668,1.01697,-8.81311,1638.9,14.498,16.412,415.04,139.52,591.99,495.73
42.41109,2.90865,576.56347,1.016935,-8.60212,1670.8,14.497,16.211,436.23,139.2,587.83,493.11
42.39546,2.40743,572.6943,1.021685,-8.41019,1755.0,14.507,16.105,465.21,136.8,583.88,490.8
42.41019,2.07635,568.30059,1.01612,-8.20022,1776.5,14.502,15.812,488.52,136.54,579.33,488.21
42.46156,1.52351,564.27588,1.019835,-7.99989,1596.1,14.448,15.617,489.06,136.94,576.54,485.74
42.31212,1.39727,560.43898,1.01677,-7.79848,1850.4,14.5,15.187,538.91,136.86,570.4,483.25
42.36348,0.98984,556.60042,1.01978,-7.60099,1708.6,14.459,14.934,542.71,137.17,567.17,480.77
42.3891,0.77619,554.64529,1.01768,-7.53797,1857.4,14.484,14.649,581.7,137.12,562.33,478.34
42.44354,0.82721,554.6226,1.015165,-7.53815,1744.4,14.45,14.454,589.13,136.94,559.29,475.96
