in1,in2,in3,in4,out1,out2,out1_2sec_shift,out1_2sec_shift_noise,out1_2sec_shift_filt,out1_2sec_shift_noise_filt,out1_4sec_shift,out1_4sec_shift_noise,out1_4sec_shift_filt,out1_4sec_shift_noise_filt,out1_6sec_shift,out1_6sec_shift_noise,out1_6sec_shift_filt,out1_6sec_shift_noise_filt,out1_8sec_shift,out1_8sec_shift_noise,out1_8sec_shift_filt,out1_8sec_shift_noise_filt,out1_10sec_shift,out1_10sec_shift_noise,out1_10sec_shift_filt,out1_10sec_shift_noise_filt,out2_2sec_shift,out2_2sec_shift_noise,out2_2sec_shift_filt,out2_2sec_shift_noise_filt,out2_4sec_shift,out2_4sec_shift_noise,out2_4sec_shift_filt,out2_4sec_shift_noise_filt,out2_6sec_shift,out2_6sec_shift_noise,out2_6sec_shift_filt,out2_6sec_shift_noise_filt,out2_8sec_shift,out2_8sec_shift_noise,out2_8sec_shift_filt,out2_8sec_shift_noise_filt,out2_10sec_shift,out2_10sec_shift_noise,out2_10sec_shift_filt,out2_10sec_shift_noise_filt
-30.039,34.456,3000.0,595.03,2516.3,1952.1,2550.6,2550.993726816468,2548.034000856253,2548.7705730522193,2590.8,2590.803528990582,2592.366387875951,2592.3919566014793,2653.2,2653.452008490407,2647.292780543222,2646.94212534899,2674.2,2673.4753759219752,2681.730769265115,2680.951603863206,2718.4,2719.616910543947,2714.6156891444425,2714.7534514576973,1952.7,1952.6654113394593,1952.5036447919479,1951.977288750903,1962.8,1963.1737020233347,1961.8587128505585,1961.3935455806022,1969.3,1969.6245047483333,1968.1098122303001,1968.6099616254196,1966.9,1966.285493940704,1968.5371168247027,1968.4461901669345,1968.9,1968.5462279432704,1968.337429819549,1968.0102835825464
-31.033,36.17,3000.0,591.78,2460.6,1942.7,2529.9,2530.7353185624843,2529.3891330945007,2530.585264039455,2559.7,2558.260884126622,2567.060861642253,2567.2695989158838,2623.1,2623.0415901850943,2621.5211317675366,2621.1794514301137,2668.9,2667.7447459735204,2665.7526666662143,2664.466495377441,2705.5,2707.104582758744,2699.9025307333486,2699.7537460490266,1946.4,1945.9155477031384,1949.613327893359,1949.557194785992,1956.0,1957.4000055367412,1956.9479364161268,1956.2979874185507,1966.7,1966.8681281054667,1965.8793285970714,1965.727677407835,1969.2,1969.6754705852193,1968.5656395910605,1968.547882815702,1970.4,1971.5058344452848,1968.8803707698014,1968.8469727391712
-31.624,36.585,3000.0,595.7,2447.1,1928.0,2516.3,2515.386687195762,2504.094445947253,2505.465544145059,2550.6,2551.387915906022,2548.034000856253,2548.198089191639,2590.8,2591.2268661268326,2592.366387875951,2592.194408121559,2653.2,2655.428031111544,2647.292780543222,2646.653054581435,2674.2,2672.972229631146,2681.730769265115,2681.479875620017,1952.1,1951.5565344218717,1947.074930364996,1947.382737604251,1952.7,1950.7277095681275,1952.5036447919479,1951.5834063916109,1962.8,1962.3427775907708,1961.8587128505585,1961.021961051608,1969.3,1970.1712321137538,1968.1098122303001,1968.1302709047152,1966.9,1966.406235656259,1968.5371168247027,1968.86158813079
-31.702,37.369,3000.0,597.43,2443.0,1926.0,2460.6,2460.818487425156,2473.8646981432817,2474.932184113016,2529.9,2530.202359414972,2529.3891330945007,2529.0669765838697,2559.7,2558.69653823179,2567.060861642253,2567.260012590264,2623.1,2621.7437343456395,2621.5211317675366,2621.761274004837,2668.9,2667.877711082034,2665.7526666662143,2665.385814238166,1942.7,1944.1349259109757,1940.614376774133,1941.0495337957482,1946.4,1944.6898272539893,1949.613327893359,1949.147724601291,1956.0,1955.248105366236,1956.9479364161268,1956.1933671527788,1966.7,1967.612144853596,1965.8793285970714,1966.19128998127,1969.2,1969.139464213831,1968.5656395910605,1968.5915981923488
-32.264,37.68,3000.1,600.11,2428.7,1910.6,2447.1,2447.3420671127456,2452.2596640677093,2452.850819740762,2516.3,2516.1144608857703,2504.094445947253,2503.4524584589035,2550.6,2550.323428534494,2548.034000856253,2548.3145828278743,2590.8,2590.336617342929,2592.366387875951,2592.7084028583713,2653.2,2653.8265806881573,2647.292780543222,2646.660872994221,1928.0,1928.126687562984,1931.4081188062687,1932.092627131372,1952.1,1951.45878002662,1947.074930364996,1947.2770025426585,1952.7,1951.4436856175216,1952.5036447919479,1952.058708688739,1962.8,1963.029415024689,1961.8587128505585,1962.369351566283,1969.3,1970.1178966027223,1968.1098122303001,1967.574022289471
-32.769,38.3,2999.9,595.5,2396.4,1904.4,2443.0,2442.8406938234684,2438.8502901307893,2439.1414334846368,2460.6,2461.7668314446014,2473.8646981432817,2473.5060162932455,2529.9,2528.8165092667496,2529.3891330945007,2529.198026825654,2559.7,2560.66515580819,2567.060861642253,2567.1294344319945,2623.1,2623.273166642018,2621.5211317675366,2620.8468024667754,1926.0,1925.3415881040276,1922.3817024891891,1923.0954001855605,1942.7,1942.737430928849,1940.614376774133,1940.6624712442867,1946.4,1947.9168931736426,1949.613327893359,1949.0997775492851,1956.0,1956.665421938129,1956.9479364161268,1957.277925208382,1966.7,1968.167560023384,1965.8793285970714,1965.4432854914903
-33.951,39.867,3000.0,594.28,2344.5,1876.3,2428.7,2429.896066980814,2420.467197799186,2420.5639347262877,2447.1,2447.290323232069,2452.2596640677093,2452.2868002149435,2516.3,2516.0469677000265,2504.094445947253,2503.5943724581857,2550.6,2550.564567449118,2548.034000856253,2547.5675628933923,2590.8,2590.2489075513804,2592.366387875951,2591.9080325549157,1910.6,1909.5920028863356,1911.807669505118,1912.1348935572364,1928.0,1927.2627911009786,1931.4081188062687,1931.024193181347,1952.1,1951.5792215037045,1947.074930364996,1946.363519847199,1952.7,1952.757078008167,1952.5036447919479,1952.3856871029616,1962.8,1963.0948506257157,1961.8587128505585,1961.927149407305
-34.637,40.295,2999.9,596.38,2324.9,1855.3,2396.4,2396.436348948026,2390.086291654757,2390.306770130451,2443.0,2442.1426296202353,2438.8502901307893,2438.888248514149,2460.6,2458.9535860488654,2473.8646981432817,2473.4683222486487,2529.9,2529.2554403298786,2529.3891330945007,2528.349514738673,2559.7,2560.426641701896,2567.060861642253,2566.5281659319908,1904.4,1904.5383447026834,1897.4544942726388,1897.4596525369252,1926.0,1926.4764702324903,1922.3817024891891,1922.1231064046324,1942.7,1942.1743195797235,1940.614376774133,1940.0602157819815,1946.4,1944.7169383364012,1949.613327893359,1948.985947358908,1956.0,1956.0242646724005,1956.9479364161268,1957.2833017573832
-35.125,42.051,3000.1,595.69,2295.9,1845.2,2344.5,2344.725082234092,2354.429406115157,2355.1579332497904,2428.7,2428.2463244020564,2420.467197799186,2420.9056068176633,2447.1,2445.777784056428,2452.2596640677093,2451.9684828561767,2516.3,2516.5860273195663,2504.094445947253,2503.2193326023717,2550.6,2549.9773281215025,2548.034000856253,2547.299350787597,1876.3,1875.9188994391404,1878.2422510395713,1877.7971933897718,1910.6,1911.3164315259519,1911.807669505118,1911.8335000357388,1928.0,1926.4830679681631,1931.4081188062687,1931.032273674271,1952.1,1952.6761032150055,1947.074930364996,1946.1823781470964,1952.7,1954.0404404631101,1952.5036447919479,1952.9412272393895
-35.376,42.675,3000.0,597.25,2287.5,1837.7,2324.9,2323.8614491667927,2324.8280240353197,2325.993903794777,2396.4,2396.2677175996673,2390.086291654757,2390.6902451979354,2443.0,2442.1045433554746,2438.8502901307893,2438.563557092963,2460.6,2459.4658243257604,2473.8646981432817,2473.345365477817,2529.9,2527.951883654864,2529.3891330945007,2528.8323924843608,1855.3,1855.3959365421647,1859.8294150048212,1859.3013367041117,1904.4,1904.621059169739,1897.4544942726388,1897.841623851507,1926.0,1926.8578537910314,1922.3817024891891,1922.2293466764945,1942.7,1943.783537898982,1940.614376774133,1940.075458634794,1946.4,1945.5828082726584,1949.613327893359,1950.2511763671416
-35.148,42.792,3000.0,599.68,2299.6,1841.7,2295.9,2294.8858205529045,2304.2253369779683,2304.766458483246,2344.5,2345.803242272591,2354.429406115157,2354.4779332470307,2428.7,2428.229979654315,2420.467197799186,2420.2311635477963,2447.1,2446.564626090755,2452.2596640677093,2451.03306846999,2516.3,2514.8361340200045,2504.094445947253,2503.9555484365765,1845.2,1845.6876639050126,1847.532253172917,1847.9136818260056,1876.3,1876.3117879654853,1878.2422510395713,1878.6628684729512,1910.6,1912.5986476998412,1911.807669505118,1911.7134044514974,1928.0,1928.2669475721998,1931.4081188062687,1931.5784782003097,1952.1,1951.513050202704,1947.074930364996,1947.7504113997047
-35.307,42.381,3000.0,604.19,2308.1,1832.4,2287.5,2287.854980937453,2295.8893293819374,2295.353554048991,2324.9,2324.657886731422,2324.8280240353197,2324.6521362617777,2396.4,2396.826845229798,2390.086291654757,2389.721708401619,2443.0,2442.830479736719,2438.8502901307893,2437.3881090017185,2460.6,2460.9841280299333,2473.8646981432817,2473.9897012930237,1837.7,1836.2621261581141,1841.3132475945604,1842.303285161598,1855.3,1853.001710783287,1859.8294150048212,1859.9233130500165,1904.4,1903.4491807845516,1897.4544942726388,1897.2293076469039,1926.0,1926.057797263362,1922.3817024891891,1922.6816253773907,1942.7,1942.6655333239332,1940.614376774133,1941.1395920800276
-35.401,42.149,3000.0,598.83,2294.0,1834.6,2299.6,2299.656841011481,2298.340054104634,2297.657952138269,2295.9,2293.5864582956133,2304.2253369779683,2304.2508278613395,2344.5,2344.434628036484,2354.429406115157,2353.76531785502,2428.7,2428.2543768439427,2420.467197799186,2420.076486860165,2447.1,2446.1153274207836,2452.2596640677093,2452.3877201535406,1841.7,1839.6995259015457,1838.3430055720933,1839.0913695977486,1845.2,1844.457230715065,1847.532253172917,1847.6429011414357,1876.3,1879.005131909276,1878.2422510395713,1878.1427880818983,1910.6,1911.3703800847775,1911.807669505118,1911.6343052174684,1928.0,1927.4534705390317,1931.4081188062687,1931.4542783994466
-35.227,42.487,3000.0,599.29,2298.2,1839.4,2308.1,2307.3912455643563,2300.9380177078683,2300.594845313444,2287.5,2286.6943307179604,2295.8893293819374,2295.8984964197307,2324.9,2325.2324386267624,2324.8280240353197,2323.9741620935156,2396.4,2394.314977150511,2390.086291654757,2390.4688452541204,2443.0,2443.7558201388088,2438.8502901307893,2438.7212844555634,1832.4,1831.1342285105573,1835.9781056701836,1836.4864929797805,1837.7,1838.2868826474366,1841.3132475945604,1841.936634432942,1855.3,1855.5724655450365,1859.8294150048212,1859.930592539206,1904.4,1902.3445001668094,1897.4544942726388,1897.1053419204584,1926.0,1927.7679526343252,1922.3817024891891,1922.02600379736
-34.893,42.416,3000.0,599.45,2309.6,1848.3,2294.0,2293.436302311039,2299.555982113303,2299.766066321351,2299.6,2301.135573196458,2298.340054104634,2297.662122343485,2295.9,2295.3263900496368,2304.2253369779683,2303.491902898995,2344.5,2344.2125323086393,2354.429406115157,2354.67660698901,2428.7,2427.994658258686,2420.467197799186,2420.097341713527,1834.6,1834.0183327594225,1836.392630201449,1836.5549789071433,1841.7,1841.053916195621,1838.3430055720933,1839.4524289666822,1845.2,1845.4893596755935,1847.532253172917,1847.987683390012,1876.3,1876.406821995304,1878.2422510395713,1878.1813186542988,1910.6,1910.2278890766506,1911.807669505118,1911.5242088378334
-35.219,42.415,3000.0,598.33,2296.7,1840.5,2298.2,2299.015297139662,2300.377341297823,2301.2383732767457,2308.1,2308.802116272288,2300.9380177078683,2299.543210405719,2287.5,2287.132062396788,2295.8893293819374,2295.346991378401,2324.9,2325.3501326053433,2324.8280240353197,2324.255834256738,2396.4,2396.231967080826,2390.086291654757,2389.521268309574,1839.4,1840.2221234268773,1840.0337349996075,1839.50927239242,1832.4,1831.870515376996,1835.9781056701836,1837.0576807889381,1837.7,1837.8577943661862,1841.3132475945604,1842.468313856963,1855.3,1855.0134945763737,1859.8294150048212,1859.808997029814,1904.4,1904.665433543309,1897.4544942726388,1897.288066069363
-35.561,42.354,3000.0,601.11,2293.1,1828.5,2309.6,2308.064125725487,2301.9073410697492,2303.008312700491,2294.0,2294.298160594072,2299.555982113303,2298.531605439552,2299.6,2300.5279681062334,2298.340054104634,2297.891018552135,2295.9,2296.814447129205,2304.2253369779683,2303.152464798016,2344.5,2345.2867433544975,2354.429406115157,2353.614524677588,1848.3,1848.924277823276,1842.2886636498038,1841.2032888605536,1834.6,1835.232024788414,1836.392630201449,1836.9031042099277,1841.7,1840.273199887527,1838.3430055720933,1840.003890618223,1845.2,1845.8229799484486,1847.532253172917,1847.4511448637907,1876.3,1876.4615054726066,1878.2422510395713,1877.958136402609
-35.548,42.529,3000.0,601.89,2294.1,1828.5,2296.7,2296.53454269097,2298.8417515627175,2299.7850067942136,2298.2,2297.0456268695625,2300.377341297823,2300.1870935673383,2308.1,2308.9562187559177,2300.9380177078683,2300.44264648425,2287.5,2289.1989810839937,2295.8893293819374,2295.656346144371,2324.9,2324.143296765213,2324.8280240353197,2324.370790404638,1840.5,1840.6327395459941,1838.6954509715897,1837.308582559521,1839.4,1840.3496755405015,1840.0337349996075,1840.102739693576,1832.4,1831.0518008291156,1835.9781056701836,1837.4131615792326,1837.7,1837.4932733377373,1841.3132475945604,1841.1353005846145,1855.3,1855.3992219820136,1859.8294150048212,1859.7333810210503
-35.618,42.135,3000.0,598.87,2287.5,1828.8,2293.1,2292.948430102215,2294.9143573975666,2295.460040387343,2309.6,2309.6285881999634,2301.9073410697492,2301.833911738393,2294.0,2295.4401454193267,2299.555982113303,2299.093768496674,2299.6,2302.319724938801,2298.340054104634,2299.146107972061,2295.9,2296.865251174337,2304.2253369779683,2304.5075215046018,1828.5,1825.6388240019571,1832.5297514749354,1831.193266139308,1848.3,1848.1730278510188,1842.2886636498038,1842.2912543821813,1834.6,1835.3355508287884,1836.392630201449,1837.0986119146055,1841.7,1840.8039177953835,1838.3430055720933,1837.898865619764,1845.2,1846.7015062810287,1847.532253172917,1847.930992786108
-35.43,42.505,3000.1,607.73,2311.8,1826.3,2294.1,2294.5733670039003,2293.664616320996,2293.688842495667,2296.7,2298.044272632836,2298.8417515627175,2298.5393948805804,2298.2,2299.13036767895,2300.377341297823,2300.193946030584,2308.1,2308.9370769583225,2300.9380177078683,2301.65202477067,2287.5,2288.0301061285177,2295.8893293819374,2296.4175279197134,1828.5,1827.3969539339712,1829.2421301478198,1828.4544693505823,1840.5,1841.3488216643661,1838.6954509715897,1838.6939190970222,1839.4,1838.9538925833308,1840.0337349996075,1839.9583512231354,1832.4,1833.4503640064065,1835.9781056701836,1835.7529103082225,1837.7,1837.372386104139,1841.3132475945604,1841.861539496775
-34.787,40.178,2999.9,607.16,2346.8,1839.7,2287.5,2288.6074827987322,2298.723382143096,2298.5970561495806,2293.1,2292.3860837001484,2294.9143573975666,2294.4630889657165,2309.6,2309.2765675057017,2301.9073410697492,2301.6810521926445,2294.0,2292.3898018845007,2299.555982113303,2299.802491339283,2299.6,2300.6583171612306,2298.340054104634,2298.8283540345124,1828.8,1829.5516761730419,1828.8045241356983,1828.96565838973,1828.5,1828.95288114604,1832.5297514749354,1832.4705704470764,1848.3,1846.8517103310735,1842.2886636498038,1842.2128711252894,1834.6,1833.2833125601064,1836.392630201449,1836.609023824165,1841.7,1842.4216895623188,1838.3430055720933,1838.458215731429
-34.972,39.46,3000.0,600.44,2329.8,1840.3,2311.8,2311.3149495378348,2314.5974101557686,2314.4529662023515,2294.1,2294.860480426111,2293.664616320996,2292.9139150214414,2296.7,2296.177234424527,2298.8417515627175,2298.733115820437,2298.2,2298.275532840008,2300.377341297823,2300.7009749438557,2308.1,2308.1745854729006,2300.9380177078683,2301.117193526547,1826.3,1828.859896158395,1831.1957492205927,1831.7014776534352,1828.5,1827.048918537816,1829.2421301478198,1829.524892090923,1840.5,1840.6188624236056,1838.6954509715897,1839.1190231995975,1839.4,1840.747736319478,1840.0337349996075,1840.3045260950453,1832.4,1832.7725772767153,1835.9781056701836,1835.6380467486747
-34.051,38.835,3000.1,603.82,2371.5,1861.0,2346.8,2348.4819558686136,2332.3735215255842,2332.155132181286,2287.5,2287.2676404961007,2298.723382143096,2297.8051091961556,2293.1,2293.2749902744654,2294.9143573975666,2295.286681661185,2309.6,2309.0357124888164,2301.9073410697492,2302.6640401099903,2294.0,2294.7307786907068,2299.555982113303,2299.716255413983,1839.7,1839.5708108323092,1837.3349112082592,1837.2612523569992,1828.8,1829.7412180946912,1828.8045241356983,1829.3696417585206,1828.5,1828.052934144662,1832.5297514749354,1833.3315433453781,1848.3,1847.2488566720813,1842.2886636498038,1842.2783888354097,1834.6,1833.6715014604536,1836.392630201449,1835.8787182586261
-33.063,38.138,3000.0,602.37,2404.7,1888.4,2329.8,2329.674800119726,2347.245799159763,2346.926451564113,2311.8,2310.3141679321525,2314.5974101557686,2314.0087362687373,2294.1,2291.7262653483854,2293.664616320996,2294.1008415045144,2296.7,2295.6446201407516,2298.8417515627175,2299.942446885661,2298.2,2296.150746402538,2300.377341297823,2300.671846684565,1840.3,1840.094148572001,1847.1534667531796,1846.4420783597961,1826.3,1826.1334544016918,1831.1957492205927,1831.4875636675247,1828.5,1827.8265434607017,1829.2421301478198,1830.2906957848572,1840.5,1839.3553455488036,1838.6954509715897,1838.527258278937,1839.4,1839.588446781724,1840.0337349996075,1839.5138633333768
-33.148,37.484,3000.0,603.17,2408.6,1884.1,2371.5,2371.0780034584373,2370.0928593201593,2370.0172619880477,2346.8,2346.7395740292905,2332.3735215255842,2332.306741889508,2287.5,2286.1544324421516,2298.723382143096,2299.0468296561544,2293.1,2293.4219640886845,2294.9143573975666,2295.956671594227,2309.6,2309.303121925441,2301.9073410697492,2301.8687036114416,1861.0,1861.4624128716844,1862.7121283963356,1862.199763914883,1839.7,1840.4919279408748,1837.3349112082592,1837.0857805072644,1828.8,1828.2750990281186,1828.8045241356983,1829.986889542108,1828.5,1828.0487573677813,1832.5297514749354,1832.6737568134704,1848.3,1849.0824935016678,1842.2886636498038,1841.982715877794
-32.749,36.447,3000.0,602.3,2426.9,1893.9,2404.7,2405.681546783873,2394.7015589851953,2394.8325716359896,2329.8,2329.2328272352797,2347.245799159763,2347.393178570772,2311.8,2311.894187835323,2314.5974101557686,2314.7477741911825,2294.1,2294.7217788500866,2293.664616320996,2293.814542362018,2296.7,2296.9550103031006,2298.8417515627175,2298.724181102688,1888.4,1890.7739303703188,1878.2866469828205,1878.5386578771004,1840.3,1839.0488386609316,1847.1534667531796,1846.4606375743901,1826.3,1825.949073050453,1831.1957492205927,1831.786752999125,1828.5,1828.0188864988527,1829.2421301478198,1829.895058520201,1840.5,1840.9810334678568,1838.6954509715897,1838.4339418424652
-32.205,36.07,3000.0,603.01,2449.4,1906.0,2408.6,2408.7777076293096,2412.169021268228,2412.1346761399473,2371.5,2371.831757271189,2370.0928593201593,2370.1255765999317,2346.8,2347.7677068106805,2332.3735215255842,2332.214733709592,2287.5,2288.621187734313,2298.723382143096,2298.0673812061414,2293.1,2294.2571021405115,2294.9143573975666,2294.9632356911216,1884.1,1884.236724765018,1887.3806670273789,1887.644004217368,1861.0,1860.399698044212,1862.7121283963356,1861.8080087846358,1839.7,1840.1525909545987,1837.3349112082592,1837.0471770527424,1828.8,1829.1529260874229,1828.8045241356983,1829.514046616428,1828.5,1829.2492069518585,1832.5297514749354,1832.2659407239807
-31.899,35.594,3000.0,602.31,2461.4,1913.1,2426.9,2427.8971653725725,2428.526986831399,2428.756563333702,2404.7,2405.231026011523,2394.7015589851953,2394.8297650173663,2329.8,2328.781067552715,2347.245799159763,2346.985804587339,2311.8,2310.7188751692292,2314.5974101557686,2314.073641350191,2294.1,2295.0800669941973,2293.664616320996,2293.4378152699346,1893.9,1894.238259303187,1895.1756496600528,1894.8320771294425,1888.4,1887.8152119619808,1878.2866469828205,1877.5746248664027,1840.3,1838.822167271306,1847.1534667531796,1846.789604316757,1826.3,1826.9444700222568,1831.1957492205927,1831.6846296035046,1828.5,1828.2663920154912,1829.2421301478198,1828.9262979717537
-31.525,35.373,3000.0,600.44,2471.1,1922.9,2449.4,2447.706057867739,2445.835205049952,2446.5169652784825,2408.6,2407.094063970731,2412.169021268228,2412.5806496794085,2371.5,2370.4282403776174,2370.0928593201593,2370.0019209623733,2346.8,2347.8308934977445,2332.3735215255842,2332.463688812816,2287.5,2287.8130476784445,2298.723382143096,2298.3791488404922,1906.0,1906.601269426607,1904.5149718527114,1904.0246189473755,1884.1,1882.5584537860898,1887.3806670273789,1886.7915752353795,1861.0,1861.9553212335784,1862.7121283963356,1862.3210823706238,1839.7,1840.4154727498305,1837.3349112082592,1837.7074212868622,1828.8,1830.359248935339,1828.8045241356983,1828.5123615411649
