Unnamed: 0,in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6,out7,out8,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
4621,40.574,615.88,1250.0,74.523,29.451,1.066,2437.3,13.691,87.879,930.14,,677.19,608.02,1290.8,,,,,,,,
4622,40.844,597.61,1249.8,74.618,29.633,10.686,2384.6,13.667,85.651,870.87,,675.51,604.7,1288.3,,,,,,,,
4623,42.562,594.28,1250.1,74.816,29.807,10.684,2404.8,13.673,87.338,875.34,,683.08,612.73,1192.1,,,,,,,,
4624,42.828,581.07,1249.9,7.502,29.998,10.673,2502.4,13.681,85.942,836.72,,682.33,610.47,1190.4,,,,,,,,
4625,44.166,576.57,1249.8,75.251,30.189,1.068,2488.1,13.677,86.999,834.39,,687.79,616.5,1112.5,,,,,,,,
4626,44.623,569.66,1250.0,75.452,30.384,10.692,2463.3,13.665,86.596,818.68,,688.85,617.2,1086.8,,,,,,,,
4627,45.029,566.8,1249.9,75.621,30.572,10.703,2426.0,13.656,86.674,814.88,,690.25,618.7,1062.1,,,,,,,,
4628,45.547,563.43,1250.1,75.731,30.756,10.717,2382.0,13.643,86.846,810.39,,692.14,620.87,1030.2,,,,,,,,
4629,46.057,547.7,1249.9,75.915,30.938,10.718,2428.5,13.637,85.312,770.12,,692.19,619.31,1006.6,,,,,,,,
4630,47.566,537.65,1249.9,76.126,31.126,10.728,2427.1,13.629,85.911,753.85,,697.74,625.63,921.26,,,,,,,,
4631,48.82,527.61,1249.9,76.355,31.308,10.721,2489.3,13.636,86.258,736.07,,702.25,630.55,854.59,,,,,,,,
4632,49.505,535.41,1250.2,76.535,31.485,10.726,2447.0,13.639,88.361,762.96,,706.53,637.55,813.98,,,,,,,,
4633,48.026,536.93,1249.9,76.713,31.676,10.732,2414.6,13.628,86.412,759.72,,699.76,628.12,895.28,,,,,,,,
4634,49.381,514.1,1249.8,76.719,31.865,1.075,2411.4,13.607,84.944,709.08,,703.11,630.17,822.37,,,,,,,,
4635,51.683,498.2,1250.0,76.985,32.048,10.738,2494.9,13.627,85.952,685.74,,712.19,640.71,701.77,,,,,,,,
4636,52.424,494.6,1250.0,77.208,32.229,10.761,2410.5,13.61,8.636,685.01,,715.26,644.92,660.69,,,,,,,,
4637,52.794,494.54,1250.0,77.439,32.417,10.776,2350.0,13.598,86.805,690.53,,717.0,647.65,639.18,,,,,,,,
4638,52.653,490.33,1249.8,77.634,32.614,10.785,2331.1,13.587,85.928,679.42,,715.83,645.2,647.75,,,,,,,,
4639,53.869,471.24,1249.9,77.844,32.803,10.771,2410.3,13.605,84.905,644.55,,719.85,647.32,593.07,,,,,,,,
4640,55.404,464.08,1249.9,77.968,32.983,10.757,2436.1,13.633,86.064,650.59,,726.63,655.81,517.6,,,,,,,,
4641,55.661,466.27,1250.0,78.103,33.167,10.785,2328.2,13.609,86.622,663.51,,728.14,658.78,500.6,,,,,,,,
4642,56.112,444.5,1249.8,78.303,33.35,10.799,2317.5,13.59,83.965,612.95,,728.06,654.19,497.41,,,,,,,,
4643,57.541,451.24,1249.9,78.522,33.531,10.809,2216.3,13.602,86.907,667.08,,736.09,667.59,419.39,,,,,,,,
4644,58.1,426.0,1249.8,78.728,33.719,10.819,2218.4,13.587,83.943,608.12,,735.78,662.1,421.34,,,,,,,,
4645,59.441,433.21,1250.0,7.89,33.907,10.818,2138.5,13.611,86.874,670.94,,743.97,675.25,352.54,,,,,,,,
4646,59.559,419.62,1249.9,79.003,34.084,10.815,2169.9,13.608,85.076,633.05,,742.59,670.58,363.46,,,,,,,,
4647,60.855,395.49,1249.8,79.196,34.266,10.838,2088.0,13.592,83.411,600.39,,745.35,670.87,340.03,,,,,,,,
4648,62.863,387.74,1249.9,79.395,34.445,1.081,2045.2,13.646,85.357,647.09,,755.45,683.11,274.58,,,,,,,,
4649,63.792,367.29,1249.8,79.616,34.635,10.838,1958.6,13.621,83.983,614.83,92941.0,756.64,682.07,265.24,,,,,,,,
4650,65.658,351.44,1249.8,79.816,34.823,10.843,1847.4,13.637,84.909,634.0,72830.0,764.53,690.35,222.0,,,,,,,,
4651,67.439,315.18,1249.6,79.992,34.982,10.851,1775.2,13.637,83.407,581.42,38065.0,765.08,689.32,203.45,,,,,,,,
4652,70.437,271.2,1249.7,8.0,35.0,10.887,1574.7,13.624,83.315,549.36,9589.0,768.58,695.73,160.65,,,,,,,,
4653,72.856,244.44,1249.8,8.0,35.0,10.857,1495.8,13.679,84.171,554.84,3790.6,775.42,704.39,125.59,,,,,,,,
4654,74.613,202.71,1249.7,8.0,35.0,10.837,1465.8,13.705,81.976,486.48,1736.8,777.9,701.22,121.85,,,,,,,,
4655,76.36,169.36,1249.9,8.0,35.0,10.855,1370.7,13.697,80.716,445.59,313.46,788.91,702.0,119.2,,,,,,,,
4656,77.472,142.58,1250.0,8.0,35.0,10.854,1334.4,13.701,79.053,404.07,361.92,796.57,699.92,126.15,,,,,,,,
4657,78.006,128.66,1249.9,8.0,35.0,10.866,1306.7,13.689,78.065,380.93,152.91,800.49,698.49,132.36,,,,,,,,
4658,78.553,114.72,1249.9,8.0,35.0,10.887,1270.6,13.669,77.071,358.13,0.40278,804.74,697.25,139.26,,,,,,,,
4659,79.138,108.73,1249.9,77.763,34.941,10.856,1261.8,13.707,77.206,364.16,379.33,809.88,699.58,133.03,,,,,,,,
4660,78.962,102.97,1249.9,73.787,34.832,10.845,1294.0,13.713,75.978,345.07,1331.3,807.05,695.58,143.7,,,,,,,,
4661,79.097,95.895,1249.9,69.634,34.722,10.817,1313.1,13.741,75.075,334.06,3967.7,807.13,693.56,148.76,,,,,,,,
4662,79.161,91.414,1249.9,65.636,34.616,10.814,1317.0,13.742,74.462,326.64,4762.3,807.32,692.27,153.18,,,,,,,,
4663,79.629,89.681,1250.0,61.513,34.509,10.781,1290.9,13.784,75.014,341.52,7950.1,811.9,695.63,143.05,,,,,,,,
4664,79.536,82.916,1249.8,57.595,34.402,1.079,1310.5,13.77,73.727,322.23,8349.8,810.12,691.92,154.87,,,,,,,,
4665,79.387,83.189,1249.9,53.634,34.299,10.799,1318.7,13.758,73.485,320.41,7642.8,809.06,691.1,158.03,,,,,,,,
4666,80.206,79.692,1249.9,4.965,34.191,10.784,1256.5,13.786,74.468,340.7,8112.1,817.43,696.93,143.4,,,,,,,,
4667,80.174,82.883,1250.0,45.641,34.085,1.077,1256.2,13.803,74.886,351.62,9824.4,817.71,698.28,138.69,,,,,,,,
4668,80.126,83.268,1250.0,4.153,33.972,10.739,1266.3,13.836,74.779,354.86,15476.0,816.95,697.97,137.22,,,,,,,,
4669,80.004,80.511,1250.0,37.438,33.863,10.715,1288.8,13.857,7.403,346.78,21813.0,815.0,695.61,142.05,,,,,,,,
4670,79.834,84.337,1249.9,3.346,33.759,10.729,1294.6,13.842,7.433,353.9,18687.0,814.39,696.26,141.11,,,,,,,,
4671,79.878,80.278,1250.0,29.677,33.66,10.714,1302.8,13.857,73.701,347.17,23165.0,814.14,694.83,144.63,,,,,,,,
4672,79.98,79.793,1250.0,25.795,33.554,10.703,1296.9,13.871,73.784,351.87,25918.0,815.25,695.67,142.05,,,,,,,,
4673,79.89,81.116,1250.0,21.715,33.445,10.698,1304.6,13.876,73.798,355.3,27415.0,814.73,695.68,141.66,,,,,,,,
4674,79.916,81.47,1250.1,17.607,33.337,10.668,1310.6,13.909,73.833,360.36,35529.0,814.82,696.04,138.48,,,,,,,,
4675,79.833,80.858,1250.0,13.706,33.231,10.656,1325.9,13.921,7.352,358.75,40214.0,813.83,695.07,140.17,,,,,,,,
4676,79.826,77.27,1250.0,0.96577,33.126,10.642,1341.8,13.933,72.851,351.71,46336.0,813.13,693.38,144.2,,,,,,,,
4677,79.823,75.383,1250.0,0.5758,33.02,10.631,1353.4,13.945,72.476,349.18,51418.0,812.81,692.53,145.94,,,,,,,,
4678,79.846,76.326,1250.0,0.17736,32.914,10.629,1351.0,13.949,72.663,354.86,51996.0,813.5,693.44,143.66,,,,,,,,
4679,79.783,76.71,1250.0,-0.22834,32.805,10.611,1368.9,13.969,72.544,356.68,59289.0,812.83,693.08,143.03,,,,,,,,
4680,79.796,76.003,1250.1,-0.62788,32.701,10.618,1365.6,13.961,72.443,357.51,57337.0,813.28,693.21,143.93,,,,,,,,
4681,79.71,78.606,1250.1,-10.269,32.592,10.579,1399.8,14.006,72.616,364.6,72425.0,812.36,693.45,139.31,,,,,,,,
4682,79.838,69.349,1250.0,-14.314,32.489,10.561,1427.9,14.023,71.194,346.87,84411.0,811.98,690.07,147.92,,,,,,,,
4683,79.981,72.008,1250.0,-18.302,32.379,10.526,1451.6,14.069,71.861,360.74,98152.0,813.63,692.52,138.19,,,,,,,,
4684,79.918,69.246,1250.0,-22.298,32.273,10.516,1481.4,14.078,71.195,354.02,,812.51,690.64,142.47,,,,,,,,
4685,79.923,68.478,1250.0,-26.434,32.161,10.535,1456.9,14.057,71.081,354.41,98211.0,813.05,690.78,144.52,,,,,,,,
4686,79.613,66.806,1250.0,-30.424,32.054,10.525,1507.3,14.061,70.094,343.2,,809.51,687.1,153.17,,,,,,,,
4687,79.568,61.929,1250.0,-3.436,31.951,10.505,1557.6,14.081,69.024,331.91,,808.0,684.07,159.6,,,,,,,,
4688,80.067,63.446,1250.0,-38.185,31.852,10.475,1554.7,14.13,70.262,352.77,,813.36,689.45,143.32,,,,,,,,
4689,80.065,62.3,1250.0,-42.169,31.742,10.475,1559.9,14.131,70.017,351.98,,813.37,689.04,144.68,,,,,,,,
4690,80.127,60.25,1250.0,-4.619,31.635,10.448,1617.8,14.164,6.968,350.87,,813.42,688.41,144.06,,,,,,,,
4691,80.116,59.36,1250.0,-50.194,31.529,10.451,1612.7,14.16,69.467,350.49,,813.45,688.1,145.57,,,,,,,,
4692,80.052,58.493,1249.9,-54.139,31.422,10.427,1683.3,14.188,69.082,348.58,,812.39,686.84,146.54,,,,,,,,
4693,80.0,57.336,1250.0,-5.822,31.317,10.437,1666.6,14.176,68.745,346.39,,812.07,686.1,149.67,,,,,,,,
4694,79.925,62.291,1250.0,-62.225,31.207,10.414,1722.1,14.206,69.443,358.83,,812.06,687.89,143.06,,,,,,,,
4695,79.775,61.76,1250.0,-66.159,31.104,10.395,1798.9,14.225,68.952,355.18,,810.24,686.04,146.15,,,,,,,,
4696,79.863,57.46,1250.0,-70.176,30.995,10.368,1895.3,14.256,68.229,348.96,,810.15,684.36,148.77,,,,,,,,
4697,79.927,53.855,1250.0,-74.256,30.888,10.367,1900.2,14.257,67.632,344.01,,810.4,683.2,151.81,,,,,,,,
4698,79.93,54.627,1250.1,-78.263,30.78,10.346,1979.0,14.281,6.771,347.99,,810.46,683.53,150.09,,,,,,,,
4699,79.937,56.479,1249.9,-82.211,30.678,1.033,2036.7,14.298,68.009,354.8,,810.82,684.51,147.43,,,,,,,,
4700,79.482,53.741,1250.0,-86.235,30.568,10.324,2135.8,14.291,6.645,337.14,,805.61,678.5,161.08,,,,,,,,
4701,79.911,53.386,1250.0,-90.295,30.461,10.313,2127.9,14.313,67.244,350.44,,810.17,682.63,151.66,,,,,,,,
4702,79.875,54.228,1250.0,-94.315,30.352,10.298,2204.5,14.326,6.726,353.41,,809.92,682.65,151.75,,,,,,,,
4703,79.865,51.939,1250.0,-98.319,30.244,10.284,2287.9,14.335,66.719,349.4,,809.39,681.18,155.22,,,,,,,,
4704,79.91,50.973,1250.1,-10.214,30.143,10.267,2381.7,14.347,66.552,350.08,,809.64,680.97,156.33,,,,,,,,
4705,79.916,50.383,1250.0,-10.633,30.03,10.273,2338.2,14.344,6.642,351.0,,809.94,680.96,156.12,,,,,,,,
4706,79.9,50.358,1249.9,-11.035,29.922,10.246,2511.3,14.36,66.275,352.23,328000.0,809.51,680.42,158.89,,,,,,,,
4707,79.963,47.417,1250.0,-11.403,29.819,10.217,2727.6,14.372,65.721,348.25,,809.36,678.96,164.65,,,,,,,,
4708,79.959,47.181,1250.0,-11.817,29.712,1.022,2700.4,14.372,65.626,349.71,,809.56,678.98,164.25,,,,,,,,
4709,79.948,43.885,1250.0,-12.223,29.603,10.213,2760.0,14.372,64.876,343.35,,808.96,676.94,168.67,,,,,,,,
4710,80.066,41.344,1250.0,-12.62,29.499,10.185,2990.2,14.381,64.501,342.06,,809.47,676.22,173.86,,,,,,,,
4711,80.077,40.849,1250.0,-13.006,29.395,10.171,3119.6,14.383,64.347,342.86,,809.46,675.85,177.16,,,,,,,,
4712,79.988,40.703,1250.0,-13.414,29.289,1.015,3339.5,14.383,64.024,341.77,,808.36,674.48,184.36,,,,,,,,
4713,80.009,40.217,1250.0,-13.81,29.175,10.158,3243.4,14.384,63.951,343.18,,808.89,674.75,181.74,,,,,,,,
4714,80.005,37.866,1250.0,-14.237,29.071,10.145,3380.7,14.383,6.337,339.39,,808.43,673.1,187.13,,,,,,,,
4715,79.988,37.4,1250.0,-14.623,28.965,10.123,3633.8,14.382,63.135,339.29,,807.98,672.21,194.64,,,,,,,,
4716,80.038,35.002,1250.0,-15.036,28.859,10.116,3707.0,14.382,62.675,336.85,,808.19,671.2,197.49,,,,,,,,
4717,80.055,33.522,1250.0,-15.435,28.752,10.093,3999.8,14.378,62.293,335.32,,807.89,669.98,206.59,,,,,,,,
4718,80.122,30.621,1250.0,-15.848,28.644,10.073,4270.0,14.373,61.723,331.92,,807.94,668.45,215.25,,,,,,,,
4719,80.087,33.269,1250.0,-16.24,28.536,10.055,4503.9,14.371,62.125,338.74,,808.0,669.45,221.49,,,,,,,,
4720,79.786,34.169,1249.9,-16.629,28.432,10.063,4428.2,14.368,61.625,334.7,,805.36,666.99,222.9,,,,,,,,
4721,79.915,28.776,1250.0,-17.043,28.324,10.044,4718.4,14.36,60.653,327.14,,805.58,664.44,232.71,,,,,,,,
4722,80.067,28.056,1250.0,-17.445,28.214,10.029,4902.5,14.359,60.756,331.13,,807.06,665.42,236.46,,,,,,,,
4723,80.029,29.862,1250.1,-17.833,28.113,0.99878,5570.0,14.34,60.915,335.35,,806.51,665.17,257.78,,,,,,,,
4724,79.85,26.425,1249.9,-18.251,28.001,0.99688,5962.2,14.319,59.678,324.12,,803.82,660.28,274.64,,,,,,,,
4725,79.954,24.404,1250.0,-18.642,27.9,0.99623,6060.8,14.317,59.405,323.88,,804.67,659.99,276.9,,,,,,,,
4726,80.012,23.392,1250.0,-19.027,27.794,0.99556,6164.5,14.315,59.252,324.72,,805.2,659.83,279.71,,,,,,,,
4727,80.156,20.519,1250.0,-19.435,27.687,0.9929,6631.7,14.298,58.825,323.23,,805.93,658.78,294.11,,,,,,,,
4728,80.108,20.732,1250.0,-19.792,27.582,0.99247,6709.3,14.296,58.719,323.93,,805.62,658.32,297.28,,,,,,,,
4729,80.082,15.843,1250.0,-19.57,27.52,0.99166,6924.4,14.279,57.628,310.4,,804.18,654.33,306.88,,,,,,,,
4730,80.023,24.572,1250.1,-19.167,27.458,0.98886,7382.3,14.264,59.475,325.54,,804.64,659.1,321.94,,,,,,,,
4731,79.638,32.732,1250.0,-18.758,27.398,0.99029,7128.5,14.274,60.536,331.83,,802.25,660.8,317.34,,,,,,,,
4732,79.172,42.391,1250.1,-18.368,27.348,0.991,7015.0,14.279,6.167,339.5,,799.19,662.35,318.47,,,,,,,,
4733,78.649,55.93,1250.0,-17.952,27.283,0.99123,6962.7,14.283,63.387,354.61,,796.1,665.55,321.92,,,,,,,,
4734,77.923,69.216,1250.0,-17.575,27.233,0.98949,7319.4,14.265,64.482,363.54,,790.38,665.65,344.79,,,,,,,,
4735,77.121,88.119,1250.1,-17.192,27.177,0.99182,6893.5,14.286,6.641,385.19,,785.55,669.38,337.05,,,,,,,,
4736,75.967,101.21,1250.1,-16.792,27.114,0.99157,7074.3,14.267,6.652,381.64,,775.25,665.09,361.24,,,,,,,,
4737,74.947,116.32,1250.1,-16.39,27.066,0.99069,7315.4,14.252,67.224,386.81,,766.73,663.26,386.84,,,,,,,,
4738,73.558,134.34,1250.2,-15.995,27.005,0.98925,7708.8,14.226,67.784,388.32,,755.3,659.27,427.45,,,,,,,,
4739,71.356,155.3,1250.2,-15.584,26.94,0.99233,7447.4,14.212,67.552,374.8,,739.43,650.17,454.29,,,,,,,,
4740,68.897,168.81,1250.0,-15.199,26.895,0.99295,7760.7,14.164,66.019,338.57,,724.09,634.31,521.67,,,,,,,,
4741,67.538,178.66,1250.1,-14.799,26.833,0.99229,8092.1,14.134,65.689,325.17,,718.57,627.04,571.85,,,,,,,,
4742,65.242,202.54,1250.0,-14.402,26.771,0.99124,8561.6,14.098,66.315,325.43,,714.3,619.26,656.17,,,,,,,,
4743,62.608,214.63,1250.0,-13.99,26.721,0.99102,9092.6,14.04,64.881,308.16,,704.44,603.01,763.48,,,,,,,,
4744,61.043,225.4,1250.2,-13.601,26.661,0.99225,9117.1,14.019,64.574,311.11,,699.89,596.0,811.61,,,,,,,,
4745,58.937,235.06,1250.1,-13.227,26.603,0.99181,9576.8,13.974,6.367,313.97,,691.59,583.7,904.15,,,,,,,,
4746,56.885,250.94,1250.0,-12.806,26.552,0.99324,9584.4,13.951,6.367,331.17,,685.75,576.21,965.35,,,,,,,,
4747,54.36,263.02,1250.0,-12.428,26.493,0.99558,9529.7,13.917,6.286,341.12,,675.81,563.4,1039.7,,,,,,,,
4748,52.201,278.59,1250.0,-12.017,26.437,0.99665,9518.4,13.893,62.971,356.79,,669.67,556.27,1113.4,,,,,,,,
4749,50.461,287.77,1250.1,-11.621,26.38,0.99572,9756.0,13.867,62.839,361.64,,664.11,549.06,1196.1,,,,,,,,
4750,48.344,297.98,1250.1,-11.221,26.318,0.99659,9685.6,13.843,62.563,365.54,,657.9,541.48,1301.3,,,,,,,,
4751,46.268,313.09,1250.0,-10.819,26.265,0.99755,9509.9,13.829,62.887,378.53,,654.67,538.44,1425.3,,,,,,,,
4752,44.041,326.21,1250.0,-10.446,26.208,0.99723,9504.8,13.814,62.985,386.68,,650.43,535.12,1581.6,,,,,,,,
4753,42.365,335.06,1250.1,-10.028,26.146,0.99739,9448.0,13.805,62.918,389.21,,646.75,533.49,1693.6,,,,,,,,
4754,40.015,352.15,1250.2,-96.376,26.098,0.9972,9376.3,13.801,63.333,404.49,,643.2,534.44,1833.2,,,,,,,,
4755,37.873,359.88,1250.1,-92.324,26.038,0.99874,9160.6,13.793,62.781,402.93,,636.72,532.9,1928.0,,,,,,,,
4756,36.58,370.11,1250.1,-88.423,25.976,0.9964,9400.7,13.796,6.316,412.75,,634.45,533.78,1982.1,,,,,,,,
4757,34.528,380.72,1250.0,-84.476,25.927,0.99667,9329.2,13.796,63.005,423.65,,628.75,532.91,2041.2,,,,,,,,
4758,32.804,392.23,1250.1,-80.409,25.866,0.99975,8890.8,13.8,63.023,445.21,,624.14,532.68,2066.6,,,,,,,,
4759,30.921,400.41,1250.1,-7.635,25.803,0.99727,9183.1,13.799,62.835,464.77,,618.01,529.44,2111.4,,,,,,,,
4760,29.26,408.67,1250.0,-72.521,25.757,0.99454,9516.9,13.796,62.794,490.01,,612.64,526.09,2147.1,,,,,,,,
4761,27.738,417.48,1250.0,-68.511,25.695,0.99644,9224.6,13.799,62.705,527.4,,607.59,523.37,2160.4,,,,,,,,
4762,26.646,417.47,1250.0,-64.564,25.64,0.99621,9260.0,13.794,62.065,538.57,,602.83,519.49,2180.2,,,,,,,,
4763,26.241,415.01,1249.9,-60.601,25.584,0.99618,9274.5,13.79,6.156,532.85,,600.46,517.43,2188.8,,,,,,,,
4764,25.317,413.69,1250.0,-56.567,25.521,0.99531,9397.3,13.784,60.914,538.14,,596.2,513.66,2208.6,,,,,,,,
4765,23.48,408.29,1250.0,-52.493,25.468,0.99764,9142.2,13.774,5.921,560.7,,587.33,505.99,2237.1,,,,,,,,
4766,22.555,405.64,1249.9,-48.736,25.414,0.99792,9125.8,13.768,58.377,567.16,,582.77,501.92,2254.0,,,,,,,,
4767,21.947,404.22,1250.0,-44.606,25.347,0.99752,9177.3,13.765,57.874,567.32,,579.76,499.2,2266.1,,,,,,,,
4768,20.793,397.01,1249.9,-40.407,25.297,0.998,9167.7,13.756,56.389,567.79,,573.34,493.26,2290.8,,,,,,,,
4769,19.625,397.97,1250.0,-3.651,25.238,0.99983,8959.0,13.753,55.743,590.89,,568.44,489.16,2302.4,,,,,,,,
4770,18.321,394.2,1250.0,-32.636,25.177,0.99999,8976.4,13.745,54.528,602.07,,562.1,483.22,2327.4,,,,,,,,
4771,17.396,392.77,1250.0,-28.596,25.127,10.004,8945.4,13.741,53.778,611.02,,557.75,479.25,2342.3,,,,,,,,
4772,16.488,390.97,1250.1,-2.478,25.067,10.004,8961.4,13.738,5.3,618.08,,553.44,475.2,2358.8,,,,,,,,
4773,15.826,391.93,1250.0,-20.966,25.009,0.99941,9061.9,13.737,52.724,624.22,,550.72,472.44,2371.9,,,,,,,,
4774,14.849,388.87,1250.0,-22.885,25.0,0.99898,9155.6,13.73,51.779,641.34,,546.27,467.87,2394.5,,,,,,,,
4775,14.513,387.2,1250.0,-26.063,25.0,0.99966,9114.0,13.726,51.364,653.23,,544.73,466.36,2400.7,,,,,,,,
4776,14.754,384.48,1250.0,-29.399,24.985,10.003,9068.4,13.723,51.172,649.54,,545.29,466.97,2398.0,,,,,,,,
4777,16.015,383.68,1250.0,-32.753,24.974,0.9997,9121.1,13.727,51.891,624.25,,550.45,471.84,2380.1,,,,,,,,
4778,16.689,381.48,1250.0,-35.976,24.969,0.99871,9237.0,13.727,52.082,608.07,,552.93,473.96,2375.2,,,,,,,,
4779,17.297,381.53,1249.9,-39.347,24.954,0.99833,9276.0,13.728,52.492,600.73,,555.6,476.33,2367.0,,,,,,,,
4780,17.974,380.04,1250.0,-4.278,24.953,0.9964,9503.1,13.727,52.807,584.89,,558.31,478.44,2364.7,,,,,,,,
4781,18.399,377.08,1250.0,-45.982,24.953,0.99688,9470.0,13.726,52.704,576.28,,559.47,479.48,2359.7,,,,,,,,
4782,19.307,378.6,1250.0,-49.394,24.938,0.99738,9397.6,13.731,53.454,568.41,,563.69,483.4,2341.4,,,,,,,,
4783,19.644,377.08,1250.0,-52.717,24.927,0.99634,9534.4,13.729,5.353,561.78,,564.94,484.22,2341.9,,,,,,,,
4784,20.553,374.44,1250.0,-56.026,24.922,0.99778,9378.6,13.731,53.741,546.47,,568.07,487.15,2324.5,,,,,,,,
4785,21.296,377.22,1250.0,-59.371,24.922,0.99464,9741.0,13.731,54.643,536.8,,572.11,490.25,2320.8,,,,,,,,
4786,21.712,373.1,1250.0,-62.737,24.911,0.99442,9799.5,13.728,54.434,524.89,,572.95,490.71,2319.6,,,,,,,,
4787,22.42,376.01,1250.0,-66.103,24.906,0.99376,9869.5,13.731,5.525,521.74,,576.79,493.98,2307.4,,,,,,,,
4788,22.536,372.78,1250.0,-69.466,24.906,0.99439,9815.0,13.729,54.941,520.0,,576.6,493.64,2307.5,,,,,,,,
4789,24.178,375.28,1250.1,-72.747,24.887,0.99529,9674.1,13.74,5.622,500.27,,584.06,500.22,2273.2,,,,,,,,
4790,24.956,378.32,1250.0,-76.113,24.875,0.99211,10082.0,13.739,57.156,490.75,,588.31,503.41,2268.5,,,,,,,,
4791,24.84,375.54,1250.0,-79.409,24.875,0.9926,10039.0,13.736,56.775,493.85,,587.31,502.34,2272.7,,,,,,,,
4792,24.581,374.54,1250.0,-82.745,24.865,0.99216,10116.0,13.732,56.539,501.68,,586.21,501.16,2281.2,,,,,,,,
4793,25.104,367.95,1250.0,-86.052,24.859,0.99215,10161.0,13.727,56.115,483.5,,586.71,501.09,2279.4,,,,,,,,
4794,27.05,378.81,1250.0,-89.373,24.844,0.99023,10355.0,13.742,58.612,471.82,,597.81,510.5,2240.2,,,,,,,,
4795,27.45,375.38,1249.9,-92.807,24.844,0.98934,10509.0,13.737,58.519,462.13,,598.74,510.73,2240.4,,,,,,,,
4796,27.512,375.09,1249.9,-96.048,24.844,0.98854,10635.0,13.734,58.573,464.29,,599.15,510.82,2243.5,,,,,,,,
4797,27.704,364.43,1249.9,-99.307,24.829,0.99103,10340.0,13.73,57.412,449.15,,596.95,508.37,2242.4,,,,,,,,
4798,29.461,357.43,1250.0,-10.265,24.818,0.98896,10668.0,13.725,57.782,412.63,,602.12,511.25,2222.4,,,,,,,,
4799,30.559,351.81,1250.0,-10.572,24.812,0.98615,11114.0,13.716,57.934,392.03,,604.98,512.35,2215.3,,,,,,,,
4800,31.568,341.17,1249.9,-10.944,24.813,0.98896,10755.0,13.715,57.244,372.35,,605.39,511.21,2193.1,,,,,,,,
4801,32.717,336.48,1249.9,-11.284,24.802,0.98686,11082.0,13.709,57.516,360.55,,608.53,512.21,2177.7,,,,,,,,
4802,33.913,324.44,1249.9,-11.61,24.797,0.98922,10811.0,13.704,56.786,341.38,,608.81,510.07,2146.9,,,,,,,,
4803,35.259,319.97,1250.0,-11.938,24.782,0.98663,11204.0,13.699,57.245,335.64,,612.69,510.97,2118.9,,,,,,,,
4804,35.856,314.85,1249.9,-12.273,24.772,0.98665,11238.0,13.695,57.029,330.69,,613.15,509.89,2103.4,,,,,,,,
4805,36.857,309.57,1249.9,-12.609,24.766,0.98495,11517.0,13.691,57.129,326.69,,615.2,509.44,2077.1,,,,,,,,
4806,37.508,302.04,1249.9,-12.945,24.766,0.98516,11547.0,13.685,56.638,318.67,,614.79,507.24,2055.1,,,,,,,,
4807,39.1,288.29,1249.9,-13.274,24.756,0.98552,11605.0,13.68,56.001,303.85,,615.4,503.8,1983.7,,,,,,,,
4808,40.934,280.58,1250.0,-13.609,24.75,0.98462,11784.0,13.686,56.346,301.71,,619.47,503.49,1884.6,,,,,,,,
4809,41.194,281.79,1250.0,-13.941,24.735,0.98328,11963.0,13.687,56.748,307.82,,621.17,504.38,1877.3,,,,,,,,
4810,41.683,268.58,1249.9,-14.28,24.734,0.98248,12217.0,13.672,55.411,290.07,,617.49,499.34,1853.6,,,,,,,,
4811,43.527,258.08,1249.9,-14.613,24.734,0.9836,12147.0,13.68,55.326,284.12,,620.42,498.59,1724.0,,,,,,,,
4812,45.447,248.83,1250.0,-14.933,24.734,0.98306,12313.0,13.69,5.552,280.99,,624.8,499.59,1593.3,,,,,,,,
4813,46.025,249.72,1249.9,-15.246,24.715,0.98273,12341.0,13.699,56.077,287.97,,627.81,501.74,1556.3,,,,,,,,
4814,46.479,239.83,1249.9,-15.594,24.703,0.98242,12518.0,13.689,55.108,276.18,,625.85,498.41,1533.8,,,,,,,,
4815,48.32,230.12,1250.1,-15.924,24.703,0.9816,12753.0,13.7,55.189,272.15,,631.03,500.85,1429.9,,,,,,,,
4816,49.115,218.29,1249.9,-16.256,24.695,0.98094,13024.0,13.691,54.176,259.2,,630.48,498.09,1401.5,,,,,,,,
4817,51.665,204.65,1249.9,-16.59,24.687,0.98233,12887.0,13.719,54.179,252.36,,639.1,504.94,1293.3,,,,,,,,
4818,52.893,206.05,1250.0,-16.9,24.673,0.98024,13101.0,13.741,55.413,262.46,,646.54,513.68,1254.7,,,,,,,,
4819,52.418,206.56,1250.1,-17.268,24.662,0.98015,13151.0,13.733,5.514,263.77,,644.21,510.57,1270.7,,,,,,,,
4820,52.584,197.8,1250.0,-17.58,24.656,0.97802,13649.0,13.715,54.115,252.77,,641.84,505.76,1285.2,,,,,,,,
4821,54.439,186.29,1250.0,-17.898,24.656,0.97871,13485.0,13.738,53.945,244.99,,647.87,512.28,1229.4,,,,,,,,
4822,56.767,172.5,1249.9,-18.278,24.647,0.97697,13621.0,13.762,53.965,234.62,,655.58,522.04,1179.2,,,,,,,,
4823,59.051,163.3,1250.1,-18.612,24.64,0.97768,13092.0,13.808,54.658,228.85,,664.66,536.88,1097.7,,,,,,,,
