Filename,Output,CC1,PR1,LR1,AR1,LM1,CC2,PR2,LR2,AR2,LM2
cleaned_transformed_ds7.csv,out2_8sec_shift_filt,3,2,3,3,0,0.9999999949121364,3.9999999950193392,0.0,2.9999999951020726,0
cleaned_transformed_ds7.csv,out2_8sec_shift_noise_filt,3,2,3,3,0,2.999999995101903,1.9999999950068947,2.999999995102072,0.9999999949121362,0
cleaned_transformed_ds7.csv,out2_10sec_shift,3,2,3,2,0,3.9999999291801447,3.9999999291801447,2.0000001422257543,2.0000001422257543,0
cleaned_transformed_ds7.csv,out2_10sec_shift_noise,4,2,2,2,0,0.0,4.999999995292206,3.999999995019368,2.999999995102008,0
cleaned_transformed_ds7.csv,out2_10sec_shift_filt,3,2,3,4,0,0.9999999949123168,3.999999995019383,1.999999995007256,2.9999999951022747,0
cleaned_transformed_ds7.csv,out2_10sec_shift_noise_filt,0,2,3,4,0,3.999999995019536,4.9999999952922485,0.9999999949121008,1.999999994829591,0
cleaned_transformed_ds7.csv,out3_2sec_shift,3,0,1,2,0,2.999999995102121,4.9999999952920575,2.999999995102121,0.0,0
cleaned_transformed_ds7.csv,out3_2sec_shift_noise,3,0,1,2,0,3.9999999950194174,0.0,1.9999999950071885,0.999999994912198,0
cleaned_transformed_ds7.csv,out3_2sec_shift_filt,0,0,1,2,0,0.9999999949117409,3.999999995019113,0.0,3.999999995019113,0
cleaned_transformed_ds7.csv,out3_2sec_shift_noise_filt,0,0,1,2,0,0.9999999949117409,3.999999995019113,0.0,3.999999995019113,0
cleaned_transformed_ds7.csv,out3_4sec_shift,3,0,1,3,0,0.9999999949117409,3.999999995019113,0.0,3.999999995019113,0
cleaned_transformed_ds7.csv,out3_4sec_shift_noise,0,0,1,3,0,0.9999999949117409,3.999999995019113,0.0,3.999999995019113,0
cleaned_transformed_ds7.csv,out3_4sec_shift_filt,0,0,1,2,0,0.9999999949121364,3.9999999950193392,0.0,2.9999999951020726,0
cleaned_transformed_ds7.csv,out3_4sec_shift_noise_filt,0,0,1,2,0,0.9999999949121364,3.9999999950193392,0.0,2.9999999951020726,0
cleaned_transformed_ds7.csv,out3_6sec_shift,0,0,1,2,0,0.9999999949121364,3.9999999950193392,0.0,2.9999999951020726,0
cleaned_transformed_ds7.csv,out3_6sec_shift_noise,0,0,1,2,0,0.9999999949121364,3.9999999950193392,0.0,2.9999999951020726,0
cleaned_transformed_ds7.csv,out3_6sec_shift_filt,0,0,1,3,0,0.9999999949117409,3.999999995019113,0.0,3.999999995019113,0
