in1,in2,in3,in4,in5,in6,in7,in8,out1,out2,out3,out4,out5,out6,out7,out8,,,,,,,,
14.651,-21.359,38.856,14.55,235.58,100.12,0.64204,0.99694,2.13E+06,688.41,721.56,768.42,608.1,14.476,4827.4,15.864,,,,,,,,
14.65,-21.008,34.719,14.341,235.46,99.894,0.63987,0.98941,2.01E+06,679.37,716.37,731.05,685.59,14.495,5697.4,15.238,,,,,,,,
14.645,-20.999,31.324,14.348,235.46,99.748,0.63237,0.99349,1.96E+06,682.34,718.01,728.27,647.36,14.476,5317.8,15.831,,,,,,,,
14.637,-20.727,29.271,14.341,235.43,99.544,0.63112,0.99594,1.88E+06,678.92,715.33,714.77,639.32,14.459,5113,15.922,,,,,,,,
14.621,-20.623,17.843,14.098,235.14,99.374,0.63175,0.99909,1.85E+06,679.05,714.72,706.61,623.13,14.44,4872.1,16.229,,,,,,,,
14.615,-20.622,34.875,14.002,235.07,99.375,0.63332,0.99884,1.87E+06,677.4,713.81,716.81,619.52,14.45,4792.1,16.032,,,,,,,,
14.611,-20.261,32.313,14.076,235.33,99.207,0.63383,10.174,1.77E+06,676.74,711.97,725.92,502.91,14.356,3213.5,17.122,,,,,,,,
14.595,-20.246,3.225,14.001,235.46,99.163,0.63172,10.082,1.76E+06,674.36,710.82,707.72,563.01,14.4,4011.3,16.521,,,,,,,,
14.586,-19.886,31.807,14.026,235.07,99.069,0.63221,10.047,1.68E+06,666.54,705.89,684.04,612.08,14.411,4332.4,16.042,,,,,,,,
14.581,-19.874,32.538,13.826,235.12,98.972,0.63333,10.034,1.67E+06,665.7,705.31,681.09,622.56,14.418,4438.7,15.913,,,,,,,,
14.576,-19.602,23.326,13.605,235.09,98.963,0.6318,10.026,1.58E+06,661.37,702.04,658.58,650.3,14.411,4584.3,15.811,,,,,,,,
14.566,-19.498,34.519,13.699,234.92,98.605,0.63212,0.99954,1.58E+06,658.04,700.37,654.34,673.63,14.427,4822,15.501,,,,,,,,
14.55,-19.497,34.034,13.445,234.71,98.624,0.62661,10.058,1.54E+06,660.38,701.63,658.13,618.76,14.399,4299.2,16.185,,,,,,,,
14.545,-19.136,34.187,13.43,234.74,98.251,0.62804,10.073,1.46E+06,654.44,697.5,642.04,624.38,14.387,4182.2,16.038,,,,,,,,
14.529,-19.121,3.498,13.479,234.7,98.201,0.62796,10.078,1.46E+06,654.29,697.46,642.43,620.15,14.385,4136.3,16.068,,,,,,,,
14.524,-18.761,34.806,13.218,234.37,97.989,0.62954,1.003,1.38E+06,646.61,692.07,617.04,686.26,14.4,4574.7,15.494,,,,,,,,
14.52,-18.749,28.397,13.128,234.35,97.854,0.62913,10.072,1.36E+06,648.21,692.82,618.18,649.82,14.378,4236.3,15.894,,,,,,,,
14.507,-18.477,38.396,13.133,234.33,97.837,0.62767,10.039,1.31E+06,641.83,688.82,604.02,693.11,14.392,4507.2,15.425,,,,,,,,
14.49,-18.373,36.165,12.947,234.12,97.578,0.62737,10.073,1.27E+06,641.16,688.19,600.9,668.01,14.376,4234.3,15.683,,,,,,,,
14.49,-18.375,36.437,13.046,234,97.58,0.62866,10.071,1.29E+06,640.92,688.11,602.47,671.12,14.377,4237.4,15.624,,,,,,,,
14.484,-18.016,36.601,12.838,234,97.441,0.6283,10.071,1.19E+06,634.85,683.61,583.79,693.79,14.371,4260,15.409,,,,,,,,
14.475,-17.996,36.914,12.664,234,97.47,0.62276,0.99896,1.17E+06,634.04,682.63,566.87,767.58,14.397,5057.7,15.053,,,,,,,,
14.46,-17.636,37.788,12.77,233.65,97.119,0.62215,10.076,1.10E+06,629.73,679.93,561.83,707.16,14.358,4292.3,15.46,,,,,,,,
14.454,-17.624,26.598,12.511,233.58,96.748,0.62301,10.087,1.07E+06,631.51,680.32,556.15,694.52,14.348,4256.4,15.735,,,,,,,,
14.45,-17.394,41.126,12.615,233.62,96.75,0.6227,10.081,1.04E+06,625.72,677.06,551.34,711.97,14.354,4253.3,15.326,,,,,,,,
14.443,-17.248,40.066,12.478,233.42,96.402,0.62252,10.082,1.01E+06,623.97,675.56,543.03,714.97,14.35,4261.6,15.331,,,,,,,,
14.428,-17.25,39.666,12.286,233.19,96.374,0.62246,10.117,9.98E+05,624.26,675.93,546.93,683.24,14.336,3952.2,15.606,,,,,,,,
14.424,-16.891,39.341,12.38,233.21,96.196,0.62242,10.112,9.32E+05,618.71,671.69,529.98,708.89,14.331,4026.2,15.32,,,,,,,,
14.41,-16.871,40.357,12.126,233.25,95.999,0.61973,10.136,9.09E+05,619.08,672.03,529.1,681.46,14.319,3844.5,15.597,,,,,,,,
14.398,-16.511,35.107,12.222,232.9,95.85,0.61854,10.117,8.49E+05,614.47,667.88,509.32,722.69,14.315,4060.9,15.362,,,,,,,,
14.398,-16.499,4.275,12.164,232.84,95.636,0.61946,10.102,8.57E+05,613.25,667.37,509.27,732.9,14.327,4159.5,15.146,,,,,,,,
14.382,-16.269,37.294,11.928,232.85,95.636,0.61725,10.137,7.91E+05,611,665.19,500.36,714.71,14.303,3910.7,15.377,,,,,,,,
14.377,-16.123,42.727,11.886,232.67,95.289,0.61962,10.131,7.78E+05,607.96,663.2,495.92,724.25,14.307,3936.7,15.119,,,,,,,,
14.36,-16.125,43.523,11.774,232.5,95.277,0.61926,10.082,7.85E+05,607.92,662.47,490.22,773.94,14.328,4372.2,14.843,,,,,,,,
14.362,-15.766,43.108,11.717,232.5,95.081,0.61837,10.139,7.13E+05,602.96,659.12,481.72,735.72,14.296,3896.1,14.987,,,,,,,,
14.341,-15.749,43.487,11.764,232.5,94.935,0.61799,10.124,7.18E+05,602.93,658.93,478.86,748.22,14.302,4037.1,14.909,,,,,,,,
14.343,-15.391,44.033,11.517,232.13,94.894,0.61648,10.141,6.54E+05,597.76,654.78,467.21,756.27,14.286,3914.7,14.82,,,,,,,,
14.341,-15.374,33.804,11.334,232.12,94.58,0.6185,10.149,6.42E+05,599.4,654.83,466.4,745.34,14.278,3880.7,15.04,,,,,,,,
14.314,-15.144,47.197,11.489,232.08,94.511,0.61903,10.131,6.28E+05,593.6,651.57,458.47,776.49,14.289,4002.5,14.497,,,,,,,,
14.315,-14.998,46.378,11.234,232.12,94.181,0.61671,10.128,5.99E+05,592.53,650.15,451.7,779.63,14.285,4069.3,14.528,,,,,,,,
14.308,-15,44.764,11.328,231.74,94.15,0.6182,10.154,6.04E+05,592.47,650.52,454.93,757.64,14.274,3833.6,14.665,,,,,,,,
14.296,-14.641,45.749,11.166,231.75,94.002,0.61424,10.127,5.56E+05,587.94,646.24,439.86,802.38,14.275,4120.4,14.384,,,,,,,,
14.287,-14.624,46.378,10.928,231.75,93.84,0.61304,10.135,5.47E+05,588.16,646.21,439.69,790.62,14.271,4067.2,14.492,,,,,,,,
14.274,-14.266,4.678,11.107,231.48,93.846,0.61099,10.166,5.10E+05,582.95,642.71,431.38,786.71,14.248,3827,14.443,,,,,,,,
14.269,-14.249,47.312,10.799,231.35,93.469,0.61136,10.165,5.04E+05,583.14,642.52,431.45,781.37,14.249,3846.4,14.486,,,,,,,,
14.259,-14.019,47.898,10.945,231.37,93.44,0.61105,10.168,4.83E+05,579.64,639.96,425.17,794.36,14.242,3837.2,14.314,,,,,,,,
14.261,-13.873,48.983,10.795,231.36,93.236,0.6104,10.148,4.68E+05,577.69,638.05,420.27,818.5,14.248,4031.6,14.13,,,,,,,,
14.247,-13.875,42.024,10.529,231,93.085,0.611,10.164,4.67E+05,579.23,638.29,423.72,803.61,14.238,3905.2,14.397,,,,,,,,
14.235,-13.516,61.231,10.606,230.96,92.978,0.61059,10.168,4.31E+05,570.44,633.78,412.22,818.62,14.236,3841.7,13.85,,,,,,,,
14.223,-13.499,56.961,10.412,230.99,92.899,0.61139,10.166,4.29E+05,570.96,633.47,413.71,821.41,14.235,3868.1,13.886,,,,,,,,
14.22,-13.269,52.261,10.404,230.82,92.86,0.61137,10.179,4.10E+05,568.43,631.04,410.9,829.4,14.221,3784.7,13.868,,,,,,,,
14.207,-13.123,50.998,10.429,230.55,92.782,0.61083,10.168,4.02E+05,566.64,629.36,407.5,850.31,14.223,3896,13.748,,,,,,,,
14.207,-12.919,51.796,10.14,230.61,92.754,0.61028,10.182,3.80E+05,563.69,626.92,405.57,851.83,14.211,3789.2,13.707,,,,,,,,
14.193,-12.749,51.311,10.12,230.6,92.675,0.61176,10.183,3.68E+05,561.05,624.79,403.2,864.37,14.207,3783.3,13.569,,,,,,,,
14.189,-12.75,52.482,10.041,230.28,92.331,0.61145,10.179,3.69E+05,561.3,625.03,402.92,861.56,14.209,3827.5,13.585,,,,,,,,
14.167,-12.391,52.691,10.013,230.23,92.382,0.61196,1.018,3.43E+05,555.75,620.62,397.17,891.93,14.201,3837.4,13.32,,,,,,,,
14.163,-12.374,53.368,10.072,230.17,92.055,0.6137,10.191,3.43E+05,555.44,620.72,397.36,879.7,14.196,3741.7,13.342,,,,,,,,
14.148,-12.144,53.703,9.832,230.02,92.029,0.61252,10.172,3.27E+05,552.22,617.67,393.47,912.47,14.199,3924.3,13.131,,,,,,,,
14.151,-11.998,54.182,96.153,229.86,91.748,0.61114,1.02,3.14E+05,550.82,616.59,392.98,896.98,14.181,3712.8,13.252,,,,,,,,
14.133,-11.794,54.562,97.772,229.86,91.371,0.61065,10.204,3.02E+05,548.43,614.77,388.9,904.5,14.174,3710.9,13.17,,,,,,,,
14.134,-11.624,55.305,95.176,229.87,91.034,0.6085,10.209,2.89E+05,546.9,613.17,386.63,907.07,14.166,3706.1,13.175,,,,,,,,
14.114,-11.625,55.338,96.176,229.49,90.931,0.6032,10.198,2.91E+05,548.29,613.88,384.11,909.49,14.169,3843.5,13.26,,,,,,,,
14.11,-11.266,5.598,9.509,229.44,91.002,0.60455,10.195,2.68E+05,542.72,609.26,379.63,945.3,14.163,3874.6,12.958,,,,,,,,
14.103,-11.249,5.62,92.478,229.47,90.763,0.60441,10.194,2.66E+05,542.9,609.06,379.86,942.72,14.163,3897.8,12.976,,,,,,,,
14.1,-11.019,56.834,93.718,229.23,90.75,0.60511,10.209,2.53E+05,539.57,606.61,377.42,954.83,14.15,3773.4,12.877,,,,,,,,
14.092,-10.873,57.052,91.497,229.09,90.402,0.60329,10.191,2.44E+05,538.52,605.01,374.46,971.43,14.155,3958.5,12.772,,,,,,,,
14.077,-10.669,57.681,92.213,229.05,90.377,0.60272,10.202,2.33E+05,536.02,602.9,371.83,982.92,14.144,3888.8,12.7,,,,,,,,
14.072,-10.499,58.234,91.064,229.11,90.234,0.60341,10.209,2.22E+05,533.85,600.94,370.33,992.27,14.136,3839.5,12.622,,,,,,,,
14.061,-10.5,59.045,88.251,228.73,89.999,0.60469,10.218,2.23E+05,533.97,600.91,371.84,985.44,14.133,3759.2,12.663,,,,,,,,
14.054,-10.146,59.709,87.736,228.72,90,0.60496,10.217,2.04E+05,529.29,596.66,367.49,1019.7,14.124,3785.7,12.425,,,,,,,,
14.045,-10.124,59.202,88.044,228.73,89.66,0.60413,10.219,2.03E+05,529.97,596.9,366.99,1014.9,14.122,3792.9,12.472,,,,,,,,
14.03,-98.942,60.424,86.153,228.75,89.662,0.60395,10.209,1.91E+05,526.96,593.88,363.76,1041.7,14.123,3893.7,12.273,,,,,,,,
14.027,-97.485,6.151,87.015,228.4,89.515,0.60172,10.227,1.84E+05,526.18,592.91,361.97,1042.4,14.108,3776.8,12.329,,,,,,,,
14.026,-95.439,6.101,85.293,228.37,89.522,0.60657,10.237,1.75E+05,522.4,589.93,362.22,1065.1,14.099,3678.1,12.154,,,,,,,,
14.006,-93.737,61.541,83.381,228.37,89.325,0.60552,10.219,1.67E+05,520.87,587.84,359.3,1085.7,14.105,3839.8,12.002,,,,,,,,
14.001,-93.749,63.162,8.428,228.08,89.217,0.60176,10.241,1.67E+05,522.34,588.79,358.73,1068.7,14.09,3692.7,12.197,,,,,,,,
14.001,-90.209,6.154,81.769,227.87,89.141,0.60101,10.257,1.53E+05,518.82,584.93,356.06,1100.2,14.07,3613.9,12.104,,,,,,,,
13.974,-89.991,62.532,8.335,227.91,88.884,0.60329,10.252,1.52E+05,518.34,584.64,355.99,1102.5,14.074,3646.1,12.026,,,,,,,,
13.973,-8.794,63.008,82.003,227.92,88.874,0.60218,10.227,1.45E+05,515.96,581.9,352.37,1132.1,14.085,3859.9,11.8,,,,,,,,
13.963,-86.237,63.321,79.215,227.62,88.645,0.60495,10.238,1.39E+05,513.74,579.75,352.52,1146.2,14.075,3764.6,11.72,,,,,,,,
13.954,-84.188,63.958,80.423,227.56,88.497,0.59506,10.208,1.32E+05,514.32,578.39,345.28,1165.4,14.083,4101.9,11.666,,,,,,,,
13.95,-82.487,64.768,78.327,227.59,88.405,0.59458,10.234,1.26E+05,512.87,576.77,344.55,1170.1,14.063,3912.9,11.712,,,,,,,,
13.948,-82.499,65.132,78.908,227.44,88.096,0.5959,10.253,1.26E+05,513.31,577.23,345.86,1160,14.052,3771,11.803,,,,,,,,
13.936,-78.959,6.649,78.769,227.25,88.095,0.59302,10.257,1.16E+05,510.08,573.49,341.46,1192.6,14.039,3783.3,11.679,,,,,,,,
13.924,-78.741,66.521,75.922,227.24,87.753,0.59589,10.272,1.15E+05,509.84,573.22,343.07,1189.6,14.029,3667,11.71,,,,,,,,
13.917,-7.669,65.858,74.728,227.25,87.732,0.59495,10.265,1.11E+05,507.78,570.81,340.52,1214.7,14.029,3743.2,11.581,,,,,,,,
13.899,-74.987,68.305,74.749,226.87,87.658,0.59299,10.252,1.07E+05,506.33,568.87,337.52,1231.9,14.033,3860.2,11.456,,,,,,,,
13.894,-72.938,67.383,73.404,226.85,87.549,0.59446,10.266,1.04E+05,503.97,566.56,336.83,1253.2,14.019,3772.1,11.394,,,,,,,,
13.887,-71.237,67.903,74.333,226.53,87.353,0.59208,10.262,1.01E+05,503.11,565.09,334.23,1267.7,14.017,3837.2,11.344,,,,,,,,
13.871,-71.249,67.439,72.016,226.29,87.003,0.59509,10.289,1.00E+05,503.35,565.34,336.76,1260.7,13.998,3636.9,11.452,,,,,,,,
13.869,-67.709,68.633,70.009,226.1,86.982,0.59386,1.026,95920,499.23,560.77,331.62,1307.1,14.01,3871.5,11.13,,,,,,,,
13.855,-67.491,69.033,71.965,226.1,86.85,0.59133,10.335,93585,500.91,562.23,333.67,1283.8,13.949,3421.9,11.568,,,,,,,,
13.84,-6.544,69.193,68.913,226.11,86.609,0.58794,10.303,91376,499.72,559.86,329.15,1308.6,13.969,3657.9,11.378,,,,,,,,
13.836,-63.737,69.174,6.988,225.73,86.382,0.59271,10.292,90649,496.66,557.37,328.91,1336.1,13.977,3717,11.15,,,,,,,,
13.835,-63.749,70.404,68.616,225.63,86.249,0.59061,10.324,89304,497.88,558.15,329.46,1320.9,13.95,3536.4,11.366,,,,,,,,
13.818,-60.209,71.589,66.189,225.72,86.25,0.59056,10.305,86622,493.48,553.5,325.17,1367.6,13.957,3683.9,11.067,,,,,,,,
13.812,-59.991,70.779,67.497,225.57,85.91,0.5914,10.312,86420,493.84,553.73,325.59,1366.4,13.951,3648.3,11.11,,,,,,,,
13.807,-56.459,73.077,65.228,225.35,85.874,0.59052,10.315,83771,489.96,549.54,322.06,1404,13.94,3664,10.951,,,,,,,,
13.792,-56.241,73.033,65.963,225.33,85.7,0.59149,10.297,84212,489.58,549.06,321.36,1410.6,13.954,3775.4,10.845,,,,,,,,
13.781,-5.419,73.244,65.597,225.37,85.5,0.58999,10.306,82851,488.17,547.18,319.2,1429,13.941,3757.4,10.83,,,,,,,,
13.784,-52.487,72.758,62.569,224.93,85.473,0.58828,10.316,81899,486.98,545.53,317.86,1446.6,13.928,3718.1,10.828,,,,,,,,
13.771,-52.499,74.975,61.766,224.93,85.152,0.58574,10.333,81559,488.46,546.3,317.27,1430,13.912,3647.6,10.996,,,,,,,,
13.755,-49.024,7.418,6.139,225,85.124,0.58498,10.331,80651,484.8,542.37,313.89,1475.4,13.905,3699.7,10.82,,,,,,,,
13.762,-4.874,74.738,60.841,224.98,84.777,0.58601,1.035,79988,484.97,542.46,314.4,1469.8,13.889,3607.5,10.911,,,,,,,,
13.747,-45.209,75.427,61.801,224.58,84.716,0.58594,10.342,79716,480.99,538.29,311.17,1515.6,13.887,3679.9,10.702,,,,,,,,
13.742,-44.991,74.715,58.944,224.59,84.63,0.58688,10.346,79240,480.71,537.96,311.51,1519.7,13.883,3654.7,10.693,,,,,,,,
13.732,-4.294,76.711,57.083,224.62,84.376,0.58746,1.035,78640,478.54,535.51,309.66,1539.2,13.875,3656.2,10.616,,,,,,,,
13.712,-41.237,7.696,5.786,224.45,84.375,0.58394,10.385,78730,478.18,534.65,308.46,1547.8,13.837,3523.3,10.785,,,,,,,,
13.708,-41.249,76.948,55.733,224.25,84.026,0.58438,10.368,79966,478.54,534.58,307.8,1547.9,13.853,3611.2,10.726,,,,,,,,
13.706,-37.774,76.394,56.797,224.21,83.969,0.5839,10.354,80684,474.65,530.47,304.22,1597.4,13.857,3725.9,10.491,,,,,,,,
13.689,-3.749,77.518,55.332,224.24,83.659,0.58422,10.377,80759,475.06,530.62,304.53,1589.6,13.835,3619,10.624,,,,,,,,
13.682,-34.024,77.822,52.651,224.25,83.624,0.58262,1.037,81893,471.49,526.54,300.8,1635.1,13.832,3696.7,10.441,,,,,,,,
13.673,-3.374,78.774,54.998,224.24,83.505,0.58241,10.366,83237,471.38,526.28,300.15,1635.7,13.835,3729.9,10.431,,,,,,,,
13.664,-3.169,78.619,52.269,224.25,83.251,0.58402,1.038,82637,469.18,523.98,299.28,1660.3,13.818,3679,10.385,,,,,,,,
13.653,-29.987,80.816,53.287,224.03,83.225,0.57945,10.367,88129,468.42,522.31,295.81,1674.1,13.824,3788.1,10.348,,,,,,,,
13.656,-29.999,79.743,51.665,223.84,82.903,0.578,10.388,90833,469.85,523.37,295.95,1663.8,13.803,3702.7,10.535,,,,,,,,
13.642,-26.524,79.611,49.085,223.65,82.874,0.57912,10.373,91457,465.42,518.72,293.2,1718.7,13.809,3800.8,10.248,,,,,,,,
13.637,-2.624,81.771,49.325,223.5,82.725,0.57773,10.341,97008,465.22,517.9,291.02,1721.6,13.838,3986.2,10.125,,,,,,,,
13.623,-22.774,81.631,48.183,223.06,82.5,0.57866,10.339,99609,461.47,513.73,288.71,1770.1,13.831,4026.6,99.545,,,,,,,,
13.61,-2.249,8.24,48.189,223.05,82.379,0.57745,10.347,1.03E+05,461.83,513.78,288.21,1766.9,13.823,4002.4,10.027,,,,,,,,
13.605,-2.044,81.375,47.989,223.11,82.126,0.57655,10.357,1.08E+05,460.45,512.05,286.49,1790.6,13.808,3986.9,10.032,,,,,,,,
13.596,-18.737,83.811,4.558,222.95,82.125,0.57465,10.337,1.13E+05,458.64,509.51,283.65,1811.7,13.821,4118.8,98.898,,,,,,,,
13.594,-18.749,84.286,44.299,222.71,81.785,0.57546,10.322,1.18E+05,458.82,509.35,283.03,1810.7,13.834,4204.9,9.853,,,,,,,,
13.587,-15.274,83.454,45.009,222.75,81.749,0.5732,10.379,1.21E+05,456.48,506.88,281.84,1843.4,13.774,3962.1,10.03,,,,,,,,
13.569,-1.499,84.285,43.523,222.72,81.6,0.57202,10.331,1.30E+05,456.1,505.72,279.26,1854.8,13.815,4227.2,98.176,,,,,,,,
13.561,-11.524,87.118,44.443,222.35,81.375,0.57014,10.358,1.40E+05,453.41,502.2,276.83,1884.4,13.782,4137.4,98.933,,,,,,,,
13.555,-1.124,8.457,4.183,222.34,81.375,0.56911,10.346,1.43E+05,453.4,502.18,276.07,1897.2,13.792,4212.2,98.152,,,,,,,,
13.564,-1.125,85.182,4.091,222.35,81.375,0.56886,10.355,1.42E+05,453.52,502.35,276.18,1892.3,13.784,4163,98.729,,,,,,,,
13.561,-1.125,8.371,42.624,222.35,81.375,0.56856,1.033,1.46E+05,453.42,502.11,275.41,1902,13.804,4301.5,97.454,,,,,,,,
13.563,-1.125,84.059,41.975,222.34,81.375,0.56734,10.333,1.48E+05,453.78,502.35,275,1898.3,13.802,4295.6,97.887,,,,,,,,
13.559,-1.125,84.573,43.986,222.37,81.375,0.56839,10.311,1.48E+05,453.17,501.55,274.63,1904.5,13.819,4415.7,96.552,,,,,,,,
13.554,-1.125,84.537,42.119,222.34,81.375,0.56759,10.332,1.48E+05,453.7,502.2,275.07,1898.1,13.802,4297.7,97.813,,,,,,,,
13.556,-1.125,82.626,41.162,222.31,81.375,0.56678,10.321,1.51E+05,453.92,502.43,274.35,1904.3,13.81,4364.7,97.317,,,,,,,,
13.56,-1.125,82.266,43.134,222.35,81.375,0.56783,10.301,1.50E+05,453.36,501.84,274.1,1911.8,13.826,4479.2,96.037,,,,,,,,
13.677,-1.125,69.964,42.543,222.33,81.694,0.56468,10.278,1.49E+05,453.92,503.43,270.96,1940.2,13.84,4641.6,94.597,,,,,,,,
13.876,-1.125,87.493,46.971,221.94,82.082,0.56571,10.241,1.40E+05,450.48,499.39,271.08,1909,13.865,4852.4,92.752,,,,,,,,
14.072,-1.125,88.667,48.375,221.91,82.375,0.56497,10.197,1.36E+05,448.78,497.89,268.71,1913.6,13.885,5184.2,90.367,,,,,,,,
14.278,-1.125,87.169,4.971,221.63,82.492,0.56213,10.148,1.39E+05,448.19,497.46,265.54,1920.2,13.899,5626.1,88.447,,,,,,,,
14.482,-1.125,85.993,53.315,221.54,82.82,0.55857,1.014,1.38E+05,448.02,497.99,264.11,1916.4,13.901,5713.6,88.443,,,,,,,,
14.674,-1.125,95.833,55.115,221.21,83.207,0.55893,10.074,1.32E+05,444.91,492.97,260.67,1935.9,13.914,6305.5,85.059,,,,,,,,
14.871,-1.125,95.878,58.802,221.19,83.582,0.556,0.99461,1.38E+05,442.67,487.45,253.77,2065.4,13.928,7647.2,79.244,,,,,,,,
15.07,-1.125,96.257,60.157,220.89,83.932,0.55167,0.98688,1.44E+05,441.59,483.79,248.57,2186.9,13.939,8583.9,76.221,,,,,,,,
15.286,-1.125,8.675,61.074,220.6,84.101,0.54604,0.98337,1.51E+05,442.49,484.18,244.1,2242.6,13.941,9103.3,75.347,,,,,,,,
15.475,-1.125,10.492,65.686,220.57,84.33,0.54439,0.97739,1.53E+05,439.82,477.9,241.39,2348.3,13.937,10004,73.357,,,,,,,,
15.668,-1.125,10.461,67.548,220.48,84.695,0.54354,0.97383,1.48E+05,438.3,475.3,239.22,2418.7,13.926,10641,71.589,,,,,,,,
15.889,-1.125,10.599,71.092,220.34,85.071,0.54097,0.96892,1.47E+05,436.91,472.26,235.85,2510.4,13.899,11631,69.678,,,,,,,,
16.086,-1.125,10.397,73.143,220.07,85.457,0.53851,0.96866,1.41E+05,436.47,471.97,234.96,2525.4,13.898,11688,69.643,,,,,,,,
16.278,-1.125,10.867,73.823,220.02,85.821,0.53319,0.96359,1.47E+05,435.69,469.16,230.56,2611,13.853,12810,68.169,,,,,,,,
16.471,-1.125,11.304,77.197,219.73,86.196,0.5301,0.95823,1.49E+05,434.31,466.3,226.71,2710.8,13.795,14094,66.294,,,,,,,,
16.688,-1.125,11.44,79.711,219.63,86.582,0.53084,0.95519,1.41E+05,432.15,464.28,224.97,2775.4,13.759,14872,64.652,,,,,,,,
16.893,-1.125,11.405,8.174,219.38,86.687,0.52912,0.95167,1.43E+05,431.37,462.77,222.87,2835.8,13.715,15790,6.348,,,,,,,,
17.076,-10.046,10.935,84.931,219.25,86.955,0.5244,0.95015,1.47E+05,430.53,461.03,220.04,2882.2,13.691,16224,62.936,,,,,,,,
17.286,-0.75047,12.293,86.456,219,87.32,0.52843,0.94417,1.47E+05,423.34,454.71,214.28,3048.6,13.602,17913,58.913,,,,,,,,
17.49,-0.74974,12.284,8.801,219,87.696,0.52536,0.93957,1.50E+05,422.24,452.67,211.26,3142.2,13.534,19215,57.329,,,,,,,,
17.686,-0.75001,12.378,91.863,218.65,88.082,0.51734,0.93465,1.57E+05,422.64,451.2,206.7,3247.1,13.457,20637,5.649,,,,,,,,
17.886,-0.75,11.464,93.344,218.58,88.446,0.51681,0.92781,1.64E+05,421.09,447.99,204.63,3390.1,13.343,22740,53.698,,,,,,,,
18.087,-0.75,12.555,97.467,218.32,88.808,0.51131,0.922,1.69E+05,419.92,446.18,199.1,3569.9,13.235,24554,5.23,,,,,,,,
18.277,-0.75,13.281,99.182,218.19,89.207,0.50855,0.91489,1.75E+05,417.86,443.27,194.26,3831,13.098,26884,49.961,,,,,,,,
18.486,-0.75,13.366,10.024,217.88,89.557,0.50815,0.91474,1.70E+05,416.6,442.87,193.62,3865.4,13.096,26933,49.768,,,,,,,,
18.699,-0.75,13.307,10.39,217.83,89.933,0.51274,0.91263,1.68E+05,413.64,441.67,192.94,4001.7,13.056,27682,48.257,,,,,,,,
18.89,-0.75,12.267,10.503,217.49,90.147,0.5104,0.91105,1.70E+05,413.73,440.9,193.45,3977.9,13.027,28238,47.887,,,,,,,,
19.088,-0.75,14.024,10.974,217.5,90.425,0.50755,0.9039,1.76E+05,411.26,438.7,186.14,4432,12.884,30744,45.821,,,,,,,,
19.272,-0.75,14.228,11.105,217.44,90.811,0.50479,0.90048,1.77E+05,410.05,437.22,183.51,4595.9,12.817,31981,44.831,,,,,,,,
19.495,-0.75,14.292,11.189,217.06,91.212,0.50511,0.89493,1.80E+05,407.55,434.53,181.36,4848.3,12.71,34040,4.278,,,,,,,,
19.676,-0.75,14.439,11.599,216.9,91.619,0.50508,0.88914,1.85E+05,405.18,432.27,178.09,5120.6,12.599,36273,40.841,,,,,,,,
19.871,-0.75,14.431,11.769,216.02,91.921,0.50772,0.89083,1.78E+05,403.65,432.47,178.78,5100.8,12.633,35604,40.999,,,,,,,,
20.089,-0.75,13.778,12.137,216,91.97,0.50891,0.88391,1.90E+05,401.46,429.96,177.44,5351.3,12.501,38366,38.765,,,,,,,,
20.293,-0.75,15.219,12.323,216,92.321,0.50319,0.8808,1.88E+05,400.39,429.09,171.62,5482.2,12.44,39611,38.401,,,,,,,,
20.472,-0.75,15.351,12.407,215.94,92.557,0.50293,0.87788,1.90E+05,398.7,427.75,170.07,5594.9,12.384,40818,37.478,,,,,,,,
20.679,-0.75,15.523,12.774,215.62,92.878,0.50047,0.88007,1.82E+05,398.33,428.84,168.75,5527.3,12.426,39921,38.459,,,,,,,,
20.892,-0.75,14.179,12.941,215.5,93.218,0.50098,0.87745,1.86E+05,396.26,427.39,170.43,5635.8,12.379,41008,37.418,,,,,,,,
21.05,-0.75,15.698,13.346,215.3,93.517,0.50124,0.8746,1.83E+05,394.26,426.55,165.04,5751.5,12.323,42213,36.831,,,,,,,,
21.041,-0.84023,15.987,13.055,215.96,93.215,0.50458,0.87384,1.87E+05,394.65,427.07,166.27,5738.7,12.306,42552,36.438,,,,,,,,
21.026,-11.234,15.635,12.676,216.71,93.176,0.50091,0.87357,1.86E+05,398.07,429.93,169.48,5656.7,12.301,42583,37.309,,,,,,,,
21.017,-11.253,14.978,12.551,217.8,92.848,0.49845,0.87476,1.92E+05,399.36,430.86,171.02,5572.3,12.322,42132,3.789,,,,,,,,
20.99,-14.442,14.236,12.36,218.85,92.825,0.50008,0.87422,1.93E+05,401.61,433.88,175.61,5503.3,12.312,42332,3.827,,,,,,,,
20.975,-15.014,15.057,12.235,219.7,92.41,0.50109,0.87198,2.09E+05,402.26,434.06,174.15,5537.3,12.266,43299,3.779,,,,,,,,
20.96,-18.061,14.826,11.737,220.83,92.298,0.50035,0.87384,2.07E+05,405.73,437.81,178.48,5371.3,12.3,42467,39.098,,,,,,,,
20.941,-18.765,14.607,11.457,221.89,92.214,0.49855,0.87694,2.01E+05,407.64,439.78,180.23,5212.8,12.357,41195,40.332,,,,,,,,
20.931,-19.653,14.232,11.297,222.7,91.891,0.49864,0.88161,1.92E+05,410.17,442.85,183.21,4979.2,12.444,39306,42.099,,,,,,,,
