in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6,out7,out8,,,,,,,,,
47.523,681.23,1500.1,-26.797,22.283,11.043,1558.4,13.394,12.572,1087.1,3.80E+05,778.02,731.92,465.72,,,,,,,,,
46.946,684.63,1500.2,-27.066,18.533,11.039,1585.7,13.39,12.548,1101.3,3.84E+05,775.69,729.74,482.37,,,,,,,,,
46.917,685.87,1499.8,-27.338,14.783,11.034,1598.7,13.396,12.565,1102.5,3.91E+05,775.84,729.98,482.43,,,,,,,,,
47.947,668.16,1499.9,-27.604,11.108,11.043,1561.4,13.394,12.44,1058.8,3.81E+05,778.8,732.24,459.75,,,,,,,,,
48.023,669.44,1500.1,-27.878,0.72853,11.035,1574.9,13.404,12.476,1057.8,3.92E+05,779.61,733.15,455.75,,,,,,,,,
48.893,640.28,1500,-28.143,0.36315,1.104,1566.1,13.397,12.164,1004.8,3.73E+05,780.23,732.4,445.55,,,,,,,,,
50.527,643.39,1500.1,-28.422,-0.0215,11.036,1495.9,13.429,12.432,988.5,3.96E+05,789.28,741.95,393.7,,,,,,,,,
50.257,646.01,1500,-28.688,-0.39377,11.055,1465.1,13.407,12.425,994.19,3.84E+05,788.19,741.13,402.69,,,,,,,,,
50.374,656.76,1500.1,-28.951,-0.71164,11.035,1487.5,13.435,12.613,1004.8,4.13E+05,790.56,744.06,390.99,,,,,,,,,
49.839,658.51,1499.8,-29.234,-0.7509,11.042,1492.7,13.42,12.561,1013.5,4.05E+05,788.04,741.63,407.19,,,,,,,,,
51.34,647.39,1500,-29.496,-0.75001,11.035,1448.4,13.447,12.607,983.85,4.16E+05,794.53,747.8,369.08,,,,,,,,,
52.203,651.63,1500.2,-29.653,-0.75,1.103,1408.4,13.47,12.797,982.41,4.33E+05,799.71,753.42,342.44,,,,,,,,,
51.326,667.19,1500,-29.656,-0.75,11.021,1449.7,13.473,12.914,1006.2,4.48E+05,797.32,751.63,357.2,,,,,,,,,
51.018,669.54,1499.9,-29.656,-0.75,11.027,1447.8,13.462,12.901,1012.3,4.42E+05,795.96,750.37,365.57,,,,,,,,,
51.591,672.4,1499.8,-29.656,-0.75,11.023,1424.7,13.478,13.029,1009.8,4.55E+05,799.33,754.01,347.56,,,,,,,,,
51.829,682.82,1500.2,-29.656,-0.75,1.101,1424.6,13.501,13.237,1019.3,4.81E+05,802.16,757.4,333.53,,,,,,,,,
51.629,676.55,1500,-29.656,-0.75,11.014,1435.4,13.49,13.106,1014.1,4.68E+05,800.21,755.08,342.95,,,,,,,,,
51.821,688.3,1499.9,-29.656,-0.75,11.023,1391.8,13.491,13.312,1026.1,4.77E+05,802.7,758.32,332.8,,,,,,,,,
52.571,677.94,1500.1,-29.656,-0.75,11.005,1404.3,13.516,13.275,1008.2,4.90E+05,805.37,760.49,315.52,,,,,,,,,
52.258,696.86,1499.9,-29.656,-0.75,10.995,1414.7,13.532,13.535,1031.5,5.19E+05,806.4,762.43,312.65,,,,,,,,,
52.26,695.18,1500,-29.656,-0.75,11.021,1364,13.504,13.49,1029.7,4.92E+05,805.94,762.04,317.18,,,,,,,,,
52.366,698.47,1500.1,-29.656,-0.75,11.012,1372.7,13.518,13.567,1032.4,5.07E+05,807.05,763.31,311.26,,,,,,,,,
52.018,695.81,1500.1,-29.656,-0.75,10.999,1419.3,13.523,13.478,1032.6,5.10E+05,804.99,760.93,320.17,,,,,,,,,
52.199,697.07,1500.1,-29.656,-0.75,11.005,1396.5,13.521,13.523,1032.3,5.09E+05,806.05,762.15,315.47,,,,,,,,,
52.215,690.13,1500,-29.656,-0.75,11.014,1386.7,13.508,13.407,1024.3,4.92E+05,805.09,760.85,320.01,,,,,,,,,
52.657,688.54,1499.9,-29.656,-0.75,11.013,1370,13.516,13.45,1019,4.97E+05,807.16,762.94,309.01,,,,,,,,,
52.675,696.56,1500.1,-29.656,-0.75,11.009,1364.4,13.524,13.586,1027.6,5.11E+05,808.41,764.63,303.82,,,,,,,,,
52.335,689.68,1500,-29.656,-0.75,10.997,1416.9,13.527,13.431,1022.7,5.09E+05,805.81,761.48,314.56,,,,,,,,,
52.464,694.38,1499.9,-29.656,-0.75,10.996,1405.9,13.533,13.526,1026.9,5.18E+05,807.11,763.07,308.61,,,,,,,,,
52.505,690.83,1500,-29.656,-0.75,10.992,1416.5,13.536,13.479,1022.6,5.17E+05,806.89,762.64,308.76,,,,,,,,,
52.555,697.92,1500.4,-29.656,-0.75,1.098,1428.3,13.553,13.612,1029.9,5.39E+05,808.29,764.38,301.83,,,,,,,,,
51.029,721.83,1500.2,-29.656,-0.75,10.961,1513.8,13.561,13.774,1076.3,5.68E+05,803.86,760.76,328.02,,,,,,,,,
50.838,710.99,1499.8,-29.656,-0.75,10.934,1597.9,13.579,13.585,1063.9,5.77E+05,801.58,757.66,336.19,,,,,,,,,
51.964,702.01,1500,-29.656,-0.75,10.907,1607.3,13.62,13.635,1039.6,6.09E+05,806.43,762.15,305.54,,,,,,,,,
52.214,701.03,1500.1,-29.656,-0.75,10.912,1584.1,13.619,13.656,1036.3,6.06E+05,807.55,763.31,299.82,,,,,,,,,
51.828,702.15,1499.9,-29.656,-0.75,10.893,1646.6,13.633,13.626,1041,6.22E+05,805.87,761.46,307.36,,,,,,,,,
52.012,703.27,1499.9,-29.656,-0.75,10.882,1657.3,13.648,13.68,1040.6,6.38E+05,807.07,762.71,300.19,,,,,,,,,
52.154,706.33,1500.2,-29.656,-0.75,10.865,1681.8,13.669,13.768,1042.8,6.63E+05,808.43,764.18,292.04,,,,,,,,,
51.348,727.51,1500.1,-29.656,-0.52935,10.836,1757.8,13.698,14.011,1076.6,7.16E+05,807.46,763.96,299.8,,,,,,,,,
50.221,724.31,1499.9,-29.656,-0.13297,10.841,1813.2,13.673,13.77,1088.8,6.81E+05,801.09,757.15,336.51,,,,,,,,,
51.181,715.01,1499.8,-29.656,0.26713,10.838,1775.2,13.687,13.771,1064.1,6.82E+05,804.75,760.5,312.38,,,,,,,,,
51.438,720.53,1500.1,-29.656,0.66405,10.809,1813.3,13.725,13.927,1067.8,7.27E+05,807.14,763.06,298.03,,,,,,,,,
51.306,720.13,1500.1,-29.656,10.702,10.805,1827.3,13.728,13.902,1069.6,7.24E+05,806.42,762.24,301.74,,,,,,,,,
51.315,725.63,1500,-29.656,14.504,10.781,1867.6,13.756,14.012,1076.8,7.60E+05,807.42,763.38,295.82,,,,,,,,,
50.798,726.88,1499.9,-29.656,18.546,10.772,1913,13.757,13.953,1086.4,7.58E+05,804.96,760.78,310.06,,,,,,,,,
51.089,730.99,1500,-29.656,22.525,10.762,1906.1,13.775,14.078,1088.4,7.80E+05,807.12,763.17,297.86,,,,,,,,,
50.947,731.85,1500.1,-29.656,26.574,10.741,1958.1,13.796,14.087,1091.9,8.01E+05,806.72,762.62,299.65,,,,,,,,,
50.367,748.81,1500.1,-29.656,30.285,10.714,2015.9,13.824,14.299,1125.5,8.53E+05,806.32,762.81,306.98,,,,,,,,,
49.636,745.19,1499.6,-29.656,34.392,10.721,2052.3,13.803,14.106,1134.7,8.18E+05,801.87,757.99,332.9,,,,,,,,,
50.621,738.69,1499.9,-29.656,38.391,10.691,2063.3,13.847,14.184,1108.2,8.59E+05,806.36,762.19,303.26,,,,,,,,,
50.531,748.85,1500.2,-29.656,42.388,10.684,2057.5,13.859,14.35,1125.5,8.83E+05,807.39,763.7,300.73,,,,,,,,,
50.234,747.29,1499.9,-29.656,46.422,10.663,2123.1,13.876,14.288,1128.8,8.97E+05,805.8,761.79,310.72,,,,,,,,,
49.904,767.27,1500.2,-29.656,50.422,10.631,2153.4,13.915,14.604,1165.3,9.73E+05,807.2,763.97,314.61,,,,,,,,,
48.488,777.8,1499.8,-29.656,5.44,10.613,2250,13.915,14.558,1210.5,9.85E+05,801.48,758.32,357.95,,,,,,,,,
49.664,747.83,1500.1,-29.656,58.453,10.608,2260.7,13.924,14.245,1141.4,9.44E+05,803.41,758.9,330.91,,,,,,,,,
50.886,739.95,1499.9,-29.656,62.453,10.606,2197.2,13.944,14.316,1109.8,9.54E+05,808.57,763.96,296.56,,,,,,,,,
50.5,767.1,1500.1,-29.656,66.431,1.057,2209.4,13.99,14.753,1157.3,1.06E+06,810.72,767.22,307.49,,,,,,,,,
48.935,777.68,1500.1,-29.656,70.484,10.559,2304.7,13.98,14.676,1205.5,1.05E+06,804.22,760.77,353.74,,,,,,,,,
48.639,781.06,1499.9,-29.656,74.484,10.536,2353.6,14.001,14.702,1217.6,1.08E+06,803.34,759.84,369.04,,,,,,,,,
48.613,765.53,1499.8,-29.656,78.462,10.531,2415.9,13.997,14.43,1193.8,1.04E+06,801.05,756.66,373.26,,,,,,,,,
49.967,763.73,1500,-29.656,82.516,10.508,2369.6,14.046,14.651,1165.2,1.10E+06,808,763.74,341.31,,,,,,,,,
49.487,769.54,1499.9,-29.656,86.516,10.487,2428.7,14.062,14.686,1184.3,1.13E+06,806.51,762.28,362.83,,,,,,,,,
48.899,791.84,1500,-29.656,90.494,10.466,2446.6,14.085,14.996,1233.7,1.20E+06,806.79,763.45,390.93,,,,,,,,,
47.787,794.01,1499.7,-29.656,94.547,10.462,2524.6,14.07,14.841,1262.5,1.18E+06,801.32,757.77,424.84,,,,,,,,,
48.655,774.48,1499.9,-29.656,98.463,1.046,2537.7,14.078,14.651,1212.8,1.15E+06,803.1,758.71,398.19,,,,,,,,,
49.298,779.41,1500,-29.656,10.237,10.443,2524.2,14.111,14.864,1208.9,1.20E+06,807.25,763.19,389.29,,,,,,,,,
48.937,786,1500.1,-29.656,10.633,10.397,2696.3,14.153,14.958,1226.3,1.27E+06,806.76,762.66,428.38,,,,,,,,,
47.732,805.78,1499.9,-29.656,11.033,10.398,2709.8,14.142,15.095,1288,1.29E+06,803.23,759.84,466.09,,,,,,,,,
47.973,787.84,1499.9,-29.656,11.436,10.387,2802.2,14.148,14.829,1252.8,1.26E+06,802.08,757.72,462.1,,,,,,,,,
48.868,786.81,1500,-29.656,11.836,10.362,2865.1,14.187,14.989,1232.8,1.31E+06,806.77,762.45,453.16,,,,,,,,,
48.986,790.26,1500,-29.656,12.236,10.344,2943.2,14.208,15.087,1237,1.35E+06,808.01,763.8,463.03,,,,,,,,,
47.716,814.17,1500.1,-29.656,12.642,10.339,2993.7,14.204,15.295,1307.6,1.39E+06,804.84,761.48,510.98,,,,,,,,,
47.439,798.73,1499.8,-29.656,13.042,10.326,3132,14.201,14.979,1287.5,1.34E+06,801.33,756.98,523.75,,,,,,,,,
48.684,793.63,1500.1,-29.656,13.443,10.302,3223.6,14.24,15.131,1252.4,1.40E+06,807.28,762.88,503.29,,,,,,,,,
48.747,786.83,1500,-29.656,13.846,10.293,3298.4,14.244,15.027,1240.8,1.39E+06,806.71,761.9,505.51,,,,,,,,,
48.007,816.87,1500,-29.656,14.246,10.264,3494.8,14.273,15.46,1309.4,1.51E+06,807.34,763.71,562.57,,,,,,,,,
46.908,820.95,1500.1,-29.656,14.629,10.239,3751,14.272,15.36,1341.3,1.52E+06,802.48,758.61,620.91,,,,,,,,,
46.357,829.72,1499.9,-29.656,15.032,1.024,3739,14.268,15.418,1372.2,1.52E+06,800.8,757.25,639.98,,,,,,,,,
46.838,802.94,1499.8,-29.656,15.457,10.216,3993.3,14.269,15.041,1313.3,1.48E+06,799.74,754.75,635.2,,,,,,,,,
49.278,782.04,1500.2,-29.656,15.833,10.218,3874.5,14.296,15.103,1226.6,1.48E+06,809.41,764.09,546.38,,,,,,,,,
48.5,812.93,1500.2,-29.656,16.253,10.184,4177.1,14.32,15.55,1296.7,1.61E+06,810.01,765.84,611.91,,,,,,,,,
47.653,808.34,1499.9,-29.656,16.658,10.171,4357.8,14.305,15.323,1308.3,1.58E+06,805.07,760.3,649.41,,,,,,,,,
48.119,814.12,1500.3,-29.656,17.055,10.153,4499.2,14.323,15.532,1309.1,1.64E+06,808.49,764.07,651.52,,,,,,,,,
46.623,832.57,1500.1,-29.656,17.446,1.014,4661.3,14.317,15.606,1377.2,1.67E+06,803.42,759.43,722.62,,,,,,,,,
46.302,820.59,1499.7,-29.656,17.84,10.126,4844.2,14.304,15.341,1363.6,1.64E+06,800.16,755.36,743.48,,,,,,,,,
47.41,812.6,1499.9,-29.656,18.237,10.098,5106.2,14.317,15.421,1324.3,1.69E+06,805.03,759.98,726.1,,,,,,,,,
47.709,823.36,1500.1,-29.656,18.642,10.072,5365.9,14.331,15.696,1337.1,1.78E+06,808.33,763.8,744.24,,,,,,,,,
47.131,822.61,1500.1,-29.656,19.043,10.079,5305.7,14.322,15.571,1351.4,1.73E+06,805.15,760.41,756.8,,,,,,,,,
47.067,829.93,1500.1,-29.656,19.446,10.069,5412,14.328,15.702,1367.6,1.77E+06,805.91,761.48,771.28,,,,,,,,,
46.91,822.9,1500,-29.656,19.849,10.021,5989.9,14.317,15.588,1356.1,1.82E+06,804.55,759.45,824.04,,,,,,,,,
47.137,829.92,1500,-29.656,20.255,10.009,6119.2,14.325,15.769,1364.8,1.87E+06,806.79,762.06,829.01,,,,,,,,,
46.838,830.07,1500.1,-29.656,20.656,0.99882,6380,14.319,15.736,1371.8,1.88E+06,805.45,760.51,861.48,,,,,,,,,
46.656,833.59,1500.1,-29.656,21.013,0.99724,6582.1,14.318,15.781,1382.3,1.91E+06,805.13,760.23,886.03,,,,,,,,,
46.589,840.15,1500,-29.656,21.449,0.99552,6806.6,14.321,15.904,1395.8,1.96E+06,805.82,761.15,908.69,,,,,,,,,
46.33,842.14,1500,-29.656,21.855,0.99292,7157,14.315,15.917,1403.4,2.00E+06,804.98,760.2,947.44,,,,,,,,,
46.193,846.4,1500.1,-29.656,22.253,0.99131,7381.6,14.315,15.986,1413.3,2.03E+06,805,760.31,971.21,,,,,,,,,
45.839,850.17,1499.9,-29.656,22.644,0.9911,7420,14.315,15.991,1429.3,2.03E+06,803.67,759.05,988.72,,,,,,,,,
45.938,847.79,1499.8,-29.656,23.031,0.9891,7688.8,14.31,15.982,1421,2.05E+06,803.99,759.18,1004.9,,,,,,,,,
46.39,851.08,1500,-29.656,23.439,0.98544,8208.3,14.31,16.161,1410.2,2.15E+06,807.12,762.46,1026.1,,,,,,,,,
46.401,848.21,1499.9,-29.656,23.839,0.98633,8066.7,14.311,16.101,1409.8,2.11E+06,806.66,761.89,1013,,,,,,,,,
45.688,873.14,1500.1,-29.656,24.237,0.98448,8417.4,14.319,16.449,1461,2.21E+06,806.64,762.82,1071.5,,,,,,,,,
44.439,877.12,1499.8,-29.656,24.642,0.98333,8619.3,14.308,16.302,1487.4,2.19E+06,800.75,756.73,1138.9,,,,,,,,,
45.691,858.42,1500,-29.656,25.042,0.98117,8861.4,14.3,16.207,1429,2.19E+06,804.81,760.1,1101,,,,,,,,,
45.733,880.66,1500.3,-29.656,25.443,0.97871,9314.7,14.307,16.65,1449.7,2.33E+06,808.38,764.69,1132.5,,,,,,,,,
44.492,888.45,1500,-29.656,25.835,0.97767,9523.8,14.297,16.574,1473.1,2.33E+06,803.05,759.35,1198.9,,,,,,,,,
44.13,891.48,1500.1,-29.656,26.239,0.976,9805.5,14.289,16.581,1469.6,2.35E+06,801.73,758.02,1232,,,,,,,,,
44.439,870.72,1499.9,-29.656,26.642,0.97322,10169,14.269,16.278,1421.7,2.32E+06,800.6,755.82,1242.4,,,,,,,,,
45.534,870.29,1500,-29.656,27.049,0.97285,10202,14.279,16.475,1407,2.35E+06,806.27,761.76,1197.8,,,,,,,,,
45.359,868.33,1499.9,-29.656,27.445,0.97149,10417,14.271,16.418,1397.6,2.35E+06,805.15,760.43,1218.5,,,,,,,,,
45.378,871.07,1500,-29.656,27.849,0.97011,10653,14.267,16.486,1389.6,2.38E+06,805.75,761.12,1232.1,,,,,,,,,
45.692,875.37,1500.1,-29.656,28.252,0.96894,10856,14.267,16.635,1381,2.43E+06,808.08,763.72,1231.4,,,,,,,,,
44.434,899.96,1500.1,-29.656,28.65,0.96706,11297,14.255,16.875,1390.5,2.52E+06,805.11,761.52,1309.9,,,,,,,,,
43.916,897.63,1500.1,-29.656,29.041,0.96723,11260,14.252,16.736,1396.1,2.47E+06,802.05,758.2,1326.5,,,,,,,,,
43.896,904.64,1500.1,-29.656,29.454,0.96488,11695,14.241,16.884,1372.2,2.54E+06,803.1,759.51,1352.4,,,,,,,,,
43.998,897.5,1500,-29.656,29.844,0.963,11990,14.23,16.787,1344.8,2.54E+06,802.73,758.75,1364.8,,,,,,,,,
43.964,904.68,1500,-29.656,30.243,0.96075,12420,14.219,16.935,1320.4,2.60E+06,803.72,760.02,1389.5,,,,,,,,,
44.116,902.84,1500,-29.656,30.643,0.96036,12472,14.219,16.933,1314.8,2.60E+06,804.28,760.49,1385.8,,,,,,,,,
43.985,912.53,1500,-29.656,31.042,0.95781,12977,14.205,17.111,1287.8,2.68E+06,805.12,761.7,1417.5,,,,,,,,,
43.685,919.46,1500.1,-29.656,31.443,0.95692,13171,14.2,17.194,1283,2.71E+06,804.59,761.39,1437.3,,,,,,,,,
42.671,936.51,1500,-29.656,31.835,0.95503,13614,14.184,17.341,1279.4,2.78E+06,801.77,759.13,1492.4,,,,,,,,,
42.235,927.3,1499.9,-29.656,32.225,0.95444,13689,14.176,17.096,1272.7,2.71E+06,798.18,754.99,1508.5,,,,,,,,,
43.363,920.84,1500,-29.656,32.641,0.95285,13932,14.175,17.198,1239.6,2.75E+06,803.32,759.99,1483.6,,,,,,,,,
43.512,934.65,1500.1,-29.656,33.063,0.95059,14417,14.166,17.502,1221.4,2.86E+06,806.22,763.53,1501.6,,,,,,,,,
42.325,936.24,1500,-29.656,33.462,0.94878,14798,14.147,17.332,1219.5,2.85E+06,800.25,757.36,1553.4,,,,,,,,,
42.391,939.63,1500.1,-29.656,33.867,0.94858,14842,14.148,17.409,1219.8,2.86E+06,801.11,758.35,1552.7,,,,,,,,,
42.592,935.01,1500,-29.656,34.257,0.94774,14976,14.145,17.368,1206,2.85E+06,801.56,758.59,1551.8,,,,,,,,,
43.22,942.17,1500.2,-29.656,34.652,0.94687,15158,14.148,17.624,1194.3,2.91E+06,805.96,763.43,1541,,,,,,,,,
42.2,949.6,1500.1,-29.656,34.971,0.94553,15476,14.134,17.588,1203.2,2.93E+06,801.69,759.28,1582.8,,,,,,,,,
41.865,956.81,1500,-29.656,35.001,0.94591,15437,14.135,17.655,1217.9,2.94E+06,800.9,758.77,1590.5,,,,,,,,,
41.928,955.66,1500,-29.656,35,0.94541,15530,14.132,17.65,1211.6,2.95E+06,801.09,758.92,1592.6,,,,,,,,,
42.22,952.97,1499.9,-29.656,35,0.94572,15450,14.136,17.65,1207.3,2.94E+06,802.23,759.98,1581.5,,,,,,,,,
41.994,953.02,1500,-29.656,35,0.94574,15452,14.134,17.61,1211.2,2.93E+06,801.05,758.76,1587.6,,,,,,,,,
42.038,965.83,1500.3,-29.656,35,0.94504,15645,14.133,17.864,1215,3.01E+06,803.18,761.5,1594.5,,,,,,,,,
40.625,976.08,1500,-29.656,35,0.94551,15626,14.128,17.79,1253.1,2.99E+06,797.07,755.7,1629.9,,,,,,,,,
40.569,974.02,1499.7,-29.656,35,0.94465,15794,14.121,17.748,1245.3,3.00E+06,796.47,755,1637.8,,,,,,,,,
41.661,945.88,1499.9,-29.656,34.865,0.94578,15424,14.13,17.417,1211,2.88E+06,798.25,755.59,1595.3,,,,,,,,,
42.302,938.01,1499.8,-29.656,34.596,0.9437,15801,14.118,17.406,1175.7,2.93E+06,800.62,757.71,1593.9,,,,,,,,,
42.254,918.41,1499.7,-29.656,34.346,0.94457,15547,14.118,17.026,1168.6,2.82E+06,797.5,753.69,1585.1,,,,,,,,,
43.186,903.6,1499.9,-29.656,34.073,0.94486,15407,14.123,16.921,1147.5,2.79E+06,800.38,756.04,1552.9,,,,,,,,,
43.362,866.52,1499.7,-29.656,33.807,0.94353,15506,14.107,16.276,1108.1,2.66E+06,796.04,749.99,1552.9,,,,,,,,,
45.568,827.57,1499.8,-29.656,33.544,0.94329,15328,14.116,15.963,1065.8,2.58E+06,802.28,754.88,1474.3,,,,,,,,,
46.869,814.73,1499.9,-29.656,33.284,0.94323,15254,14.124,15.968,1052.6,2.58E+06,807.38,759.84,1424.4,,,,,,,,,
47.605,791.34,1500,-29.656,33.034,0.94254,15276,14.122,15.679,1032.7,2.53E+06,808.02,759.59,1397.8,,,,,,,,,
48.076,776.87,1499.7,-29.656,32.777,0.94285,15147,14.125,15.494,1029.6,2.48E+06,808.41,759.45,1373,,,,,,,,,
48.921,760.18,1500,-29.656,32.508,0.94359,14922,14.134,15.34,1029.2,2.43E+06,810.52,761.12,1325.5,,,,,,,,,
48.89,756.94,1499.9,-29.656,32.238,0.94442,14753,14.137,15.265,1036.7,2.40E+06,809.83,760.24,1317.9,,,,,,,,,
49.803,732.15,1500,-29.656,31.96,0.94374,14801,14.135,14.986,1013.8,2.35E+06,811.21,760.76,1279.5,,,,,,,,,
50.548,720.27,1499.8,-29.656,31.7,0.94488,14547,14.144,14.897,1013.6,2.30E+06,813.37,762.76,1230.7,,,,,,,,,
51.589,699.47,1500,-29.656,31.448,0.94596,14308,14.154,14.705,1000.1,2.23E+06,815.87,764.82,1164.4,,,,,,,,,
51.929,692.92,1500,-29.656,31.18,0.9451,14460,14.151,14.657,986.84,2.23E+06,816.8,765.62,1157.8,,,,,,,,,
52.032,687.95,1499.9,-29.656,30.914,0.94517,14454,14.15,14.584,982.32,2.22E+06,816.64,765.22,1151.8,,,,,,,,,
52.481,669.86,1499.8,-29.656,30.662,0.94676,14192,14.155,14.321,972.62,2.13E+06,816.34,764.13,1106.8,,,,,,,,,
53.105,664.27,1499.9,-29.656,30.402,0.94547,14408,14.156,14.354,958.83,2.15E+06,818.95,766.96,1092.1,,,,,,,,,
53.247,647.62,1499.7,-29.656,30.138,0.94534,14492,14.15,14.072,945.95,2.09E+06,817.36,764.29,1082,,,,,,,,,
54.528,634.97,1499.9,-29.656,29.869,0.94389,14727,14.16,14.11,932.29,2.10E+06,822.46,769.85,1035.8,,,,,,,,,
54.692,638.28,1500,-29.656,29.61,0.94345,14783,14.162,14.212,933.66,2.13E+06,823.84,771.69,1035.9,,,,,,,,,
54.676,629.73,1500,-29.656,29.341,0.94303,14903,14.155,14.051,930.41,2.11E+06,822.61,769.73,1039,,,,,,,,,
54.741,630.86,1500,-29.656,29.091,0.94494,14553,14.166,14.068,935.12,2.09E+06,822.97,770.31,1015.1,,,,,,,,,
54.795,620.45,1499.9,-29.656,28.824,0.94431,14718,14.158,13.889,931.8,2.06E+06,821.87,768.41,1016.6,,,,,,,,,
55.001,616.36,1499.9,-29.656,28.554,0.94413,14760,14.159,13.856,932.84,2.05E+06,822.4,768.85,1008.8,,,,,,,,,
54.789,615.24,1499.9,-29.656,28.284,0.94347,14903,14.15,13.798,932.29,2.06E+06,821.2,767.27,1026.7,,,,,,,,,
55.752,586.56,1500,-29.656,28.029,0.94286,15101,14.152,13.465,939.56,1.95E+06,822.44,767.18,978.18,,,,,,,,,
56.366,580.81,1500,-29.656,27.752,0.94286,15079,14.161,13.484,951.53,1.95E+06,824.93,769.96,948.87,,,,,,,,,
56.707,560.29,1499.9,-29.656,27.484,0.94213,15300,14.151,13.174,960.53,1.87E+06,824.08,767.53,934.87,,,,,,,,,
57.752,547.75,1499.9,-29.656,27.224,0.94161,15347,14.162,13.16,983.82,1.84E+06,828.08,771.71,890.31,,,,,,,,,
57.44,550.03,1499.9,-29.656,26.976,0.94209,15286,14.159,13.133,979.06,1.85E+06,826.67,770.11,900.44,,,,,,,,,
57.772,529.19,1499.8,-29.656,26.726,0.94196,15377,14.149,12.808,977.95,1.77E+06,825.8,767.42,882.5,,,,,,,,,
58.719,519.63,1500,-29.656,26.443,0.9417,15343,14.16,12.827,992.14,1.74E+06,829.71,771.7,842.32,,,,,,,,,
59.256,511.13,1499.9,-29.656,26.179,0.94124,15391,14.162,12.781,995.22,1.72E+06,831.55,773.4,823.89,,,,,,,,,
60.15,487.39,1499.9,-29.656,25.916,0.94179,15234,14.162,12.506,975.24,1.64E+06,833.17,773.83,781.5,,,,,,,,,
60.913,482.05,1500,-29.656,25.659,0.94051,15374,14.167,12.576,980.26,1.65E+06,836.66,778.02,763.85,,,,,,,,,
60.821,477.29,1500,-29.656,25.384,0.94178,15157,14.167,12.453,967.3,1.62E+06,835.38,776.16,756.67,,,,,,,,,
60.577,473.8,1499.9,-29.656,25.131,0.94144,15290,14.156,12.336,954.6,1.63E+06,833.56,773.48,772.83,,,,,,,,,
60.537,462.84,1499.9,-29.656,24.86,0.94209,15219,14.148,12.111,928.7,1.60E+06,831.57,770.32,773.52,,,,,,,,,
61.256,446.31,1500,-29.656,24.593,0.94181,15218,14.147,11.94,901.3,1.58E+06,832.61,771.02,755.25,,,,,,,,,
61.838,438.42,1499.9,-29.656,24.328,0.94083,15342,14.148,11.91,890.61,1.58E+06,834.28,773.02,746.26,,,,,,,,,
62.134,427.94,1499.9,-29.656,24.062,0.94009,15499,14.141,11.772,867.77,1.59E+06,833.76,772.07,749.87,,,,,,,,,
62.714,420.07,1499.9,-29.656,23.797,0.94112,15204,14.153,11.726,856.75,1.56E+06,835.05,774.05,721.46,,,,,,,,,
63.335,410.47,1500.1,-29.656,23.561,0.94127,15092,14.161,11.662,842.38,1.54E+06,836.13,775.73,702.23,,,,,,,,,
63.004,409.55,1499.9,-29.656,23.273,0.94104,15229,14.151,11.58,831.54,1.56E+06,834.08,772.86,720.59,,,,,,,,,
64.074,380.55,1499.8,-29.656,23.002,0.94092,15238,14.155,11.219,774.59,1.55E+06,832.13,770.59,704.59,,,,,,,,,
66.07,365.79,1500,-29.656,22.745,0.9406,14914,14.198,11.317,782.93,1.52E+06,838.78,780.83,640.78,,,,,,,,,
66.499,355.62,1499.9,-29.656,22.49,0.94052,14918,14.204,11.197,765.85,1.52E+06,838.07,780.13,635.17,,,,,,,,,
67.345,336.06,1499.8,-29.656,22.224,0.94111,14772,14.223,10.963,736.38,1.52E+06,836.73,778.79,616.83,,,,,,,,,
68.899,317.96,1499.9,-29.656,21.963,0.94016,14756,14.253,10.903,738.78,1.51E+06,839.89,784,584.74,,,,,,,,,
70.289,294.35,1499.9,-29.656,21.699,0.93981,14737,14.276,10.693,723.05,1.52E+06,840.75,785.54,560.07,,,,,,,,,
71.62,268.33,1499.7,-29.656,21.448,0.93707,15327,14.272,10.429,696.92,1.58E+06,841.45,785.4,560.11,,,,,,,,,
73.081,240.53,1499.8,-29.656,21.18,0.94247,14074,14.319,10.11,675.91,1.49E+06,844.44,786.56,492.6,,,,,,,,,
74.928,204.38,1499.7,-29.656,20.917,0.93998,14608,14.304,97.192,638.15,1.56E+06,851.17,787,482.74,,,,,,,,,
76.712,185.65,1499.9,-29.656,20.652,0.94018,14314,14.326,96.626,651.13,1.53E+06,862.99,795.19,441.19,,,,,,,,,
77.368,172.76,1500,-29.656,20.387,0.93996,14354,14.322,95.149,635.28,1.54E+06,866.76,795.53,433.25,,,,,,,,,
77.891,159.66,1499.9,-29.656,20.122,0.93985,14413,14.315,93.346,613.49,1.55E+06,869.56,794.5,428.87,,,,,,,,,
78.161,149.82,1499.9,-29.656,19.854,0.93994,14454,14.306,91.756,592.21,1.56E+06,870.74,792.6,428.09,,,,,,,,,
78.372,139.53,1499.9,-29.656,19.593,0.93901,14747,14.289,89.977,567.34,1.60E+06,871.36,789.81,436.54,,,,,,,,,
78.505,135.96,1500,-29.656,19.328,0.93945,14656,14.289,89.482,560.39,1.59E+06,872.25,789.55,432.35,,,,,,,,,
78.507,127.97,1500,-29.656,19.063,0.94009,14623,14.279,87.771,536.01,1.60E+06,871.44,785.95,434.15,,,,,,,,,
