in1,in2,in3,in4,in5,in6,in7,in8,out1,out2,out3,out4,out5,out6,out7,out8,,,,,,,,
23.91,-9.75,21.392,20.616,289.5,76.125,0.45045,10.092,2.06E+05,571.61,642.64,184.46,311.5,14.179,6311.9,18.166,,,,,,,,
23.925,-9.75,22.638,20.658,289.5,76.125,0.44958,10.075,2.06E+05,571.2,642.68,179.77,300.7,14.181,6480,18.251,,,,,,,,
23.918,-9.75,22.582,20.658,289.5,76.105,0.44983,10.055,2.12E+05,570.62,642.27,179.6,306.68,14.185,6645.2,18.057,,,,,,,,
23.91,-9.75,22.484,20.634,289.5,76.122,0.4499,10.052,2.12E+05,570.44,642.12,180,309.1,14.185,6668.6,18,,,,,,,,
23.918,-9.75,21.335,20.613,289.46,76.125,0.45135,10.077,2.07E+05,571.17,642.23,184.59,315.77,14.183,6420.7,18.008,,,,,,,,
23.92,-9.75,22.388,20.623,289.5,76.125,0.44904,10.098,2.04E+05,571.77,643.1,181.06,298.61,14.175,6290.2,18.418,,,,,,,,
23.92,-9.75,22.652,20.663,289.5,76.125,0.44866,10.086,2.06E+05,571.55,643.05,179.72,297.74,14.178,6392.4,18.378,,,,,,,,
23.924,-9.75,22.548,20.644,289.44,76.14,0.45018,10.085,2.02E+05,571.41,642.72,180.46,299.75,14.179,6392.5,18.309,,,,,,,,
24.066,-98.402,21.583,20.406,289.5,76.798,0.4525,10.092,1.83E+05,571.19,641.97,186.94,310.79,14.183,6288,17.939,,,,,,,,
24.239,-10.123,22.648,20.189,289.19,77.57,0.44941,10.092,1.70E+05,572.86,644.33,187.39,290.83,14.191,6260.4,17.908,,,,,,,,
24.42,-10.125,22.64,19.948,289.12,78.113,0.45122,10.133,1.45E+05,572.55,643.57,190.42,286.82,14.181,5926.1,18.026,,,,,,,,
24.579,-10.431,22.486,19.69,289.13,78.454,0.45093,10.151,1.40E+05,575.39,646.41,195.97,274.23,14.185,5720.8,17.964,,,,,,,,
24.756,-10.502,22.457,19.42,289.11,79.288,0.4462,10.192,1.26E+05,575.08,646.71,198.86,270.49,14.168,5400.9,18.14,,,,,,,,
24.91,-10.5,21.317,19.143,288.79,79.704,0.44824,10.162,1.18E+05,573.87,644.38,204.31,290.31,14.184,5597,17.424,,,,,,,,
25.088,-10.819,22.779,18.905,288.74,80.365,0.45174,10.203,94209,576.32,647.23,206.37,260.51,14.176,5240.3,17.694,,,,,,,,
25.238,-10.876,22.609,18.661,288.75,81.159,0.44944,10.199,84252,575.49,646.33,209.11,264.76,14.179,5254.6,17.422,,,,,,,,
25.412,-10.965,22.362,18.35,288.67,81.842,0.45105,10.235,69709,575.62,645.98,214.43,264.16,14.162,4958.9,17.422,,,,,,,,
25.586,-11.248,21.612,18.101,288.38,82.33,0.45083,10.221,66207,577.95,647.35,221.9,263.42,14.18,4983.1,17.065,,,,,,,,
25.747,-11.25,23.428,17.876,288.34,82.957,0.45197,10.262,49650,577.04,647.47,218.32,246.19,14.154,4719.7,17.388,,,,,,,,
25.918,-11.556,22.767,17.566,288.38,83.679,0.4555,10.288,40194,579.71,648.8,228.27,242.76,14.145,4456.4,17.297,,,,,,,,
26.086,-11.627,22.62,17.298,288.3,84.404,0.45453,10.293,33568,579.42,648.14,231.81,244.52,14.143,4400.1,17.168,,,,,,,,
26.241,-11.686,22.543,17.073,287.64,84.819,0.45034,10.293,31880,579.14,648.07,233.58,244.32,14.144,4394.2,17.121,,,,,,,,
26.426,-11.997,22.536,16.766,287.62,85.579,0.454,1.031,23672,582,649.8,241.47,235.23,14.14,4206.2,17.108,,,,,,,,
26.579,-12,22.548,16.497,287.63,86.223,0.45308,10.348,19045,581.31,649.32,244.16,236.67,14.105,3963.9,17.254,,,,,,,,
26.741,-12.061,21.493,16.171,287.54,86.656,0.45458,10.311,16949,581.05,647.83,250.92,247.36,14.141,4154.2,16.804,,,,,,,,
26.902,-12.372,22.529,15.932,287.45,87.449,0.45801,10.363,11227,584.29,650.85,255.47,228.24,14.104,3780.3,17.157,,,,,,,,
27.087,-12.375,22.766,15.647,287.49,88.222,0.45376,10.376,8813.9,583.03,650.18,256.21,228.33,14.09,3705.4,17.208,,,,,,,,
27.249,-12.681,22.597,15.411,287.44,88.986,0.45837,10.385,6881.4,586.24,652.24,264.98,221.5,14.092,3579.1,17.191,,,,,,,,
27.419,-12.752,22.509,15.109,287.11,89.556,0.45644,10.396,5951.6,586.12,652.31,268.58,221.51,14.083,3501.5,17.221,,,,,,,,
27.574,-12.811,22.189,14.858,287.08,90.015,0.45502,10.355,5368.7,585.37,651.39,271.68,224.1,14.125,3717.5,16.913,,,,,,,,
27.748,-13.122,21.981,14.565,287.08,90.669,0.45493,10.445,5897.4,589.91,655.95,281.57,215.67,14.043,3158.6,17.53,,,,,,,,
27.922,-13.125,22.735,14.279,287.05,91.184,0.45525,10.478,4879.1,589.44,655.71,281.32,212.06,14.013,3000,17.691,,,,,,,,
28.075,-13.186,22.658,14.088,286.66,91.876,0.45588,10.545,5674.4,590.21,656.78,285.73,213.87,13.946,2687.4,18.057,,,,,,,,
28.263,-13.497,22.571,13.779,286.72,92.678,0.46598,10.565,8119.4,594.16,659.33,296.89,207.73,13.941,2530.6,18.023,,,,,,,,
28.434,-13.5,21.269,13.443,286.65,93.39,0.4628,10.496,8268.9,591.5,657.77,304.61,219.46,14.009,2789.7,17.454,,,,,,,,
28.569,-13.806,22.713,13.246,286.79,94.105,0.46197,10.497,8939,594.73,660.21,305.13,198.49,14.023,2750.5,17.619,,,,,,,,
28.75,-13.877,22.724,12.987,286.37,94.678,0.46076,10.555,10282,595.71,661.61,309.12,199.04,13.965,2489.5,17.971,,,,,,,,
28.939,-13.965,22.636,12.661,286.35,94.975,0.46252,10.562,11046,596.55,662.38,314.32,198.02,13.961,2430.9,17.959,,,,,,,,
29.093,-14.248,22.627,12.47,286.35,95.591,0.45951,1.057,13439,599.84,665.56,320.97,189.22,13.958,2355.6,18.138,,,,,,,,
29.253,-14.25,21.462,12.128,286.12,96.318,0.4598,10.571,14765,598.19,665.37,330.62,200.94,13.958,2324.7,17.963,,,,,,,,
29.422,-14.556,22.766,11.872,285.96,97.364,0.45806,10.637,17328,602.57,668.95,332.59,184.8,13.891,2049.2,18.536,,,,,,,,
29.58,-14.627,22.696,11.62,285.93,98.162,0.4605,10.646,17633,602.35,669.13,337.87,186.19,13.883,1987.2,18.472,,,,,,,,
29.752,-14.625,22.64,11.158,285.91,98.92,0.46124,10.647,16889,600.64,668.27,342.96,190.2,13.883,1962.7,18.322,,,,,,,,
29.927,-14.931,22.572,10.901,285.74,99.663,0.46141,10.619,19038,603.41,670.76,352.91,180.99,13.919,2000.2,18.196,,,,,,,,
30.089,-15.002,21.199,10.653,285.55,100.05,0.46149,10.667,20849,604.44,672.99,365.58,191.25,13.866,1819.5,18.416,,,,,,,,
30.25,-15.061,22.896,10.466,285.54,100.47,0.45915,10.699,19449,605.67,673.1,357.49,178.32,13.827,1735.3,18.734,,,,,,,,
30.431,-15.372,22.763,10.216,285.62,101.13,0.46597,10.688,20918,609.42,675.67,369.99,171.21,13.844,1704.9,18.597,,,,,,,,
30.592,-15.375,22.633,9.969,285.56,101.82,0.46487,10.764,20549,609.74,676.49,372.63,175.07,13.753,1537.3,19.031,,,,,,,,
30.76,-15.681,22.204,96.719,285.61,102.29,0.46357,10.803,24868,614.56,680.61,384.62,168.38,13.71,1451,19.395,,,,,,,,
30.931,-15.752,22.222,94.209,285.6,103.03,0.46338,10.788,23473,613.72,680.33,389.78,168.94,13.73,1469.9,19.22,,,,,,,,
31.088,-15.785,22.82,9.187,285.51,103.51,0.46662,10.742,20544,612.54,678.93,391.13,165.58,13.783,1538.3,18.822,,,,,,,,
31.252,-16.12,22.717,89.543,285.22,104.14,0.46711,10.809,24230,618.51,683.18,401.75,157.62,13.707,1430.6,19.374,,,,,,,,
31.425,-16.125,22.649,86.751,285.25,104.77,0.4593,10.835,24797,617.44,683.33,403.3,158.91,13.675,1413.8,19.605,,,,,,,,
31.585,-16.16,21.181,83.957,285.25,105.29,0.46381,10.868,24669,617.22,684.21,420.14,168.91,13.641,1362.6,19.608,,,,,,,,
31.768,-16.495,22.779,81.339,284.99,106.05,0.46594,10.879,25050,622.45,686.27,419.28,150.95,13.628,1371.6,19.812,,,,,,,,
31.93,-16.5,22.759,78.206,284.85,106.79,0.46089,10.883,24147,620.72,685.67,422.77,153.15,13.622,1379.6,19.823,,,,,,,,
32.105,-16.791,22.701,75.977,284.83,107.79,0.458,10.919,27641,624.27,688.61,431.86,146.6,13.582,1353.7,20.166,,,,,,,,
32.265,-16.877,22.548,7.262,284.82,108.38,0.46304,10.907,25083,624.24,688.43,441.86,148.14,13.598,1361.6,19.91,,,,,,,,
32.438,-16.936,22.552,69.779,284.65,109.04,0.46345,10.952,24331,625.01,688.89,446.22,147.74,13.547,1333.2,20.155,,,,,,,,
32.611,-17.247,21.632,67.562,284.48,109.5,0.46152,10.966,30374,629.08,692.75,464.62,143.99,13.534,1302.8,20.371,,,,,,,,
32.748,-17.25,22.872,64.874,284.55,110.13,0.46235,10.982,26020,628.94,691.44,457.16,139.17,13.515,1315.6,20.426,,,,,,,,
32.768,-17.541,22.772,62.142,284.47,110.9,0.46193,10.997,29987,632.56,694.01,468.9,133.8,13.498,1299.9,20.596,,,,,,,,
32.768,-17.627,22.71,5.957,284.18,111.68,0.46473,11.009,28654,632.7,693.9,476.32,135.13,13.485,1292.5,20.551,,,,,,,,
32.768,-17.625,22.689,56.795,284.12,112.4,0.45925,11.038,29200,631.5,693.53,478.26,137.02,13.45,1280.5,20.755,,,,,,,,
32.768,-17.916,21.824,53.894,284.17,112.78,0.46339,11.079,35124,636.44,697.24,497.18,133.47,13.406,1224.8,21.053,,,,,,,,
32.768,-18.002,22.446,51.359,284.04,113.35,0.46301,11.097,34652,637.5,697.25,496.91,129.63,13.385,1218.8,21.178,,,,,,,,
32.768,-18.061,22.88,48.465,283.76,113.91,0.46082,11.099,34236,637.49,696.88,498.6,128.19,13.381,1226.9,21.207,,,,,,,,
32.768,-18.372,22.735,46.058,283.75,114.37,0.46245,1.111,39901,642.19,700.03,511.66,121.72,13.37,1207.5,21.379,,,,,,,,
32.768,-18.375,22.672,43.252,283.72,115,0.46196,11.086,37122,640.02,698.69,517.51,126.24,13.398,1235.8,21.092,,,,,,,,
32.768,-18.666,22.634,40.478,283.5,115.75,0.46258,11.175,44275,645.91,702.55,526.73,116.91,13.297,1149.1,21.864,,,,,,,,
32.768,-18.752,22.453,38.616,283.41,116.24,0.46645,11.194,43548,646.86,702.98,534.21,117.07,13.277,1127.4,21.904,,,,,,,,
32.768,-18.75,22.237,38.495,283.37,116.25,0.4646,11.185,44515,646.31,703.04,536.1,118.54,13.287,1135.6,21.876,,,,,,,,
32.768,-18.75,22.897,38.559,283.39,116.22,0.46736,11.186,42040,647.03,702.49,530.89,115.47,13.285,1137.4,21.832,,,,,,,,
32.768,-18.75,22.755,38.636,283.39,116.25,0.46779,11.182,41861,646.77,702.44,532.39,116.54,13.291,1140.4,21.778,,,,,,,,
32.768,-18.75,21.803,38.628,283.43,116.25,0.46769,11.175,43505,645.9,702.97,541.12,121.47,13.299,1137,21.737,,,,,,,,
32.768,-18.75,22.968,3.869,283.45,116.11,0.46674,11.196,42983,647.59,702.82,529.38,114.02,13.274,1129.1,21.936,,,,,,,,
32.768,-18.75,21.927,38.454,283.44,116.05,0.46737,11.171,44057,646.29,703.07,540.23,120.36,13.305,1141.3,21.729,,,,,,,,
32.768,-18.75,22.916,39.348,283.35,116.17,0.46808,11.145,40531,646.04,701.82,531.55,117.39,13.333,1176.1,21.499,,,,,,,,
32.768,-18.75,22.895,40.987,283.73,115.98,0.46749,11.177,42778,647.39,702.9,527.35,114.44,13.295,1144.5,21.8,,,,,,,,
32.768,-18.75,22.897,4.256,283.91,115.87,0.46812,11.125,41238,646.2,702.25,527.06,116.55,13.356,1193.3,21.392,,,,,,,,
32.768,-18.75,21.732,44.163,284.13,115.59,0.46786,11.126,44875,646.09,703.57,534.51,120.55,13.356,1177.2,21.455,,,,,,,,
32.768,-18.735,23.228,45.957,284.13,115.47,0.46997,1.114,41568,647.71,702.84,518.95,112.41,13.338,1177,21.553,,,,,,,,
32.768,-18.383,23.197,47.722,284.17,115.5,0.47143,11.173,33306,642.4,699.09,505.76,120.73,13.298,1155.1,21.546,,,,,,,,
32.768,-18.374,23.165,49.384,284.45,115.14,0.47515,11.104,31045,641.34,698.36,506.97,123.44,13.378,1214.3,20.979,,,,,,,,
32.768,-18.375,23.215,51.068,284.76,115.12,0.47463,11.092,31018,641.1,698.44,504.12,123.16,13.392,1227.4,20.917,,,,,,,,
32.712,-18.375,22.286,52.619,284.87,114.89,0.47589,11.096,33231,641.16,699.37,510.12,126.75,13.389,1210.4,20.913,,,,,,,,
32.52,-18.375,23.122,54.468,285.19,114.75,0.47862,11.107,32756,642.54,699.05,500.92,121.9,13.374,1205.7,21.012,,,,,,,,
32.327,-18.375,23.643,56.414,285.24,114.63,0.47728,11.055,32663,641.67,698.26,495.42,121.25,13.432,1260.7,20.728,,,,,,,,
32.127,-18.375,23.57,58.387,285.65,114.5,0.48117,11.064,33158,642.4,698.38,494.4,121.38,13.421,1247.4,20.734,,,,,,,,
31.914,-18.375,23.546,60.531,285.87,114.41,0.4834,11.054,33650,642.44,698.24,493.09,122.09,13.432,1254.1,20.641,,,,,,,,
31.71,-18.375,23.612,62.426,286.03,114.13,0.48421,11.035,34919,642.65,698.23,491.13,121.85,13.453,1269.1,20.541,,,,,,,,
31.522,-18.36,23.621,64.201,286.39,114.15,0.48363,11.055,36527,642.87,698.36,487.52,121.62,13.429,1253.9,20.7,,,,,,,,
31.323,-18.008,22.535,66.019,286.54,114.03,0.48639,11.009,29845,635.12,694.14,484.78,140.06,13.482,1292.4,20.048,,,,,,,,
31.123,-17.999,23.954,68.042,286.76,114,0.48848,11.003,28015,635.96,693.03,472.36,133.21,13.485,1313.5,20.065,,,,,,,,
30.911,-18,24.015,70.266,287.03,113.75,0.49266,11.086,30137,639.09,693.8,469.75,128.73,13.387,1229.4,20.634,,,,,,,,
30.712,-18,23.963,71.972,287.12,113.62,0.49637,11.025,29000,637.86,692.99,471.16,132.3,13.458,1282.5,20.133,,,,,,,,
30.519,-18,23.576,73.721,287.44,113.62,0.49459,10.989,30572,636.55,693.02,471.48,135.92,13.5,1314,19.902,,,,,,,,
30.315,-18,23.39,75.761,287.6,113.27,0.49293,10.948,32908,636.08,693.25,470.56,136.94,13.546,1345.6,19.696,,,,,,,,
30.123,-18,24.459,77.701,287.63,113.27,0.49593,10.956,31553,637.17,692.44,463.17,131.52,13.534,1349.9,19.79,,,,,,,,
29.921,-18,24.293,79.768,288.32,113.15,0.49777,11.005,33958,638.78,693.04,461.96,130.52,13.476,1302.1,20.105,,,,,,,,
29.715,-18,24.336,81.796,288.37,112.95,0.49937,10.961,34221,638.17,692.66,461.24,131.73,13.526,1339.2,19.805,,,,,,,,
29.523,-17.727,23.573,83.312,288.73,112.95,0.49928,10.935,30361,632.22,689.55,455.22,145.62,13.556,1364.4,19.413,,,,,,,,
29.318,-17.623,24.207,85.064,288.96,112.87,0.50165,10.911,27954,630.51,687.64,447.61,146.23,13.582,1395.4,19.196,,,,,,,,
29.122,-17.625,24.65,87.287,289.13,112.87,0.5041,10.917,28159,631.12,687.28,444.13,144.04,13.573,1394.7,19.24,,,,,,,,
28.921,-17.625,24.628,89.046,289.13,112.52,0.50479,10.915,30239,631.88,687.48,443.29,143.33,13.575,1391.7,19.265,,,,,,,,
28.717,-17.625,24.632,91.066,289.33,112.5,0.50298,1.092,32490,632.01,687.65,440.6,143.15,13.567,1389.5,19.359,,,,,,,,
28.515,-17.625,24.615,92.795,289.5,112.15,0.51224,10.842,30993,631.17,686.77,444.16,144.95,13.66,1444.6,18.68,,,,,,,,
28.329,-17.625,23.701,94.618,289.71,112.12,0.51132,10.873,34856,631.52,687.39,447.1,150.05,13.623,1406.7,18.882,,,,,,,,
28.123,-17.625,24.979,96.811,289.86,111.89,0.50803,10.851,35952,632.07,687.2,436.76,142.03,13.646,1443.9,18.917,,,,,,,,
27.917,-17.625,25,98.515,290.23,111.75,0.51287,10.858,37900,632.83,686.97,437.47,142.28,13.637,1433.3,18.891,,,,,,,,
27.725,-17.622,25.009,10.042,290.46,111.75,0.50776,10.806,39106,631.23,687.02,433.22,142.73,13.696,1481.4,18.659,,,,,,,,
27.517,-17.261,25.032,10.229,290.63,111.39,0.51954,10.878,36873,628.23,682.53,425.08,152.93,13.609,1421.8,18.741,,,,,,,,
27.327,-17.249,25.025,10.447,290.63,111.37,0.52447,10.851,38618,627.58,681.96,425.69,154.86,13.64,1441.5,18.481,,,,,,,,
27.134,-17.25,23.996,10.615,290.63,111.02,0.52398,10.835,43257,627.36,682.37,429.79,160.36,13.66,1437.2,18.381,,,,,,,,
26.921,-17.25,25.386,10.823,290.98,111,0.51721,10.826,44289,627.73,682.73,417.48,151.55,13.666,1471.7,18.555,,,,,,,,
26.711,-17.25,25.42,11.05,291.21,110.77,0.52683,10.767,45939,627,682.21,420.1,152.72,13.736,1512.4,18.014,,,,,,,,
26.545,-17.25,25.436,11.215,291.37,110.62,0.52362,10.814,52584,628.59,682.73,417.62,151.26,13.678,1473.2,18.422,,,,,,,,
26.335,-17.25,24.255,11.358,291.73,110.62,0.52709,10.803,58765,627.77,682.28,423.84,159.52,13.693,1463.7,18.222,,,,,,,,
26.115,-17.25,25.554,11.61,291.98,110.3,0.52579,10.756,58466,627.85,682.91,414.72,151.37,13.745,1521.3,18.059,,,,,,,,
25.93,-17.25,25.705,11.798,292.12,110.27,0.52605,10.741,61449,627.6,683.08,412.75,150.97,13.762,1537.4,17.984,,,,,,,,
25.717,-17.247,25.707,12.001,292.48,110.19,0.52854,10.717,65021,627.1,683.07,412.05,151.75,13.79,1557.2,17.8,,,,,,,,
25.52,-16.886,25.706,12.159,292.5,110.22,0.53107,10.765,63691,622.49,679.17,400.03,162.78,13.73,1528.8,17.865,,,,,,,,
25.32,-16.874,25.731,12.355,292.83,109.99,0.52584,1.071,63315,621.06,679.53,395.07,162.65,13.794,1584.8,17.639,,,,,,,,
25.126,-16.875,24.839,12.498,293.03,109.87,0.53283,10.731,73137,621.66,678.62,401.96,168.76,13.769,1543.2,17.615,,,,,,,,
24.919,-16.875,25.942,12.687,293.25,109.67,0.53585,10.684,71656,621.26,679.89,396.22,162.29,13.823,1601.7,17.345,,,,,,,,
24.714,-16.875,26.056,12.876,293.6,109.5,0.53494,10.668,75299,621.17,680.42,393.67,161.49,13.841,1621.5,17.293,,,,,,,,
24.527,-16.875,25.159,13.039,293.77,109.5,0.53844,10.685,84788,621.26,679.31,398.87,167.7,13.822,1587.4,17.297,,,,,,,,
24.32,-16.875,26.308,13.27,294,109.15,0.53462,10.674,86832,622.43,681.9,390.19,159.08,13.832,1617.7,17.414,,,,,,,,
24.119,-16.875,26.303,13.49,294.21,109.12,0.53345,10.664,91761,622.22,682.31,388.28,159.55,13.842,1631.3,17.396,,,,,,,,
23.912,-16.875,26.327,13.654,294.37,108.92,0.53979,10.644,95371,621.95,682.35,389.76,160.23,13.866,1647.2,17.175,,,,,,,,
23.727,-16.622,26.25,13.837,294.68,108.75,0.54316,1.063,90138,617.63,679.42,381.02,168.11,13.881,1673.6,16.9,,,,,,,,
23.523,-16.498,24.971,14.004,294.7,108.52,0.54162,1.066,1.00E+05,616.49,676.75,381.83,178.49,13.845,1624.8,17.022,,,,,,,,
23.305,-16.5,26.456,14.241,294.73,108.37,0.53988,10.605,94193,615.94,679.37,371.9,170.51,13.908,1727.5,16.818,,,,,,,,
23.119,-16.5,26.688,14.42,295.09,108.37,0.54288,10.583,95440,615.26,679.42,370.31,170.96,13.934,1765,16.645,,,,,,,,
22.922,-16.5,26.646,14.625,295.08,108.03,0.54773,10.648,1.10E+05,618.68,680.87,373.66,167.48,13.853,1652.8,17.002,,,,,,,,
22.718,-16.5,26.694,14.804,295.47,107.98,0.55124,10.619,1.11E+05,617.67,680.49,373.01,169.12,13.889,1690.8,16.761,,,,,,,,
22.531,-16.5,25.994,14.981,295.71,107.62,0.55382,1.061,1.20E+05,617.37,679.65,376.48,172.85,13.9,1691.8,16.658,,,,,,,,
22.335,-16.5,26.362,15.195,295.88,107.28,0.55125,10.547,1.17E+05,615.93,679.91,370.96,173.62,13.976,1828,16.38,,,,,,,,
22.121,-16.5,27.022,15.384,296.22,107.11,0.55418,10.543,1.19E+05,616.93,680.93,367.75,170.66,13.979,1836.7,16.351,,,,,,,,
21.921,-16.5,27.023,15.581,296.46,106.87,0.55412,1.056,1.28E+05,618.42,682.04,367.7,168.85,13.957,1802.9,16.478,,,,,,,,
21.737,-16.247,27.042,15.76,296.59,106.87,0.55913,10.568,1.21E+05,614.86,678.58,359.41,176.91,13.945,1790.5,16.296,,,,,,,,
21.52,-16.123,27.052,15.964,296.8,106.68,0.55984,10.546,1.19E+05,612.74,676.85,353.44,182.37,13.97,1849.2,16.102,,,,,,,,
21.32,-16.125,25.758,16.136,296.98,106.77,0.55703,10.493,1.25E+05,609.05,674.37,356.63,195.77,14.035,2006.4,15.784,,,,,,,,
21.117,-16.125,27.529,16.354,297.35,106.52,0.56155,10.486,1.19E+05,611.65,676.1,347.33,188.08,14.042,2020.4,15.752,,,,,,,,
20.919,-16.125,27.351,16.53,297.56,106.5,0.56331,10.499,1.27E+05,612.17,676.36,348.83,189.09,14.025,1977.2,15.78,,,,,,,,
20.716,-16.125,27.346,16.735,297.75,106.29,0.56125,10.509,1.35E+05,613.54,677.64,348.08,188.16,14.01,1961.1,15.888,,,,,,,,
20.522,-16.125,27.399,16.912,298.1,106.12,0.567,10.497,1.37E+05,613.24,676.86,348.43,191.01,14.025,1981.9,15.706,,,,,,,,
20.321,-16.125,27.399,17.093,298.13,106.12,0.56737,1.046,1.37E+05,612.05,675.81,346.26,198.22,14.071,2109.6,15.48,,,,,,,,
20.12,-16.125,26.509,17.269,298.42,105.77,0.56831,10.451,1.49E+05,611.31,675.24,350.77,203.52,14.082,2155.3,15.375,,,,,,,,
19.924,-16.125,27.735,17.477,298.5,105.75,0.56624,10.462,1.48E+05,614.24,677.6,343.33,197.72,14.065,2123.5,15.521,,,,,,,,
19.725,-15.766,27.741,17.681,298.48,105.4,0.56789,10.457,1.34E+05,609.77,673.05,329.4,209.31,14.069,2174.9,15.288,,,,,,,,
19.525,-15.749,27.79,17.877,298.8,105.37,0.57407,10.466,1.37E+05,609.56,672.38,329.92,212.24,14.056,2116.8,15.195,,,,,,,,
19.324,-15.75,27.809,18.041,299.08,105.17,0.58064,10.462,1.39E+05,609.22,671.59,330.91,215.71,14.062,2112.2,15.025,,,,,,,,
19.123,-15.75,26.556,18.18,299.25,105,0.57683,10.431,1.52E+05,607.71,670.58,335.74,226.17,14.099,2264.4,14.851,,,,,,,,
18.926,-15.75,27.942,18.438,299.4,105,0.57699,10.413,1.45E+05,609.44,671.53,325.46,224.65,14.12,2338.6,14.795,,,,,,,,
18.718,-15.75,28.18,18.63,299.6,104.65,0.58065,10.412,1.48E+05,610.21,671.88,324.53,224.59,14.119,2333.6,14.723,,,,,,,,
18.514,-15.75,27.821,18.807,299.96,104.62,0.57793,10.397,1.56E+05,610.06,671.83,324.94,230.45,14.137,2429.4,14.627,,,,,,,,
18.321,-15.75,27.606,18.985,300.14,104.28,0.5847,10.416,1.62E+05,610.27,671.83,328.85,230.3,14.115,2324.2,14.583,,,,,,,,
18.112,-15.75,28.38,19.23,300.38,104.25,0.58654,1.039,1.58E+05,610.71,671.64,321.9,233.7,14.144,2428.2,14.426,,,,,,,,
17.914,-15.497,28.335,19.424,300.72,104.04,0.58575,10.379,1.49E+05,607.34,668.43,311.08,244.68,14.154,2521,14.251,,,,,,,,
17.731,-15.373,28.196,19.586,300.69,103.87,0.58683,10.355,1.45E+05,605.1,665.99,305.83,256.59,14.182,2657.1,14.035,,,,,,,,
17.517,-15.375,28.349,19.77,301.1,103.67,0.58649,10.368,1.51E+05,606.34,667.32,305.49,253.27,14.165,2607.2,14.095,,,,,,,,
17.308,-15.375,27.205,19.934,301.31,103.5,0.58812,10.357,1.63E+05,605.06,666.14,312.59,263.5,14.178,2676.9,13.91,,,,,,,,
17.127,-15.375,28.648,20.137,301.5,103.5,0.59164,10.364,1.56E+05,606.62,667.23,303.57,257.64,14.169,2609,13.968,,,,,,,,
16.925,-15.375,28.769,20.332,301.8,103.16,0.5935,10.352,1.59E+05,606.99,667.38,302.2,259.73,14.182,2673.1,13.872,,,,,,,,
16.713,-15.375,28.747,20.549,302.06,103.12,0.59489,10.312,1.62E+05,606.17,665.86,299.08,273.47,14.229,2893.1,13.587,,,,,,,,
16.515,-15.375,28.736,20.741,302.25,103.04,0.59499,10.313,1.68E+05,606.65,666.36,299.35,274.31,14.226,2890.4,13.586,,,,,,,,
16.333,-15.375,28.683,20.922,302.39,102.9,0.59397,10.332,1.76E+05,607.72,667.78,301.42,269.85,14.203,2804,13.715,,,,,,,,
16.128,-15.375,27.921,21.085,302.6,102.83,0.59689,10.305,1.83E+05,606.19,665.87,304.64,284.06,14.234,2953.4,13.426,,,,,,,,
15.919,-15.122,29.109,21.335,302.59,102.75,0.60208,10.289,1.60E+05,602.79,662.1,285.23,297,14.248,3024.3,13.292,,,,,,,,
15.723,-14.998,29.129,21.534,302.78,102.75,0.60071,10.295,1.60E+05,601.61,661.23,280.67,301.1,14.238,3013.8,13.328,,,,,,,,
15.511,-15,29.13,21.712,303,102.4,0.60086,10.301,1.66E+05,602.5,662.31,281.78,298.27,14.231,2999.6,13.373,,,,,,,,
15.319,-15,29.053,21.881,303.32,102.37,0.60364,10.284,1.69E+05,601.86,661.31,280.94,307.2,14.249,3088.5,13.198,,,,,,,,
15.131,-15,28.107,22.03,303.37,102.2,0.60109,10.271,1.83E+05,601.62,661.1,286.67,316.33,14.261,3205.6,13.088,,,,,,,,
14.916,-15,29.454,22.302,303.69,102,0.60953,10.305,1.75E+05,602.8,662.53,280.8,301.93,14.226,2947.8,13.303,,,,,,,,
14.723,-15,29.482,22.477,303.96,101.97,0.6165,10.274,1.74E+05,601.22,660.22,277.77,316.69,14.26,3085,12.985,,,,,,,,
14.527,-15,29.477,22.658,304.13,101.98,0.61294,10.256,1.83E+05,601.75,660.5,276.53,324,14.276,3222.5,12.929,,,,,,,,
14.319,-15,29.492,22.856,304.45,101.93,0.61666,10.251,1.86E+05,601.34,659.94,276.11,329.05,14.28,3232.3,12.837,,,,,,,,
14.121,-15,28.144,22.989,304.66,101.54,0.61376,10.231,2.02E+05,600.94,659.53,284.51,341.3,14.296,3417.4,12.659,,,,,,,,
13.938,-14.646,29.527,23.185,304.87,101.51,0.61886,10.208,1.71E+05,595.69,653.98,258.73,366.53,14.31,3555.5,12.502,,,,,,,,
13.726,-14.624,29.868,23.394,305.01,101.45,0.61951,10.238,1.74E+05,596.55,655.51,258.51,352.61,14.285,3358.8,12.717,,,,,,,,
13.527,-14.625,29.854,23.599,305.24,101.25,0.61984,10.219,1.80E+05,596.66,655.3,257.36,361.53,14.3,3494.9,12.61,,,,,,,,
13.328,-14.625,29.837,23.781,305.56,101.07,0.62152,10.174,1.85E+05,595.94,653.57,253.76,387.14,14.33,3810.5,12.308,,,,,,,,
13.123,-14.625,29.844,23.956,305.8,100.87,0.62271,10.177,1.90E+05,596.31,654.1,254.48,385.19,14.328,3793.4,12.315,,,,,,,,
13.018,-14.625,28.431,24.043,306,100.87,0.62064,10.197,2.04E+05,595.91,654.46,266.01,381.15,14.312,3680.3,12.346,,,,,,,,
