in1,in2,in3,in4,out1_0sec,out2_0sec,out1_2sec_shift,out1_2sec_shift_noise,out1_2sec_shift_filt,out1_2sec_shift_noise_filt,out1_4sec_shift,out1_4sec_shift_noise,out1_4sec_shift_filt,out1_4sec_shift_noise_filt,out1_6sec_shift,out1_6sec_shift_noise,out1_6sec_shift_filt,out1_6sec_shift_noise_filt,out1_8sec_shift,out1_8sec_shift_noise,out1_8sec_shift_filt,out1_8sec_shift_noise_filt,out1_10sec_shift,out1_10sec_shift_noise,out1_10sec_shift_filt,out1_10sec_shift_noise_filt,out2_2sec_shift,out2_2sec_shift_noise,out2_2sec_shift_filt,out2_2sec_shift_noise_filt,out2_4sec_shift,out2_4sec_shift_noise,out2_4sec_shift_filt,out2_4sec_shift_noise_filt,out2_6sec_shift,out2_6sec_shift_noise,out2_6sec_shift_filt,out2_6sec_shift_noise_filt,out2_8sec_shift,out2_8sec_shift_noise,out2_8sec_shift_filt,out2_8sec_shift_noise_filt,out2_10sec_shift,out2_10sec_shift_noise,out2_10sec_shift_filt,out2_10sec_shift_noise_filt
764,-23.741,29.527,4400.0,304.92,2127.3,1921.1,2165.6,2167.29889419405,2167.8279018361336,2167.798760842521,2214.3,2213.4790866296285,2215.027088098476,2215.734905136425,2250.5,2249.047796894446,2251.1732348113983,2250.8760279441885,2285.8,2284.575574627604,2288.5592083175493,2288.429456523524,2332.0,2331.324961402356,2333.634458306989,2333.7691949163336,1917.9,1918.019838912233,1917.7327045281925,1917.327956960516,1913.7,1914.1717917570743,1913.8950238873952,1913.5301642334773,1911.6,1910.6575677233488,1911.1466126347568,1911.9502453893977,1907.7,1907.3662495824428,1907.057668340577,1907.017833713447,1900.8,1901.6763082734608,1901.199779466701,1901.762697326172
765,-24.24,30.227,4400.0,303.94,2105.4,1924.4,2138.7,2139.8067979331795,2144.05976461568,2144.45995615471,2199.2,2199.2516144633896,2193.3277267356507,2194.074632395127,2235.6,2236.714339221457,2233.7557086926554,2233.721096226198,2268.2,2267.77320022959,2268.822218500958,2269.115986454237,2311.9,2311.8640997933826,2310.735844124867,2310.991012557816,1920.7,1919.818527174671,1919.9790132075395,1920.0712233045008,1914.6,1915.263140307212,1915.4451241108168,1915.81266179279,1913.1,1912.9289613690264,1912.72289863098,1912.9534537756783,1908.7,1908.501029454273,1909.173219758637,1909.1460628941595,1904.8,1903.8120517566897,1904.3604030672932,1904.6121695057093
766,-24.576,30.621,4400.0,304.4,2093.8,1925.3,2127.3,2125.757623425619,2125.113944025249,2125.609353515952,2165.6,2167.0970346940576,2167.8279018361336,2169.060419864272,2214.3,2214.573382312391,2215.027088098476,2215.2401279751984,2250.5,2248.268240413423,2251.1732348113983,2251.9973125885404,2285.8,2284.161253215267,2288.5592083175493,2289.101160108521,1921.1,1921.199804848719,1921.857307084661,1921.5849586132117,1917.9,1916.421452243492,1917.7327045281925,1918.4017672726925,1913.7,1913.694691749396,1913.8950238873952,1913.6946542909773,1911.6,1911.023191295996,1911.1466126347568,1911.1284552079228,1907.7,1907.9477074457764,1907.057668340577,1907.331685291257
767,-24.959,31.12,4400.0,303.09,2076.1,1928.0,2105.4,2106.197020769409,2108.215758733229,2108.6201618150667,2138.7,2138.4293524319887,2144.05976461568,2145.477784888561,2199.2,2199.608127737781,2193.3277267356507,2193.501769082799,2235.6,2235.7941701031104,2233.7557086926554,2234.459650312589,2268.2,2267.6397205476533,2268.822218500958,2269.370098942936,1924.4,1924.2601850904105,1923.796561481441,1923.1409057827343,1920.7,1920.4718907374408,1919.9790132075395,1920.3772494838595,1914.6,1915.3534683952705,1915.4451241108168,1915.2519509718895,1913.1,1912.0248323947428,1912.72289863098,1912.5641799881269,1908.7,1909.744877155771,1909.173219758637,1909.8075683365576
768,-25.371,31.955,4400.0,307.45,2068.3,1927.2,2093.8,2094.9739606622825,2092.759865110193,2092.903539897774,2127.3,2127.197418117062,2125.113944025249,2126.193527295089,2165.6,2167.0155389097454,2167.8279018361336,2167.7679201534984,2214.3,2215.005408383849,2215.027088098476,2215.020571252993,2250.5,2251.100694080265,2251.1732348113983,2251.3590185595917,1925.3,1924.9197810394137,1925.600142141377,1924.920839657333,1921.1,1919.9878557994248,1921.857307084661,1921.84086185694,1917.9,1917.1142821090389,1917.7327045281925,1917.7928884926644,1913.7,1913.3381848803197,1913.8950238873952,1913.7792144627688,1911.6,1911.6199495414328,1911.1466126347568,1911.8633428446624
769,-25.926,32.305,4400.0,307.52,2049.8,1927.4,2076.1,2076.8885104979904,2078.642253020245,2078.5609001908206,2105.4,2104.598162403898,2108.215758733229,2108.8699504394576,2138.7,2138.25338434663,2144.05976461568,2143.715370595984,2199.2,2199.651795474976,2193.3277267356507,2193.331010672781,2235.6,2236.5939838738263,2233.7557086926554,2233.734018836244,1928.0,1926.7736689876908,1926.911163356128,1926.510670526752,1924.4,1923.3751097801896,1923.796561481441,1923.5803337451348,1920.7,1919.90945492459,1919.9790132075395,1920.4487352849196,1914.6,1913.9461070402847,1915.4451241108168,1915.2562724779416,1913.1,1913.530849219347,1912.72289863098,1912.9856551155865
770,-26.496,32.906,4400.0,304.18,2021.8,1931.6,2068.3,2067.806830542298,2064.446776083389,2064.113674899725,2093.8,2092.7011322916305,2092.759865110193,2093.1655220114258,2127.3,2126.6902586034503,2125.113944025249,2124.8449183787707,2165.6,2166.1639335251725,2167.8279018361336,2168.057932501673,2214.3,2214.9563196622985,2215.027088098476,2215.131084167691,1927.2,1926.2553397699448,1927.5825351594017,1927.053547252186,1925.3,1924.987619538622,1925.600142141377,1925.5093750729047,1921.1,1921.528966110988,1921.857307084661,1922.3979294085827,1917.9,1918.1909027017043,1917.7327045281925,1917.163792528848,1913.7,1914.042414141853,1913.8950238873952,1913.7191851161856
771,-27.083,33.237,4400.0,304.06,2002.3,1931.2,2049.8,2051.067382678687,2046.293086610886,2045.6286999939207,2076.1,2076.340102871498,2078.642253020245,2079.081421369025,2105.4,2103.838141602765,2108.215758733229,2108.3143858873973,2138.7,2139.682275543073,2144.05976461568,2143.9832725354354,2199.2,2198.941195841698,2193.3277267356507,2193.288086987027,1927.4,1928.4511339393189,1928.631245222111,1927.919677655599,1928.0,1927.658292588958,1926.911163356128,1927.135945842252,1924.4,1923.1013612189076,1923.796561481441,1924.2297142673976,1920.7,1920.2679837113108,1919.9790132075395,1919.39959460756,1914.6,1914.4587326371704,1915.4451241108168,1915.399057072552
772,-27.211,34.121,4400.0,303.87,1992.6,1935.3,2021.8,2021.4239116302565,2024.7397884868813,2023.9346069386008,2068.3,2069.598534454005,2064.446776083389,2064.970139191169,2093.8,2093.8818170158447,2092.759865110193,2092.955218664867,2127.3,2128.034685584535,2125.113944025249,2125.0276854531403,2165.6,2163.9327949738977,2167.8279018361336,2167.626788498758,1931.6,1931.475071485756,1930.4297356863967,1930.355870315629,1927.2,1926.9803059148005,1927.5825351594017,1928.1436908939552,1925.3,1925.9893405968896,1925.600142141377,1926.1303392656823,1921.1,1921.9669930821372,1921.857307084661,1921.467472378723,1917.9,1917.4844401810508,1917.7327045281925,1918.029375067527
773,-28.405,34.67,4400.0,304.57,1956.3,1931.1,2002.3,2000.3727308131529,2004.76556538444,2004.3204736590917,2049.8,2049.566502406622,2046.293086610886,2046.499429867564,2076.1,2077.3923217552,2078.642253020245,2078.7154185526188,2105.4,2104.8503983247742,2108.215758733229,2108.3316278036286,2138.7,2140.5344877715283,2144.05976461568,2144.1181928623896,1931.2,1931.3455714342736,1932.0480402541757,1932.6001915864504,1927.4,1927.43704521114,1928.631245222111,1929.127523624481,1928.0,1926.838411527185,1926.911163356128,1927.350081449282,1924.4,1924.8633721943647,1923.796561481441,1923.5809678906296,1920.7,1921.0560576790097,1919.9790132075395,1920.1554366116611
774,-28.938,34.926,4400.0,304.58,1939.5,1928.7,1992.6,1993.2885689755665,1984.813430514444,1984.8960489338529,2021.8,2021.386209319754,2024.7397884868813,2024.7461279191248,2068.3,2068.762671272588,2064.446776083389,2064.6479886920315,2093.8,2093.5336010540977,2092.759865110193,2092.826403115927,2127.3,2127.3694642260093,2125.113944025249,2124.9490053099184,1935.3,1934.2256506881915,1932.6456645497724,1933.220976095658,1931.6,1933.287122548229,1930.4297356863967,1930.47063643232,1927.2,1926.3793535303512,1927.5825351594017,1927.8839075517867,1925.3,1924.875285420093,1925.600142141377,1925.950807328836,1921.1,1920.5146695930223,1921.857307084661,1921.7054107153829
775,-29.552,34.892,4400.0,304.3,1921.6,1923.5,1956.3,1954.570890304965,1961.7950867227887,1961.8029142984112,2002.3,2002.2377066689148,2004.76556538444,2004.9035374327889,2049.8,2049.568821680655,2046.293086610886,2046.3236230194937,2076.1,2076.30044271514,2078.642253020245,2078.5626283023603,2105.4,2105.2562371672457,2108.215758733229,2107.39686785204,1931.1,1930.067625442333,1931.1011419830747,1931.517920229156,1931.2,1930.1601780639733,1932.0480402541757,1931.8223577884005,1927.4,1928.4452102393063,1928.631245222111,1928.6117965628605,1928.0,1928.9426662155004,1926.911163356128,1927.355209980995,1924.4,1923.3945749154352,1923.796561481441,1923.221276428572
776,-29.463,35.575,4400.0,307.81,1927.5,1924.3,1939.5,1939.6509908784728,1941.521770095576,1941.2835614579053,1992.6,1993.8050368482948,1984.813430514444,1984.851047168392,2021.8,2023.284005476748,2024.7397884868813,2024.0606505490623,2068.3,2068.098869847542,2064.446776083389,2064.312234417366,2093.8,2095.24407996368,2092.759865110193,2092.14447261292,1928.7,1927.7421191727583,1928.127175246942,1928.2946172154216,1935.3,1935.8271302129835,1932.6456645497724,1932.3195630644243,1931.6,1931.0238845868305,1930.4297356863967,1929.9753495097143,1927.2,1926.9775103885595,1927.5825351594017,1927.769113072154,1925.3,1925.50567445618,1925.600142141377,1924.5832253145927
777,-30.333,36.453,4400.0,305.21,1891.9,1923.2,1921.6,1921.4027462974484,1927.711541839484,1927.358108460224,1956.3,1957.3758385916983,1961.7950867227887,1961.763275211954,2002.3,2004.0488201116327,2004.76556538444,2003.6887242957496,2049.8,2049.802043459554,2046.293086610886,2046.1042741820936,2076.1,2075.744392882496,2078.642253020245,2078.8859782317422,1923.5,1925.308171656696,1925.3834427297045,1925.0911247208069,1931.1,1929.9205680027328,1931.1011419830747,1930.415470141209,1931.2,1931.7924007670688,1932.0480402541757,1931.9953052185745,1927.4,1926.6803972420212,1928.631245222111,1928.8920483089232,1928.0,1928.4393882329389,1926.911163356128,1926.1126750520596
778,-30.952,36.917,4400.0,303.85,1868.7,1919.9,1927.5,1926.1681956830575,1914.752888877856,1914.3857600290244,1939.5,1939.5785978832332,1941.521770095576,1941.6237293683148,1992.6,1993.3412160020375,1984.813430514444,1984.1321777995893,2021.8,2022.07042052364,2024.7397884868813,2024.5015832654208,2068.3,2069.656695018896,2064.446776083389,2064.933030184332,1924.3,1923.185730725072,1923.870605041268,1923.4029865554928,1928.7,1929.743716186105,1928.127175246942,1927.5739558386624,1935.3,1934.5971510867655,1932.6456645497724,1933.4944629444008,1931.6,1928.702702295231,1930.4297356863967,1930.760515316047,1927.2,1926.412294595312,1927.5825351594017,1926.909743767596
779,-31.059,37.716,4400.0,303.06,1859.2,1924.3,1891.9,1889.1970202351815,1894.7034103950327,1894.6287430027403,1921.6,1921.3472343110816,1927.711541839484,1927.6331843438409,1956.3,1956.890899628782,1961.7950867227887,1961.4682755129904,2002.3,2001.7854579401264,2004.76556538444,2004.4901778925432,2049.8,2048.570807742991,2046.293086610886,2046.356526291792,1923.2,1922.7156707799627,1922.7293556654752,1922.505235818523,1923.5,1924.341658492712,1925.3834427297045,1925.5653900522057,1931.1,1931.565904618652,1931.1011419830747,1932.0693261475285,1931.2,1931.09347823801,1932.0480402541757,1932.4303974255024,1927.4,1925.742860964572,1928.631245222111,1927.761562192292
780,-31.841,38.378,4400.0,304.55,1836.6,1914.9,1868.7,1869.1359128913164,1873.4781644918028,1873.643926052859,1927.5,1925.3491076641285,1914.752888877856,1914.1344225689568,1939.5,1939.2467833958735,1941.521770095576,1941.479383111599,1992.6,1993.9123328447936,1984.813430514444,1984.0890114923943,2021.8,2022.5944923112957,2024.7397884868813,2024.4492426835225,1919.9,1919.9023637191208,1921.675246151569,1921.895418613923,1924.3,1924.2729498581964,1923.870605041268,1924.6897494872635,1928.7,1928.8560581491763,1928.127175246942,1928.388372579724,1935.3,1935.7247237776403,1932.6456645497724,1932.924349426749,1931.6,1933.4165986275395,1930.4297356863967,1929.807259110849
781,-32.448,38.507,4400.0,305.26,1820.5,1904.2,1859.2,1857.7686310742115,1855.761441294952,1855.7049039200413,1891.9,1892.481242372836,1894.7034103950327,1893.9177344873008,1921.6,1922.3470902402491,1927.711541839484,1927.9222317203769,1956.3,1956.632294295562,1961.7950867227887,1960.490111530885,2002.3,2004.3384308474276,2004.76556538444,2004.4101785776083,1924.3,1925.33442145984,1919.6901839708312,1920.1718772777065,1923.2,1923.071775008793,1922.7293556654752,1923.5044415261543,1923.5,1925.4357206738025,1925.3834427297045,1925.253532371576,1931.1,1931.1152704189108,1931.1011419830747,1931.3232309964164,1931.2,1931.054307217497,1932.0480402541757,1931.891644479256
782,-33.026,39.58,4400.0,307.87,1803.6,1896.8,1836.6,1837.230692072858,1838.162172182226,1838.2111107899168,1868.7,1868.0356100360505,1873.4781644918028,1873.230125924121,1927.5,1928.222890316913,1914.752888877856,1914.8432841792587,1939.5,1938.929305628137,1941.521770095576,1939.9968234855571,1992.6,1992.4217384918688,1984.813430514444,1984.310783043618,1914.9,1915.089856378269,1913.822423594825,1914.2091343602103,1919.9,1919.1166559746723,1921.675246151569,1921.9474211782065,1924.3,1924.7750408609195,1923.870605041268,1923.6906415480464,1928.7,1930.11648590594,1928.127175246942,1928.5486296286304,1935.3,1935.2806974641671,1932.6456645497724,1932.7031457040284
783,-33.371,39.845,4400.0,306.07,1788.8,1894.3,1820.5,1821.825776360335,1820.7227022574136,1821.0993855933411,1859.2,1859.6728580882664,1855.761441294952,1855.8141292018167,1891.9,1891.8981041054085,1894.7034103950327,1894.732226553036,1921.6,1920.73357401148,1927.711541839484,1926.8780934476235,1956.3,1956.893742220558,1961.7950867227887,1961.082014526759,1904.2,1904.80592606264,1905.5854582189029,1905.9169286574088,1924.3,1925.8490511793564,1919.6901839708312,1919.6892279104163,1923.2,1921.957420947852,1922.7293556654752,1922.520505312052,1923.5,1925.2117916108405,1925.3834427297045,1925.793011703628,1931.1,1932.129593482569,1931.1011419830747,1931.1618224837284
784,-33.466,40.017,4400.0,304.02,1780.9,1896.4,1803.6,1805.98417184674,1804.6766177116608,1804.8849636931045,1836.6,1837.0555919083904,1838.162172182226,1838.2150994067335,1868.7,1870.6896269103563,1873.4781644918028,1873.5338468528275,1927.5,1927.662887064208,1914.752888877856,1915.1252638369883,1939.5,1938.994823277068,1941.521770095576,1940.9514334804005,1896.8,1896.568156636369,1899.055219378219,1899.1389431385703,1914.9,1916.8211859117816,1913.822423594825,1914.1138968370487,1919.9,1920.0378348733443,1921.675246151569,1921.450382359793,1924.3,1924.1972218534747,1923.870605041268,1923.9371660433471,1928.7,1925.7054476795076,1928.127175246942,1928.4386364744223
785,-34.165,41.825,4400.0,303.85,1750.8,1894.4,1788.8,1790.167925443791,1790.1194184617998,1789.777935884464,1820.5,1819.6225831901827,1820.7227022574136,1820.861901624769,1859.2,1860.022044172375,1855.761441294952,1855.9874686674973,1891.9,1890.2671638642128,1894.7034103950327,1895.2753273331584,1921.6,1920.6724365515256,1927.711541839484,1927.1878949135,1894.3,1895.0242082059735,1896.0448424746812,1896.1384738326155,1904.2,1903.7523950590696,1905.5854582189029,1905.8751073211592,1924.3,1925.728882176335,1919.6901839708312,1919.523232082351,1923.2,1923.8109721863336,1922.7293556654752,1922.61356809254,1923.5,1923.8635318828944,1925.3834427297045,1925.6367935571188
786,-34.445,42.498,4400.0,303.37,1738.2,1893.7,1780.9,1781.285067016345,1774.4265835362692,1773.9344586719126,1803.6,1803.350626977411,1804.6766177116608,1804.6327621969672,1836.6,1835.6683452707096,1838.162172182226,1838.5041927644604,1868.7,1869.4036719298329,1873.4781644918028,1873.4602123914867,1927.5,1927.3671483934304,1914.752888877856,1914.2911968217304,1896.4,1895.2741936483749,1895.2829180227288,1895.5313641791813,1896.8,1895.7378937073483,1899.055219378219,1899.183297408587,1914.9,1913.8985288258853,1913.822423594825,1913.5319936057567,1919.9,1920.461934857946,1921.675246151569,1921.7821422175,1924.3,1925.0912554245224,1923.870605041268,1923.751788054046
787,-34.615,42.49,4400.0,304.54,1736.1,1888.4,1750.8,1752.744122091675,1756.4605836153669,1756.1654863835856,1788.8,1788.655927193298,1790.1194184617998,1789.9054187846075,1820.5,1820.6180874466445,1820.7227022574136,1820.5355660997125,1859.2,1857.384882934825,1855.761441294952,1855.6106198843545,1891.9,1890.433563974328,1894.7034103950327,1894.5640323097327,1894.4,1893.514002888205,1894.323980103558,1894.3133685388332,1894.3,1894.6457036338024,1896.0448424746812,1895.886404862224,1904.2,1905.155921715885,1905.5854582189029,1904.8870372940448,1924.3,1925.386889247975,1919.6901839708312,1920.1453215332672,1923.2,1924.3104224683095,1922.7293556654752,1922.5529747757903
788,-34.899,42.451,4400.0,307.28,1734.3,1878.4,1738.2,1739.131938328297,1743.053321425023,1742.7659612600007,1780.9,1779.2998131585948,1774.4265835362692,1774.3361653697398,1803.6,1803.87123699732,1804.6766177116608,1803.9719983554348,1836.6,1836.1739020294135,1838.162172182226,1838.2979631584133,1868.7,1867.3345794377688,1873.4781644918028,1873.7812626569555,1893.7,1895.3228684118255,1891.8357647599853,1891.6946392413824,1896.4,1895.9425814707608,1895.2829180227288,1894.680831847535,1896.8,1896.1128441778164,1899.055219378219,1898.2940336830045,1914.9,1912.530433647642,1913.822423594825,1914.2913709924776,1919.9,1918.247459573296,1921.675246151569,1921.6222381075008
789,-34.903,42.327,4400.0,307.3,1735.0,1877.4,1736.1,1734.6388632678857,1737.086766243717,1736.9852325885258,1750.8,1751.6605789381265,1756.4605836153669,1756.625113732528,1788.8,1789.0824771151306,1790.1194184617998,1789.5613730922196,1820.5,1821.3151998862595,1820.7227022574136,1820.4250657935825,1859.2,1860.1182627701344,1855.761441294952,1856.168091893985,1888.4,1887.6729847798929,1886.9953692248696,1887.247011000246,1894.4,1893.1613875805413,1894.323980103558,1893.814853334068,1894.3,1893.139207305812,1896.0448424746812,1895.32020018325,1904.2,1904.4672577381875,1905.5854582189029,1905.704616140711,1924.3,1924.430844930456,1919.6901839708312,1919.681688547677
790,-34.883,42.162,4400.0,304.27,1730.3,1880.9,1734.3,1734.6633473894328,1734.9854103223447,1735.3207131758506,1738.2,1738.0412772544637,1743.053321425023,1743.1895413728355,1780.9,1781.3289651510206,1774.4265835362692,1774.207396780882,1803.6,1801.4306348911864,1804.6766177116608,1803.3431133496636,1836.6,1837.034001779824,1838.162172182226,1837.9494038925045,1878.4,1877.5448771703484,1881.642603362965,1882.1138483263817,1893.7,1895.2566086376844,1891.8357647599853,1892.016062712769,1896.4,1895.7271513053208,1895.2829180227288,1894.610481076537,1896.8,1896.2728511816915,1899.055219378219,1898.8456385278903,1914.9,1913.972624897556,1913.822423594825,1913.9229176643523
791,-34.682,42.326,4400.0,304.94,1736.1,1885.3,1735.0,1734.7605174468588,1733.7766334512294,1734.3430144118297,1736.1,1734.4573399949095,1737.086766243717,1736.7071651230983,1750.8,1750.6708425924642,1756.4605836153669,1755.9179938135994,1788.8,1788.5753475555423,1790.1194184617998,1788.8719518799285,1820.5,1820.7848604757785,1820.7227022574136,1820.1181895110292,1877.4,1876.7124754468011,1879.587023011063,1879.9747654377927,1888.4,1888.569608168552,1886.9953692248696,1887.598055914352,1894.4,1895.2480979359968,1894.323980103558,1893.6421038734395,1894.3,1895.6575696216944,1896.0448424746812,1895.4664234912125,1904.2,1904.5421174977384,1905.5854582189029,1906.1090024836749
792,-35.097,42.376,4400.0,304.31,1723.4,1877.8,1730.3,1731.3430449538291,1732.7190794491205,1733.1783576784849,1734.3,1733.6780814816343,1734.9854103223447,1734.2883507970505,1738.2,1738.92225086513,1743.053321425023,1742.340431703598,1780.9,1780.8391591737336,1774.4265835362692,1774.4665694692922,1803.6,1802.8310823870904,1804.6766177116608,1804.5038943452053,1880.9,1884.2119455571235,1880.8825262804687,1880.9451307985228,1878.4,1879.017455826361,1881.642603362965,1882.457293554697,1893.7,1893.6950661102096,1891.8357647599853,1891.1354419389093,1896.4,1896.0799907193812,1895.2829180227288,1894.5442677976384,1896.8,1896.2349868537403,1899.055219378219,1899.8838377556112
793,-34.692,42.498,4400.0,303.61,1732.1,1888.1,1736.1,1734.8418481682988,1731.3216626341618,1731.5839373679664,1735.0,1735.1133204816624,1733.7766334512294,1732.9338394718638,1736.1,1737.8553976480537,1737.086766243717,1736.8605780665634,1750.8,1750.271169710123,1756.4605836153669,1757.70072764135,1788.8,1787.1919443891031,1790.1194184617998,1790.2028228536285,1885.3,1884.997362079593,1882.103604300887,1882.255899147527,1877.4,1876.9949346916735,1879.587023011063,1880.6969479653744,1888.4,1887.1183540012844,1886.9953692248696,1886.698023103415,1894.4,1894.519055725342,1894.323980103558,1893.2651601890557,1894.3,1895.4802652173723,1896.0448424746812,1896.8651738057367
794,-34.819,42.33,4400.0,304.72,1731.9,1882.7,1723.4,1721.2907714239357,1729.522963310473,1729.3642483245349,1730.3,1728.842284382572,1732.7190794491205,1731.6886161299924,1734.3,1734.7478297984171,1734.9854103223447,1735.2865698092287,1738.2,1737.6291078152865,1743.053321425023,1744.4028822010262,1780.9,1782.0349824518655,1774.4265835362692,1774.455361723133,1877.8,1877.2522327537308,1882.573818329852,1883.1770468386417,1880.9,1879.0745409651995,1880.8825262804687,1881.7319842272573,1878.4,1879.8136850052613,1881.642603362965,1881.7232886493744,1893.7,1894.842095706441,1891.8357647599853,1890.4053550102249,1896.4,1894.3868134077773,1895.2829180227288,1895.729747026222
795,-34.667,42.574,4400.0,305.78,1736.7,1886.1,1732.1,1731.47716463373,1730.4177076884723,1729.9991400818458,1736.1,1734.769902662774,1731.3216626341618,1730.1515678007447,1735.0,1734.2758714057936,1733.7766334512294,1734.2030793693298,1736.1,1735.070404491709,1737.086766243717,1737.9233005231758,1750.8,1750.550823242752,1756.4605836153669,1756.4612746129665,1888.1,1887.8726882026776,1883.9516255608532,1884.8157531226984,1885.3,1887.1383493699864,1882.103604300887,1882.607438432572,1877.4,1876.396762481507,1879.587023011063,1879.564076385988,1888.4,1887.0681737755249,1886.9953692248696,1885.8460087151489,1894.4,1893.843281974669,1894.323980103558,1894.3871306568303
796,-34.868,41.001,4400.0,302.83,1734.6,1875.6,1731.9,1730.4464596156308,1732.9366386584873,1733.0147941247883,1723.4,1724.3526597088037,1729.522963310473,1728.5907086212433,1730.3,1731.3615230724506,1732.7190794491205,1733.0386511940494,1734.3,1732.7704506075604,1734.9854103223447,1735.741566613929,1738.2,1737.285448853053,1743.053321425023,1743.122128313924,1882.7,1883.3471868424692,1884.1659184560356,1884.919423140549,1877.8,1878.727142910653,1882.573818329852,1882.9842277653036,1880.9,1879.7392224442035,1880.8825262804687,1880.6333964180471,1878.4,1875.7613454615307,1881.642603362965,1880.6938593554075,1893.7,1894.4230284294465,1891.8357647599853,1891.7682067618891
797,-34.408,40.486,4400.0,306.58,1757.8,1876.7,1736.7,1736.5525621483575,1736.0727240225892,1736.6424955504956,1732.1,1731.6340867135843,1730.4177076884723,1730.222699084791,1736.1,1735.813747973015,1731.3216626341618,1731.1474965794937,1735.0,1734.1738943485009,1733.7766334512294,1734.5605515187565,1736.1,1735.9248206269067,1737.086766243717,1737.0912836900295,1886.1,1886.095503087862,1882.278117257813,1882.6238068379332,1888.1,1886.6084218267192,1883.9516255608532,1883.8629715674572,1885.3,1886.0257101115285,1882.103604300887,1881.744835262481,1877.4,1876.5609121129885,1879.587023011063,1878.7486411994023,1888.4,1887.9541385814096,1886.9953692248696,1886.905591969533
798,-33.834,39.926,4400.0,309.26,1782.3,1881.0,1734.6,1735.170953374527,1743.436471186547,1743.862112460518,1731.9,1733.4988422884408,1732.9366386584873,1733.2565786169262,1723.4,1724.137634849472,1729.522963310473,1729.0898731685147,1730.3,1730.53396344231,1732.7190794491205,1733.0218893765332,1734.3,1734.2456054145346,1734.9854103223447,1734.7555210400865,1875.6,1874.0390491481623,1879.204578073958,1879.362668093161,1882.7,1881.5947343427972,1884.1659184560356,1883.7130289976512,1877.8,1878.8142131706072,1882.573818329852,1882.072144335821,1880.9,1881.81377373084,1880.8825262804687,1880.466287960264,1878.4,1877.343183280044,1881.642603362965,1881.6826871399892
799,-33.191,38.387,4400.0,304.63,1799.5,1890.2,1757.8,1757.3245160006877,1759.3426786817204,1759.7892295146466,1736.7,1735.7914821996314,1736.0727240225892,1736.606606426361,1732.1,1734.4016119480998,1730.4177076884723,1730.2458500737823,1736.1,1735.229324303375,1731.3216626341618,1731.4486138477637,1735.0,1737.1422728845378,1733.7766334512294,1733.715518739124,1876.7,1877.5710802269316,1878.8166799461592,1879.2522210096624,1886.1,1885.8334299429189,1882.278117257813,1882.4222209586867,1888.1,1887.6506310292327,1883.9516255608532,1883.2217648341957,1885.3,1884.389722944666,1882.103604300887,1882.0147821071669,1877.4,1878.3901806198728,1879.587023011063,1879.8658198212588
800,-32.886,37.734,4400.0,303.25,1808.9,1893.7,1782.3,1783.893328843863,1779.3381748406664,1780.007049198197,1734.6,1733.769404873926,1743.436471186547,1744.0212499752752,1731.9,1728.7003725079103,1732.9366386584873,1732.9726163827395,1723.4,1721.7148624911033,1729.522963310473,1730.03642679285,1730.3,1729.3587910219662,1732.7190794491205,1733.0919171580897,1881.0,1881.7252349097027,1882.6694434786327,1883.403625173821,1875.6,1874.0196046086053,1879.204578073958,1880.272311401932,1882.7,1882.4684751746777,1884.1659184560356,1883.348277872084,1877.8,1878.5929931899288,1882.573818329852,1882.710666439116,1880.9,1880.5926940899897,1880.8825262804687,1881.270144689456
801,-32.73,37.749,4400.0,304.16,1815.0,1895.5,1799.5,1798.3428290719553,1796.089754074976,1796.6214587411491,1757.8,1759.2491925801114,1759.3426786817204,1759.5883818098032,1736.7,1737.4031037803052,1736.0727240225892,1736.109495473719,1732.1,1729.8947647885436,1730.4177076884723,1730.727547517624,1736.1,1733.8407831288932,1731.3216626341618,1731.8591004272223,1890.2,1891.3176563513184,1888.3587983497264,1888.8561913892088,1876.7,1876.6507843695235,1878.8166799461592,1879.8242649378697,1886.1,1886.3084074988392,1882.278117257813,1881.8352977801303,1888.1,1888.398285732285,1883.9516255608532,1884.217933548216,1885.3,1885.571889665444,1882.103604300887,1882.53961439248
802,-32.105,37.003,4400.0,305.58,1839.8,1900.1,1808.9,1810.2311615599613,1808.3689323550884,1808.2236316471424,1782.3,1781.1525311840746,1779.3381748406664,1779.4224790629985,1734.6,1735.3193342614895,1743.436471186547,1743.2084770538129,1731.9,1731.1570454044556,1732.9366386584873,1732.8565091979212,1723.4,1723.4683602841535,1729.522963310473,1729.9839312059776,1893.7,1893.2642806174483,1892.92897593728,1892.7475545081472,1881.0,1882.314210574799,1882.6694434786327,1883.196595585211,1875.6,1875.539683238341,1879.204578073958,1879.1180991656613,1882.7,1883.432570184759,1884.1659184560356,1884.458227584176,1877.8,1877.9324368097173,1882.573818329852,1882.7449983064903
