in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6,out7,out8,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
24.102,1004.9,2299.9,-29.5,14.096,10.916,1938.7,13.545,21.429,2030.4,193000.0,788.79,766.69,409.14,,,,,,,,,
24.11,1004.7,2300.0,-29.5,14.092,10.911,1948.0,13.549,21.431,2029.0,195000.0,788.88,766.73,408.23,,,,,,,,,
23.981,1003.7,2300.0,-29.5,14.085,10.885,2015.8,13.572,21.416,2027.7,205000.0,788.51,766.0,407.76,,,,,,,,,
24.245,1005.6,2300.0,-29.5,14.071,10.849,2071.2,13.613,21.529,2019.1,220000.0,790.7,768.05,392.91,,,,,,,,,
24.318,1008.1,2300.0,-29.5,14.063,10.828,2104.4,13.635,21.606,2019.8,228000.0,791.7,769.0,385.91,,,,,,,,,
23.909,1006.7,2300.0,-29.5,14.059,10.816,2160.6,13.638,21.522,2028.1,234000.0,789.58,766.52,396.42,,,,,,,,,
23.743,1008.1,2300.0,-29.5,14.05,1.08,2202.3,13.651,21.533,2034.4,241000.0,789.12,765.9,397.89,,,,,,,,,
24.214,1005.8,2300.0,-29.5,14.037,10.775,2223.9,13.683,21.598,2012.2,251000.0,791.75,768.39,381.54,,,,,,,,,
24.373,1007.0,2300.0,-29.5,14.031,10.743,2271.7,13.717,21.676,2006.5,265000.0,793.23,769.69,371.7,,,,,,,,,
23.859,1010.3,2300.0,-29.5,14.026,10.718,2352.4,13.732,21.67,2026.9,277000.0,791.32,767.45,381.72,,,,,,,,,
23.683,1008.7,2300.0,-29.5,14.014,10.689,2424.2,13.755,21.638,2025.9,291000.0,790.67,766.36,384.9,,,,,,,,,
23.595,1009.7,2300.0,-29.5,14.004,10.667,2468.8,13.773,21.661,2028.8,301000.0,790.67,766.17,385.39,,,,,,,,,
23.566,1008.8,2300.0,-29.5,14.0,10.657,2491.7,13.782,21.65,2026.9,306000.0,790.58,765.92,386.15,,,,,,,,,
23.895,1012.2,2300.0,-29.5,13.994,10.642,2485.9,13.804,21.781,2023.0,313000.0,792.95,768.45,374.19,,,,,,,,,
23.801,1014.9,2300.0,-29.5,13.983,10.617,2535.8,13.826,21.837,2029.9,326000.0,793.18,768.51,375.88,,,,,,,,,
23.746,1011.1,2300.0,-29.5,13.971,10.592,2595.2,13.846,21.783,2021.3,338000.0,792.85,767.75,380.2,,,,,,,,,
23.694,1013.2,2300.0,-29.5,13.959,10.573,2636.6,13.863,21.83,2026.5,348000.0,793.13,767.92,382.92,,,,,,,,,
23.596,1011.2,2299.9,-29.5,13.953,10.554,2692.3,13.879,21.795,2023.9,358000.0,792.68,767.15,389.26,,,,,,,,,
23.891,1012.1,2300.0,-29.5,13.948,10.523,2747.2,13.914,21.891,2015.3,374000.0,794.84,769.17,387.25,,,,,,,,,
23.633,1015.8,2300.0,-29.5,13.94,10.505,2820.4,13.927,21.931,2030.9,385000.0,794.23,768.43,399.38,,,,,,,,,
23.382,1010.1,2300.0,-29.5,13.936,10.493,2885.8,13.932,21.795,2025.3,391000.0,792.42,766.13,411.07,,,,,,,,,
23.55,1013.4,2300.0,-29.5,13.928,10.464,2981.4,13.964,21.911,2026.8,407000.0,794.18,767.82,417.54,,,,,,,,,
23.428,1014.2,2300.0,-29.5,13.914,10.442,3092.6,13.984,21.925,2032.0,420000.0,793.99,767.39,431.76,,,,,,,,,
23.476,1013.6,2300.0,-29.5,13.907,10.418,3219.8,14.009,21.945,2028.8,434000.0,794.57,767.72,443.81,,,,,,,,,
23.656,1012.3,2300.0,-29.5,13.902,10.397,3335.3,14.033,21.972,2019.8,445000.0,795.71,768.67,451.27,,,,,,,,,
23.504,1012.7,2300.0,-29.5,13.893,10.389,3395.6,14.038,21.96,2025.4,450000.0,795.09,767.92,460.53,,,,,,,,,
23.206,1016.3,2300.0,-29.5,13.881,10.361,3617.5,14.062,22.001,2043.3,468000.0,794.44,766.99,489.27,,,,,,,,,
23.19,1011.5,2300.0,-29.5,13.875,10.329,3872.5,14.093,21.941,2032.3,487000.0,794.33,766.31,511.76,,,,,,,,,
23.484,1014.0,2300.0,-29.5,13.869,10.309,4050.2,14.12,22.056,2027.7,500000.0,796.52,768.53,521.16,,,,,,,,,
23.265,1017.1,2300.0,-29.5,13.858,10.287,4271.8,14.137,22.095,2040.9,514000.0,796.12,767.93,546.24,,,,,,,,,
23.113,1012.7,2300.0,-29.5,13.848,10.268,4466.6,14.15,22.007,2034.6,526000.0,795.16,766.46,564.66,,,,,,,,,
23.357,1015.5,2300.0,-29.5,13.837,1.024,4768.1,14.179,22.125,2029.7,545000.0,797.25,768.49,583.69,,,,,,,,,
23.208,1018.4,2300.0,-29.5,13.829,1.021,5129.5,14.199,22.181,2035.4,566000.0,797.39,768.31,616.43,,,,,,,,,
23.006,1015.5,2300.0,-29.5,13.824,10.186,5411.0,14.207,22.116,2030.0,582000.0,796.46,766.83,641.85,,,,,,,,,
23.046,1014.5,2300.0,-29.5,13.815,10.153,5818.6,14.219,22.136,2016.5,605000.0,797.2,767.11,670.32,,,,,,,,,
23.22,1017.2,2300.0,-29.5,13.803,10.128,6161.3,14.228,22.238,2005.7,625000.0,798.93,768.71,690.91,,,,,,,,,
23.074,1020.9,2300.0,-29.5,13.797,1.01,6536.5,14.228,22.306,2003.2,646000.0,799.18,768.65,722.42,,,,,,,,,
22.941,1018.4,2300.0,-29.5,13.792,10.071,6935.0,14.221,22.265,1986.1,669000.0,798.85,767.67,752.63,,,,,,,,,
23.159,1020.3,2300.0,-29.5,13.78,10.053,7190.0,14.22,22.355,1972.0,684000.0,800.58,769.35,764.18,,,,,,,,,
22.794,1026.3,2300.1,-29.5,13.77,10.021,7677.0,14.207,22.431,1969.2,712000.0,800.15,768.46,809.34,,,,,,,,,
22.79,1023.9,2300.0,-29.5,13.766,0.99843,8207.2,14.188,22.419,1939.1,743000.0,800.7,768.26,843.27,,,,,,,,,
22.986,1026.1,2300.0,-29.5,13.758,0.99541,8668.8,14.173,22.521,1914.0,772000.0,802.64,769.94,867.58,,,,,,,,,
22.785,1030.1,2300.0,-29.5,13.751,0.99252,9132.7,14.154,22.586,1902.2,801000.0,802.75,769.63,904.43,,,,,,,,,
22.787,1026.8,2300.0,-29.5,13.747,0.98973,9563.9,14.134,22.554,1875.9,828000.0,803.01,769.29,930.11,,,,,,,,,
22.855,1028.7,2300.0,-29.5,13.737,0.98692,10023.0,14.115,22.625,1854.5,860000.0,804.13,770.16,956.78,,,,,,,,,
22.705,1030.6,2300.0,-29.5,13.725,0.98472,10394.0,14.097,22.654,1843.6,885000.0,804.01,769.74,984.7,,,,,,,,,
22.888,1029.0,2300.0,-29.5,13.719,0.98246,10763.0,14.082,22.678,1819.0,911000.0,805.11,770.68,1000.4,,,,,,,,,
22.89,1032.5,2300.1,-29.5,13.713,0.98034,11135.0,14.067,22.763,1807.1,940000.0,805.83,771.41,1023.5,,,,,,,,,
22.481,1035.3,2300.0,-29.5,13.702,0.97834,11499.0,14.049,22.761,1806.2,965000.0,804.35,769.65,1059.1,,,,,,,,,
22.67,1033.9,2300.0,-29.5,13.692,0.9767,11776.0,14.038,22.783,1786.6,987000.0,805.27,770.6,1068.5,,,,,,,,,
22.68,1033.1,2300.0,-29.5,13.68,0.97524,12032.0,14.027,22.784,1774.2,1010000.0,805.32,770.62,1082.7,,,,,,,,,
22.593,1037.5,2300.0,-29.5,13.673,0.97242,12555.0,14.006,22.874,1760.8,1050000.0,805.53,771.02,1116.6,,,,,,,,,
22.453,1039.0,2300.0,-29.5,13.668,0.96946,13105.0,13.984,22.906,1744.3,1090000.0,805.02,770.67,1152.3,,,,,,,,,
22.554,1038.3,2300.0,-29.5,13.659,0.96757,13451.0,13.971,22.929,1726.7,1120000.0,805.39,771.24,1167.6,,,,,,,,,
22.595,1039.8,2300.0,-29.5,13.647,0.96572,13804.0,13.958,22.98,1713.9,1160000.0,805.7,771.85,1185.9,,,,,,,,,
22.18,1039.6,2299.9,-29.5,13.641,0.96309,14318.0,13.936,22.929,1705.4,1190000.0,803.37,769.6,1226.1,,,,,,,,,
22.532,1039.3,2300.0,-29.5,13.635,0.96147,14622.0,13.927,23.001,1683.9,1230000.0,804.99,771.68,1230.6,,,,,,,,,
22.505,1041.9,2300.0,-29.5,13.623,0.95974,14971.0,13.915,23.058,1675.3,1260000.0,804.99,772.05,1250.2,,,,,,,,,
22.093,1043.9,2300.0,-29.5,13.614,0.95689,15556.0,13.893,23.05,1668.2,1310000.0,802.84,770.21,1292.6,,,,,,,,,
22.439,1042.6,2300.0,-29.5,13.609,0.95456,16014.0,13.879,23.108,1640.8,1350000.0,804.13,772.12,1303.9,,,,,,,,,
22.375,1044.4,2300.0,-29.5,13.602,0.95268,16409.0,13.866,23.148,1631.4,1390000.0,803.79,772.17,1325.2,,,,,,,,,
22.306,1043.7,2300.0,-29.5,13.594,0.95008,16948.0,13.848,23.148,1614.1,1440000.0,802.99,771.83,1351.6,,,,,,,,,
22.386,1044.5,2300.0,-29.5,13.59,0.94779,17432.0,13.833,23.197,1596.9,1480000.0,803.16,772.56,1371.2,,,,,,,,,
22.116,1049.1,2300.0,-29.5,13.581,0.94568,17910.0,13.817,23.253,1594.8,1520000.0,802.08,771.9,1400.7,,,,,,,,,
21.934,1048.9,2300.0,-29.5,13.569,0.94379,18324.0,13.803,23.237,1586.3,1560000.0,800.86,770.96,1422.2,,,,,,,,,
22.095,1047.5,2300.0,-29.5,13.563,0.94207,18690.0,13.793,23.254,1568.3,1590000.0,801.23,771.75,1432.3,,,,,,,,,
22.258,1048.5,2300.0,-29.5,13.563,0.94062,19011.0,13.785,23.315,1555.5,1620000.0,801.97,772.95,1441.5,,,,,,,,,
22.021,1051.9,2300.0,-29.5,13.563,0.94052,19054.0,13.783,23.336,1565.0,1630000.0,801.2,772.15,1450.0,,,,,,,,,
22.105,1049.0,2300.0,-29.5,13.563,0.94042,19060.0,13.782,23.3,1558.6,1620000.0,801.24,772.17,1447.1,,,,,,,,,
22.216,1049.0,2300.0,-29.5,13.563,0.94023,19099.0,13.782,23.319,1554.4,1630000.0,801.76,772.8,1446.0,,,,,,,,,
21.988,1051.0,2300.0,-29.5,13.563,0.94047,19062.0,13.782,23.313,1564.3,1620000.0,800.9,771.81,1450.6,,,,,,,,,
21.967,1048.0,2299.9,-29.5,13.563,0.94066,19007.0,13.782,23.255,1562.6,1620000.0,800.44,771.19,1447.8,,,,,,,,,
22.335,1048.4,2300.0,-29.5,13.563,0.94037,19063.0,13.783,23.329,1551.6,1630000.0,802.31,773.39,1441.6,,,,,,,,,
22.218,1051.4,2300.0,-29.5,13.563,0.94011,19136.0,13.782,23.364,1556.5,1640000.0,802.06,773.21,1448.4,,,,,,,,,
21.77,1052.8,2300.0,-29.5,13.563,0.94048,19072.0,13.781,23.309,1572.3,1620000.0,800.04,770.87,1456.6,,,,,,,,,
21.792,1052.2,2300.0,-29.5,13.563,0.94058,19048.0,13.782,23.302,1571.7,1620000.0,800.1,770.9,1455.1,,,,,,,,,
21.87,1052.1,2300.0,-29.5,13.568,0.94068,19023.0,13.783,23.311,1570.3,1620000.0,800.48,771.31,1452.3,,,,,,,,,
21.914,1051.1,2300.0,-29.5,13.578,0.94199,18727.0,13.792,23.29,1577.0,1590000.0,800.78,771.32,1439.5,,,,,,,,,
21.811,1050.1,2300.0,-29.5,13.588,0.94312,18478.0,13.798,23.242,1586.2,1570000.0,800.29,770.49,1431.7,,,,,,,,,
21.307,1050.6,2300.0,-29.471,13.594,0.94379,18350.0,13.799,23.159,1604.6,1550000.0,797.9,767.65,1438.6,,,,,,,,,
20.863,1050.4,2300.0,-29.262,13.596,0.94475,18158.0,13.801,23.07,1622.1,1520000.0,795.69,764.98,1441.1,,,,,,,,,
21.048,1049.9,2300.0,-28.88,13.603,0.94537,18024.0,13.806,23.085,1620.2,1520000.0,796.5,765.84,1431.9,,,,,,,,,
20.98,1052.0,2300.0,-28.48,13.615,0.94533,18052.0,13.804,23.11,1623.4,1530000.0,796.27,765.73,1435.5,,,,,,,,,
20.609,1053.2,2300.0,-28.079,13.625,0.94602,17929.0,13.805,23.06,1638.6,1510000.0,794.49,763.68,1439.5,,,,,,,,,
20.699,1050.9,2300.0,-27.68,13.635,0.94711,17692.0,13.811,23.024,1640.1,1490000.0,794.65,763.68,1427.8,,,,,,,,,
20.861,1049.5,2300.0,-27.279,13.646,0.94802,17496.0,13.817,23.017,1639.6,1480000.0,795.27,764.24,1416.3,,,,,,,,,
20.659,1050.3,2300.0,-26.876,13.654,0.94875,17359.0,13.819,22.987,1650.2,1470000.0,794.29,763.09,1415.9,,,,,,,,,
20.093,1050.7,2300.0,-26.484,13.656,0.94964,17198.0,13.82,22.889,1671.2,1450000.0,791.45,759.79,1422.1,,,,,,,,,
20.082,1051.1,2300.0,-26.093,13.662,0.94973,17190.0,13.819,22.892,1671.7,1450000.0,791.31,759.71,1422.2,,,,,,,,,
20.093,1050.8,2300.0,-25.692,13.672,0.95068,16997.0,13.825,22.879,1677.0,1440000.0,791.32,759.6,1414.7,,,,,,,,,
19.635,1049.5,2300.0,-25.29,13.681,0.95211,16715.0,13.829,22.762,1696.9,1410000.0,788.86,756.59,1412.8,,,,,,,,,
19.638,1048.9,2300.0,-24.89,13.693,0.95213,16717.0,13.828,22.751,1695.3,1410000.0,788.65,756.44,1412.6,,,,,,,,,
19.654,1049.6,2300.0,-24.489,13.701,0.95287,16575.0,13.832,22.758,1700.2,1400000.0,788.77,756.52,1407.3,,,,,,,,,
19.569,1049.5,2300.0,-24.087,13.703,0.95364,16425.0,13.836,22.732,1707.0,1390000.0,788.27,755.88,1403.4,,,,,,,,,
19.336,1049.3,2300.0,-23.689,13.708,0.95474,16214.0,13.84,22.679,1720.2,1370000.0,787.08,754.39,1399.9,,,,,,,,,
18.839,1049.9,2300.0,-23.291,13.718,0.95588,16006.0,13.843,22.594,1742.0,1350000.0,784.65,751.5,1401.7,,,,,,,,,
18.885,1050.5,2300.0,-22.892,13.728,0.95607,15976.0,13.843,22.609,1741.9,1350000.0,784.82,751.77,1399.9,,,,,,,,,
18.85,1051.4,2300.0,-22.496,13.74,0.95688,15824.0,13.848,22.61,1749.1,1340000.0,784.72,751.59,1395.3,,,,,,,,,
18.375,1051.0,2300.0,-22.093,13.747,0.95827,15564.0,13.852,22.508,1770.9,1310000.0,782.28,748.64,1394.0,,,,,,,,,
18.667,1050.9,2300.0,-21.683,13.75,0.95944,15330.0,13.861,22.543,1770.3,1300000.0,783.74,750.14,1379.9,,,,,,,,,
18.693,1051.4,2300.0,-21.28,13.756,0.95988,15252.0,13.863,22.551,1772.6,1300000.0,783.84,750.26,1376.5,,,,,,,,,
18.379,1051.4,2300.0,-20.891,13.765,0.96064,15117.0,13.865,22.489,1786.1,1280000.0,782.2,748.35,1377.2,,,,,,,,,
18.336,1051.4,2300.0,-20.492,13.775,0.96188,14882.0,13.872,22.469,1795.5,1270000.0,781.97,747.94,1369.1,,,,,,,,,
18.292,1050.7,2300.0,-20.084,13.787,0.96229,14808.0,13.873,22.444,1798.0,1260000.0,781.56,747.48,1366.7,,,,,,,,,
17.789,1050.6,2300.0,-19.691,13.794,0.96274,14740.0,13.871,22.354,1814.8,1250000.0,778.92,744.5,1372.9,,,,,,,,,
17.297,1051.0,2300.0,-19.293,13.797,0.96418,14481.0,13.876,22.263,1839.3,1220000.0,776.49,741.58,1371.5,,,,,,,,,
17.35,1050.8,2300.0,-18.891,13.803,0.965,14330.0,13.881,22.26,1842.7,1220000.0,776.68,741.73,1364.8,,,,,,,,,
17.334,1050.5,2300.0,-18.492,13.812,0.96616,14112.0,13.888,22.238,1850.6,1200000.0,776.52,741.43,1356.8,,,,,,,,,
17.327,1050.9,2300.0,-18.098,13.822,0.96732,13901.0,13.895,22.232,1859.1,1190000.0,776.51,741.3,1349.0,,,,,,,,,
17.356,1051.7,2300.0,-17.705,13.833,0.96734,13908.0,13.894,22.249,1858.5,1190000.0,776.61,741.52,1348.8,,,,,,,,,
17.316,1052.0,2300.0,-17.308,13.841,0.96778,13834.0,13.896,22.243,1862.5,1180000.0,776.35,741.25,1346.7,,,,,,,,,
16.868,1051.6,2300.0,-16.907,13.844,0.96908,13605.0,13.9,22.147,1884.1,1160000.0,774.01,738.46,1345.1,,,,,,,,,
16.707,1050.3,2300.0,-16.497,13.849,0.97085,13280.0,13.91,22.081,1899.9,1140000.0,773.03,737.14,1334.9,,,,,,,,,
16.713,1050.7,2300.0,-16.088,13.859,0.97158,13153.0,13.914,22.08,1904.9,1130000.0,773.01,737.11,1329.9,,,,,,,,,
16.456,1051.2,2300.0,-15.687,13.869,0.97185,13118.0,13.913,22.042,1914.5,1120000.0,771.66,735.64,1332.7,,,,,,,,,
16.374,1050.0,2300.0,-15.287,13.881,0.9732,12875.0,13.92,21.993,1924.7,1100000.0,771.04,734.8,1324.1,,,,,,,,,
16.381,1050.2,2300.0,-14.895,13.888,0.97486,12579.0,13.931,21.981,1936.7,1080000.0,771.05,734.7,1312.6,,,,,,,,,
15.97,1050.5,2300.0,-14.503,13.891,0.97617,12358.0,13.937,21.904,1959.1,1060000.0,768.94,732.24,1310.6,,,,,,,,,
15.787,1051.0,2300.0,-14.101,13.896,0.97641,12327.0,13.936,21.879,1966.4,1060000.0,767.96,731.19,1312.2,,,,,,,,,
15.852,1050.9,2300.0,-13.691,13.905,0.97648,12322.0,13.936,21.887,1963.8,1060000.0,768.13,731.46,1310.7,,,,,,,,,
15.57,1049.3,2300.0,-13.283,13.916,0.97701,12234.0,13.936,21.805,1973.8,1050000.0,766.4,729.48,1310.6,,,,,,,,,
15.368,1049.0,2300.0,-12.878,13.928,0.97844,11988.0,13.944,21.753,1990.2,1030000.0,765.26,728.12,1303.9,,,,,,,,,
15.31,1049.0,2300.0,-12.473,13.938,0.97971,11771.0,13.951,21.729,2000.9,1020000.0,764.84,727.62,1296.3,,,,,,,,,
15.298,1048.8,2300.0,-12.075,13.947,0.98043,11651.0,13.956,21.715,2005.8,1010000.0,764.63,727.4,1291.5,,,,,,,,,
15.27,1049.4,2300.0,-11.69,13.953,0.98129,11509.0,13.961,21.713,2013.4,999000.0,764.43,727.21,1286.4,,,,,,,,,
14.955,1050.0,2300.0,-11.307,13.955,0.98216,11372.0,13.964,21.661,2030.3,987000.0,762.79,725.37,1285.6,,,,,,,,,
14.818,1047.8,2300.0,-10.925,13.962,0.98312,11208.0,13.969,21.59,2038.7,973000.0,761.7,724.1,1280.2,,,,,,,,,
14.772,1046.3,2300.0,-10.522,13.974,0.984,11059.0,13.973,21.547,2044.3,962000.0,761.14,723.47,1274.2,,,,,,,,,
14.494,1046.1,2300.0,-10.105,13.984,0.98521,10863.0,13.979,21.486,2061.9,946000.0,759.56,721.7,1270.2,,,,,,,,,
14.343,1045.8,2300.0,-97.031,13.994,0.98624,10695.0,13.985,21.445,2073.8,933000.0,758.59,720.64,1265.3,,,,,,,,,
14.373,1046.0,2300.0,-9.306,14.0,0.98674,10617.0,13.988,21.447,2076.1,929000.0,758.6,720.74,1261.5,,,,,,,,,
14.15,1046.3,2300.0,-89.074,14.002,0.98782,10447.0,13.993,21.404,2091.7,916000.0,757.34,719.37,1257.7,,,,,,,,,
13.828,1045.9,2300.0,-8.505,14.009,0.98876,10299.0,13.997,21.334,2108.9,903000.0,755.5,717.32,1255.8,,,,,,,,,
13.757,1045.9,2300.0,-81.052,14.021,0.98923,10228.0,13.999,21.317,2114.3,897000.0,754.98,716.81,1253.5,,,,,,,,,
13.545,1046.2,2300.0,-7.697,14.03,0.99059,10012.0,14.006,21.275,2132.1,882000.0,753.73,715.5,1247.7,,,,,,,,,
13.226,1044.5,2300.0,-72.847,14.041,0.99181,9817.1,14.012,21.181,2150.0,865000.0,751.71,713.24,1243.1,,,,,,,,,
13.258,1043.5,2300.0,-68.849,14.047,0.9929,9641.9,14.018,21.157,2155.1,854000.0,751.5,713.12,1235.1,,,,,,,,,
13.189,1043.9,2300.0,-64.844,14.049,0.99441,9404.1,14.027,21.136,2169.0,839000.0,750.86,712.6,1226.3,,,,,,,,,
13.288,1043.1,2300.0,-60.793,14.056,0.99453,9388.7,14.027,21.137,2164.3,838000.0,751.13,712.96,1223.7,,,,,,,,,
13.314,1042.9,2300.0,-56.791,14.068,0.99586,9181.4,14.035,21.123,2172.4,825000.0,750.91,712.92,1214.5,,,,,,,,,
12.789,1042.1,2300.0,-52.809,14.077,0.99822,8815.8,14.045,21.001,2208.4,798000.0,747.72,709.55,1205.9,,,,,,,,,
12.602,1041.5,2300.0,-48.784,14.087,0.99925,8661.9,14.048,20.951,2221.8,786000.0,746.45,708.26,1201.4,,,,,,,,,
12.519,1042.2,2300.0,-4.476,14.094,10.004,8492.2,14.052,20.936,2233.9,775000.0,745.77,707.74,1195.2,,,,,,,,,
12.253,1041.5,2300.0,-40.831,14.096,10.011,8399.3,14.052,20.875,2247.4,767000.0,744.16,706.0,1194.1,,,,,,,,,
12.277,1040.7,2300.0,-36.902,14.103,10.022,8231.5,14.055,20.853,2252.9,757000.0,743.83,705.85,1186.0,,,,,,,,,
12.273,1041.0,2300.0,-32.946,14.115,10.038,7995.7,14.059,20.841,2264.9,742000.0,743.37,705.71,1175.7,,,,,,,,,
12.2,1041.3,2300.0,-28.963,14.125,1.005,7831.0,14.059,20.821,2276.0,732000.0,742.66,705.19,1169.1,,,,,,,,,
12.175,1040.5,2300.0,-2.492,14.135,10.057,7730.8,14.059,20.796,2280.2,725000.0,742.17,704.79,1164.3,,,,,,,,,
11.867,1039.5,2300.0,-20.892,14.141,10.065,7624.8,14.056,20.722,2296.3,715000.0,740.27,702.75,1163.0,,,,,,,,,
11.406,1038.2,2300.0,-16.909,14.143,10.078,7445.6,14.05,20.613,2323.2,701000.0,737.45,699.74,1160.0,,,,,,,,,
11.312,1037.7,2300.0,-13.022,14.15,10.099,7165.1,14.045,20.568,2341.5,683000.0,736.28,698.91,1147.8,,,,,,,,,
11.305,1038.2,2300.0,-0.8971,14.162,1.01,7168.8,14.043,20.573,2341.4,682000.0,736.2,698.87,1147.8,,,,,,,,,
11.199,1038.4,2300.0,-0.48323,14.172,10.104,7127.5,14.04,20.556,2348.3,678000.0,735.51,698.21,1146.8,,,,,,,,,
11.175,1037.4,2300.0,-0.07813,14.181,1.012,6917.0,14.032,20.517,2359.1,664000.0,734.73,697.72,1136.4,,,,,,,,,
10.89,1035.0,2300.0,0.31707,14.188,10.131,6795.0,14.023,20.421,2375.6,653000.0,732.7,695.55,1132.9,,,,,,,,,
10.506,1033.5,2300.0,0.71761,14.189,10.148,6607.7,14.008,20.321,2404.4,638000.0,730.1,692.94,1127.6,,,,,,,,,
10.459,1033.8,2300.0,11.197,14.197,10.151,6577.0,14.004,20.313,2408.6,635000.0,729.71,692.62,1126.2,,,,,,,,,
10.468,1033.5,2300.0,15.202,14.209,10.159,6496.2,13.997,20.301,2412.3,628000.0,729.42,692.51,1121.4,,,,,,,,,
10.479,1033.1,2300.0,19.207,14.218,10.176,6318.1,13.982,20.277,2422.8,615000.0,728.85,692.31,1111.4,,,,,,,,,
10.446,1032.7,2300.0,23.133,14.228,1.018,6289.5,13.977,20.262,2425.4,612000.0,728.47,691.97,1109.7,,,,,,,,,
10.104,1031.1,2300.0,27.069,14.234,10.194,6164.2,13.96,20.167,2452.1,599000.0,726.11,689.58,1106.4,,,,,,,,,
97.453,1030.4,2300.0,31.147,14.236,1.021,6048.0,13.941,20.085,2483.3,587000.0,723.74,687.24,1103.9,,,,,,,,,
95.914,1029.8,2300.0,35.202,14.244,10.207,6091.4,13.941,20.056,2488.2,587000.0,722.93,686.22,1107.3,,,,,,,,,
95.667,1029.2,2300.0,39.207,14.256,10.216,6021.1,13.93,20.03,2494.7,580000.0,722.39,685.84,1103.1,,,,,,,,,
95.999,1028.7,2300.0,43.228,14.265,10.234,5885.6,13.912,20.009,2504.3,568000.0,721.93,685.77,1094.4,,,,,,,,,
95.821,1028.1,2300.0,47.207,14.275,10.248,5785.4,13.895,19.98,2514.6,557000.0,721.29,685.4,1088.1,,,,,,,,,
9.181,1028.6,2300.0,51.212,14.287,10.248,5824.8,13.891,19.929,2540.4,556000.0,719.28,683.12,1095.2,,,,,,,,,
88.863,1028.0,2300.0,55.164,14.295,1.025,5842.4,13.885,19.872,2559.4,552000.0,717.62,681.25,1099.1,,,,,,,,,
89.292,1026.7,2300.0,59.074,14.297,10.268,5730.2,13.866,19.838,2567.1,541000.0,717.12,681.09,1091.8,,,,,,,,,
88.262,1025.6,2300.0,63.026,14.303,10.282,5658.8,13.848,19.791,2582.6,531000.0,716.02,680.17,1088.7,,,,,,,,,
86.392,1024.9,2300.0,66.997,14.312,10.291,5634.5,13.837,19.741,2599.6,524000.0,714.69,678.85,1089.6,,,,,,,,,
86.414,1023.8,2300.0,71.052,14.322,10.292,5638.0,13.833,19.721,2596.3,521000.0,714.46,678.6,1088.8,,,,,,,,,
84.851,1022.0,2300.0,74.973,14.334,10.285,5703.2,13.837,19.677,2596.0,523000.0,713.6,677.39,1093.3,,,,,,,,,
80.669,1020.0,2300.0,78.346,14.341,10.304,5642.1,13.814,19.567,2635.4,511000.0,710.72,674.5,1096.9,,,,,,,,,
8.141,1019.0,2300.0,79.931,14.344,10.322,5548.2,13.795,19.543,2641.9,501000.0,710.47,674.62,1092.2,,,,,,,,,
82.039,1019.8,2300.0,8.0,14.344,1.032,5555.6,13.798,19.566,2636.7,502000.0,710.93,675.11,1091.2,,,,,,,,,
79.862,1020.4,2300.0,8.0,14.344,10.319,5575.4,13.798,19.546,2653.3,502000.0,709.92,673.98,1095.7,,,,,,,,,
7.949,1019.8,2300.0,8.0,14.344,10.324,5551.6,13.792,19.526,2659.4,499000.0,709.53,673.63,1095.8,,,,,,,,,
81.769,1019.7,2300.0,8.0,14.344,10.327,5522.2,13.791,19.553,2644.4,498000.0,710.59,674.9,1090.6,,,,,,,,,
80.862,1020.0,2300.0,8.0,14.344,1.033,5515.7,13.787,19.542,2653.9,497000.0,710.09,674.4,1092.1,,,,,,,,,
81.405,1020.6,2300.0,79.954,14.338,10.328,5520.0,13.79,19.561,2649.6,498000.0,710.49,674.83,1091.1,,,,,,,,,
81.812,1019.4,2300.0,78.887,14.207,10.323,5543.7,13.795,19.554,2639.9,500000.0,710.7,674.91,1091.3,,,,,,,,,
80.509,1013.7,2300.0,76.444,13.912,10.324,5554.8,13.792,19.449,2638.4,498000.0,709.43,673.27,1095.0,,,,,,,,,
8.258,1005.2,2299.9,73.689,13.573,1.034,5473.7,13.774,19.33,2617.6,487000.0,709.14,672.98,1090.3,,,,,,,,,
82.641,996.23,2299.9,7.093,13.241,10.367,5364.8,13.745,19.168,2618.4,472000.0,707.52,671.41,1090.3,,,,,,,,,
81.744,988.66,2300.0,68.076,12.906,10.378,5333.7,13.732,19.034,2615.8,465000.0,705.99,669.64,1094.5,,,,,,,,,
81.425,982.04,2299.9,65.191,12.566,10.376,5353.5,13.732,18.935,2600.3,464000.0,705.19,668.42,1097.9,,,,,,,,,
82.775,974.81,2300.0,62.317,12.22,1.039,5297.2,13.717,18.832,2583.4,456000.0,704.76,667.96,1096.6,,,,,,,,,
82.893,966.45,2299.9,59.463,11.875,10.411,5221.9,13.695,18.689,2577.2,445000.0,703.41,666.56,1098.8,,,,,,,,,
80.781,957.63,2299.9,56.616,11.534,10.422,5198.5,13.68,18.525,2577.0,438000.0,701.12,663.88,1107.1,,,,,,,,,
80.431,950.39,2300.0,53.807,11.195,10.424,5201.7,13.676,18.416,2561.1,436000.0,700.12,662.53,1110.5,,,,,,,,,
